jpn_dlp_adventure_note.txt
DLP_adventure_note_001_00	ぼうけん　とは？
DLP_adventure_note_007_03	アプリは　シンオウちほうに　いる\tおおくの　ひとと　かかわることで\tふえて　いきます。\tなかには　ぼうけんを　すすめる　うえで\tかかせない　アプリも　あるので\tよく　さがしてみて　くださいね。
DLP_adventure_note_008_00	ひでんわざ
DLP_adventure_note_008_01	みちにある　きを　きったり\tいわを　こわしたり　まちに　もどったり\tしたいときは　\t<color=#F01E1EFF>\tポケッチ\t</color>\tの　アプリから\t<color=#F01E1EFF>\tひでんわざ\t</color>\tを　つかいましょう。\tやせいの　ポケモンが　ちからを\tかして　くれます。
DLP_adventure_note_008_02	<color=#F01E1EFF>\tひでんわざ\t</color>\tは　とくていの　わざマシンを\tてに　いれると　\t<color=#F01E1EFF>\tポケッチ\t</color>\tの\t「ひでんわざ」に　ついか　されます。\tしかし　その　\t<color=#F01E1EFF>\tひでんわざ\t</color>\tを　つかうには\tかくちの　ジムリーダーから　ジムバッジを\tもらう　ひつようが　あります。
DLP_adventure_note_009_00	つり
DLP_adventure_note_009_01	すいめんに　むかって　\t<color=#F01E1EFF>\tつりざお\t</color>\tを\tつかうと　\t<color=#F01E1EFF>\tつり\t</color>\tを　することが　できます。\tポケモンが　くいついて　「！」が　でたら\tすばやく　\t<color=#F01E1EFF>\tＡボタン\t</color>\tで　つりあげます。\tいろいろな　ばしょで　ためして\tいろいろな　ポケモンを　つりましょう！
DLP_adventure_note_010_00	じてんしゃ
DLP_adventure_note_010_01	<color=#F01E1EFF>\tバッグ\t</color>\tの　\t<color=#F01E1EFF>\tたいせつなもの\t</color>\tポケットに\tはいっている　\t<color=#F01E1EFF>\tじてんしゃ\t</color>\tを　つかうと\t<color=#F01E1EFF>\tじてんしゃ\t</color>\tに　のることが　できます。\tのっているときは　ほそいまるたを\tわたれますが　せの　たかい\tくさむらには　はいれません。
DLP_adventure_note_010_02	<color=#F01E1EFF>\tじてんしゃ\t</color>\tに　のっているときに\t<color=#F01E1EFF>\tＢボタン\t</color>\tで　ギアを　きりかえられます。\tギアが　３そくだと　そうさが　しやすく\t４そくだと　いどうが　はやく　なって\tすなのさかを　こえられます！
DLP_adventure_note_011_00	ポケモンをつれあるく
DLP_adventure_note_011_01	メニューの　\t<color=#F01E1EFF>\tポケモン\t</color>\tから　じぶんの\tすきな　ポケモンを　えらんで\t<color=#F01E1EFF>\tいっしょにあるく\t</color>\tを　せんたくすると\tふれあいひろばの　そとでも　ポケモンが\tうしろを　ついてくるように　なります！
DLP_adventure_note_012_00	ポフィンづくり
DLP_adventure_note_012_01	<color=#F01E1EFF>\tポフィン\t</color>\tは　\t<color=#F01E1EFF>\tきのみ\t</color>\tから　つくる\tポケモンの　たべもの　です。\t<color=#F01E1EFF>\tヨスガシティ\t</color>\tの　ふれあいひろばや\tポフィンハウスで　つくれます。
DLP_adventure_note_012_02	さいだい　４つの　\t<color=#F01E1EFF>\tきのみ\t</color>\tを\tなべに　いれて　こがさないように\tこぼさないように　かきまぜましょう。\t<color=#F01E1EFF>\tきのみ\t</color>\tの　くみあわせや\tかきまぜ　ぐあいによって\tできあがる　\t<color=#F01E1EFF>\tポフィン\t</color>\tが　かわります！
DLP_adventure_note_012_03	かんせいした　\t<color=#F01E1EFF>\tポフィン\t</color>\tを　ポケモンに\tあげると　かっこよさや　かわいさなどの\tコンディションが　アップします！\tコンディションを　あげれば\tスーパーコンテストショー！の\tひょうかも　うなぎのぼり？
DLP_adventure_note_013_00	スーパーコンテストショー！
DLP_adventure_note_013_01	<color=#F01E1EFF>\tスーパーコンテストショー！\t</color>\tは\t<color=#F01E1EFF>\tヨスガシティ\t</color>\tの　\t<color=#F01E1EFF>\tコンテストかいじょう\t</color>\tで\tさんか　できます。\t４ひきの　ポケモンが　ビジュアル　ダンス\tわざの　３つの　しんさで　きそいあい\tベストパフォーマーを　めざします！
DLP_adventure_note_013_02	ビジュアルしんさ　では\tみためが　ひょうか　されます。\tポケモンに　ポフィンを　あげて\tコンディションを　アップさせたり\tボールカプセルに　シールを　はると\tこうとくてんが　ねらえます！
DLP_adventure_note_013_03_01	ダンスしんさ　では\tリズムかんが　ひょうか　されます。\tおんがくに　のって　ながれてくる\tノーツに　あわせて　\t<color=#F01E1EFF>\tＡボタン\t</color>\t！\tタイミングよく　たたいて　さいこう\tひょうかの　Brilliantを　ねらいましょう！
DLP_adventure_note_013_03_02	ダンスしんさ　では\tリズムかんが　ひょうか　されます。\tおんがくに　のって　ながれてくる\tノーツに　あわせて　\t<color=#F01E1EFF>\tＡボタン\t</color>\t！\tタイミングよく　たたいて　さいこう\tひょうかの　Shiningを　ねらいましょう！
DLP_adventure_note_013_04	わざしんさ　では\tコンテストわざが　ひょうか　されます。\tさまざまな　こうかが　ある　わざから\tうけつけで　１つ　えらびましょう。\tしんさで　つかえるのは　\t<color=#F01E1EFF>\t１かい\t</color>\tだけ。\tここぞという　タイミングで　アピール！
DLP_adventure_note_013_05	<color=#F01E1EFF>\tスーパーコンテストショー！\t</color>\tは\tパフォーマーどうし　きそいあうこと\tだけが　もくてきでは　ありません。\tきょうりょくして　ステージを　もりあげ\tショーの　せいこうを　めざしましょう！\tせいこうすれば　かいじょうが　ごうかに？
DLP_adventure_note_014_00	きせかえ
DLP_adventure_note_014_01	<color=#F01E1EFF>\tトバリシティ\t</color>\tに　ある\t<color=#F01E1EFF>\tファッションスタイル　ゆびをふる\t</color>\t　では\tふくを　かったり　きがえたり　できます。\tきぶんに　あわせて　じぶんだけの\tスタイルを　たのしみましょう！
DLP_adventure_note_015_00	たんけんセット
DLP_adventure_note_015_01	<color=#F01E1EFF>\tたんけんセット\t</color>\tは　ちかだいどうくつに\tはいる　ための　どうぐです。\t<color=#F01E1EFF>\tバッグ\t</color>\tの　\t<color=#F01E1EFF>\tたいせつなもの\t</color>\tポケットから\tつかうことが　できます。\tただし　しつないや　ダンジョンなど\tつかえない　ばしょも　あります。
DLP_adventure_note_016_00	ちかだいどうくつ
DLP_adventure_note_016_01	<color=#F01E1EFF>\tちかだいどうくつ\t</color>\tは　シンオウちほうに\tひろがる　こうだいな　ちかくうかんです。\tいくつかの　エリアに　わかれていて\t<color=#F01E1EFF>\tたんけんセット\t</color>\tを　つかう　ばしょで\tはいれる　エリアが　かわります。
DLP_adventure_note_016_02	<color=#F01E1EFF>\tちかだいどうくつ\t</color>\tには　ポケモンが\tあつまっている　ばしょが　あります。\tこれを　\t<color=#F01E1EFF>\tポケモンのかくれが\t</color>\tと　よびます。\tかくれがの　ひろさや　ちけいによって\tあらわれる　ポケモンが　かわるので\tいろいろな　ばしょを　さがしましょう！
DLP_adventure_note_016_03	つうろには　\t<color=#F01E1EFF>\tかせき\t</color>\tを　ほりだせる\tポイントが　あります。\t<color=#F01E1EFF>\tＲボタン\t</color>\tを　おすと\tほりだせる　ポイントが　レーダーに\tはんのうして　ひかります。
DLP_adventure_note_016_04	<color=#F01E1EFF>\tちかだいどうくつ\t</color>\tでは　じぶんだけの\t<color=#F01E1EFF>\tひみつきち\t</color>\tを　つくれます。\tかべに　むかって　\t<color=#F01E1EFF>\tあなほりドリル\t</color>\tを\tつかえば　あっというまに　かんせいです。\t<color=#F01E1EFF>\tひみつきち\t</color>\tには　せきぞうを　おいたりして\tすきなように　もようがえ　しましょう！
DLP_adventure_note_017_00	かせきほり
DLP_adventure_note_017_01	<color=#F01E1EFF>\tかせきほり\t</color>\t　では　かせきの　ほか\tいろいろな　どうぐや　おたからが\tみつかります。\tただし　ほるたびに　かべの　ひびわれは\tおおきくなり　さいごには　くずれて\tしまうので　しんちょうに　ほりましょう！
DLP_adventure_note_017_02	うまく　かべを　ほりすすめる　ために\tどうぐを　つかいわけましょう。\t<color=#F01E1EFF>\tピッケル\t</color>\tは　ほる　はんいは　せまいですが\tひびわれは　ちいさく　すみます。\t<color=#F01E1EFF>\tハンマー\t</color>\tは　おおきな　ひびわれが\tできますが　ひろい　はんいを　ほれます。
DLP_adventure_note_017_03	かべには　いくつかの\tかたさが　あります。\tかたさは　いしの　おおきさや\tいろで　みわけられます。\tなかには　それいじょう　ほれない\tかべも　あるので　きを　つけましょう。
DLP_adventure_note_017_04	かべの　なかからは　いしのはこを\tほりだせることが　あります。\tいしのはこには\tせきぞうが　はいっていて\tひみつきちに　かざれば\tとくべつな　こうかが　えられます！
DLP_adventure_note_018_00	ポケモンのかくれが
DLP_adventure_note_018_01	<color=#F01E1EFF>\tポケモンのかくれが\t</color>\tは\tポケモンたちが　あつまる\tいごこちのいい　くうかんです。\tちじょうとは　ちがい　すがたを\tかくさず　じゆうに　くらしています。\tポケモンに　ふれると　せんとう　かいし！
DLP_adventure_note_018_02	かくれがには　すなちや　ちていこなど\tいろいろな　かんきょうが　あり\tあつまる　ポケモンも　かわります。\tまた　ひろさも　さまざまで\tおおきい　ポケモンほど\tひろい　かくれがを　このみます。
DLP_adventure_note_019_00	ひみつきち
DLP_adventure_note_019_01	<color=#F01E1EFF>\tひみつきち\t</color>\tでは\tもっている　\t<color=#F01E1EFF>\tせきぞう\t</color>\tを　かざれます。\t<color=#F01E1EFF>\tせきぞう\t</color>\tは　だいざに\tのせることも　できます。
DLP_adventure_note_019_02	<color=#F01E1EFF>\tせきぞう\t</color>\tを　おくと　\t<color=#F01E1EFF>\tポケモンのかくれが\t</color>\tに\tあつまる　ポケモンの　しゅるいや\tかずに　へんかが　でるようです。\tいろいろな　\t<color=#F01E1EFF>\tせきぞう\t</color>\tを　おいて\tどんな　ポケモンが　あつまるか\tためして　みましょう。
DLP_adventure_note_019_03	<color=#F01E1EFF>\tひみつきち\t</color>\tは　ひろげることが　できます。\tきちが　ひろくなると　おける　\t<color=#F01E1EFF>\tせきぞう\t</color>\tの\tかずも　ふえます。\tひろげるには　かせきほりで　ほれる\tさまざまな　\t<color=#F01E1EFF>\tタマ\t</color>\tが　ひつようです。
DLP_adventure_note_019_04	つうしんを　してから　\t<color=#F01E1EFF>\tちかだいどうくつ\t</color>\tに\tはいると　ほかの　プレイヤーの\t<color=#F01E1EFF>\tひみつきち\t</color>\tを　みかけることが　あります。\tみつけた　きちの　\t<color=#F01E1EFF>\tせきぞう\t</color>\tの　こうかは\tその　きちの　\t<color=#F01E1EFF>\tメニュー\t</color>\tから\tオンに　することが　できます！
DLP_adventure_note_020_00	ハマナスパーク
DLP_adventure_note_020_01	<color=#F01E1EFF>\t２２１ばんどうろ\t</color>\tの　さきに　たたずむ\t<color=#F01E1EFF>\tハマナスパーク\t</color>\tには　ぜんこくから\tトレーナーや　ポケモンが　おとずれます。\tむかしも　いまも　さきみだれる\tハマナスの　はなには　つよい　ものを\tひきつける　ちからが　あると　いわれます。
DLP_adventure_note_020_02	ちかだいどうくつで　ほりだした\t<color=#F01E1EFF>\tなぞのかけら\t</color>\tを　もっていくと\t<color=#F01E1EFF>\tせきばん\t</color>\tに　こうかんできます。\t<color=#F01E1EFF>\tせきばん\t</color>\tは　\t<color=#F01E1EFF>\tハマナスパーク\t</color>\tの\tあちこちに　ある　へやで　つかいます。
DLP_adventure_note_020_03	それぞれの　へやには　だいざが\tおかれていて　だいざに　あった\t<color=#F01E1EFF>\tせきばん\t</color>\tを　つかうと\tべつの　くうかんに　みちびかれます。\tそこでは　でんせつの　ポケモンに\tであうことが　できます！
DLP_adventure_note_021_00	ユニオンルーム
DLP_adventure_note_021_01a	<color=#F01E1EFF>\tユニオンルーム\t</color>\tでは　ローカルつうしんや\tインターネットを　とおして\tほかの　プレイヤーと　ポケモンの\tこうかんや　たいせんが　おこなえます。\t<color=#F01E1EFF>\tポケモンセンター\t</color>\tの\tうけつけから　はいれます。
DLP_adventure_note_021_02	ちかくに　いる　プレイヤーと　あそぶには\tローカルつうしんで　\t<color=#F01E1EFF>\tコミュニティルーム\t</color>\tに\tまた　インターネットに　つないで\t<color=#F01E1EFF>\tグローバルルーム\t</color>\tに　はいれば\tせかいじゅうの　プレイヤーと　あそべます！
DLP_adventure_note_022_00	GMStation
DLP_adventure_note_022_01	<color=#F01E1EFF>\tコトブキシティ\t</color>\tにある\t<color=#F01E1EFF>\tグローバルミラクルトレードステーション\t</color>\tでは\tせかいじゅうの　プレイヤーと\t<color=#F01E1EFF>\tミラクルこうかん\t</color>\tが　できます。\tどんな　ポケモンが　やってくるかは\tこうかん　してみての　おたのしみです！
DLP_adventure_note_022_02	こうかんした　ポケモンは\tジオネットと　よばれる　ちきゅうぎに\tきろくされて　いきます。\t<color=#F01E1EFF>\tミラクルこうかん\t</color>\tを　くりかえして\tじぶんだけの　ポケモンぶんぷずを\tつくりましょう！
DLP_adventure_note_023_00	だいしつげん
DLP_adventure_note_023_01	<color=#F01E1EFF>\tノモセシティ\t</color>\tにある　\t<color=#F01E1EFF>\tだいしつげん\t</color>\tでは\t<color=#F01E1EFF>\tサファリゲーム\t</color>\tが　あそべます。\tここで　であう　ポケモンは\t<color=#F01E1EFF>\tサファリボール\t</color>\tと　よばれる\tせんようの　ボールでしか\tつかまえられません。
DLP_adventure_note_023_02	はじめに　\t<color=#F01E1EFF>\tサファリボール\t</color>\tを\t<color=#F01E1EFF>\t３０こ\t</color>\t　もらえます。\t<color=#F01E1EFF>\tサファリボール\t</color>\tを　つかいきるか\t<color=#F01E1EFF>\t５００ぽ\t</color>\t　あるくと\t<color=#F01E1EFF>\tサファリゲーム\t</color>\tは　しゅうりょう　します。
DLP_adventure_note_023_03	<color=#F01E1EFF>\tてんぼうだい　ゲート\t</color>\tの　２かいにある\tぼうえんきょうを　のぞいて　みましょう。\t<color=#F01E1EFF>\tだいしつげん\t</color>\tの　どこに\tどんな　ポケモンが　いるか　わかります。\tここでしか　あえない　ポケモンが\tみつかる　かも？
DLP_adventure_note_024_00	シールとボールデコ
DLP_adventure_note_024_01	<color=#F01E1EFF>\tシール\t</color>\tを　ボールカプセルに　はって\tすきな　ポケモンの　モンスターボールを\tデコレーション　しましょう。\tポケモンが　とびだすとき\tきれいに　はじけます！
DLP_adventure_note_024_02	<color=#F01E1EFF>\tシール\t</color>\tには　いろんな　しゅるいが　あり\tハートが　とびだすものや\tかみふぶきが　まいおちるもの　など\tその　こうかも　さまざま　です。\tまた　\t<color=#F01E1EFF>\tシール\t</color>\tを　はる　いちに　よって\tはじける　ときの　うごきも　かわります。
DLP_adventure_note_024_03	ボールカプセルに　\t<color=#F01E1EFF>\tシール\t</color>\tを　はるには\tメニューから　\t<color=#F01E1EFF>\tボールデコ\t</color>\tを　えらびます。\t２Ｄモード／３Ｄモードを　つかいわけて\tこのみの　いちに　\t<color=#F01E1EFF>\tシール\t</color>\tを　はり\tデコレーションした　ボールカプセルを\tすきな　ポケモンに　セット　しましょう。
DLP_adventure_note_uitext_001	\t/\t
DLP_adventure_note_uitext_002	すすむ
DLP_adventure_note_uitext_003	とじる
DLP_adventure_note_002_simplified	ぼうけんに　やくだつ　じょうほうが\tかきこまれて　いくよ！\tバッグの　たいせつなものから　かくにん！
DLP_adventure_note_007_simplified	Ｒボタンで　きどうして　タッチで　そうさ\tＲボタンの　ながおしで　しまえるよ！
DLP_adventure_note_008_simplified	ポケッチの　アプリに　はいってるよ！\tひでんわざで　しょうがいぶつを\tとりのぞこう！
DLP_adventure_note_010_simplified	バッグの　たいせつなものから\tじてんしゃに　のろう！\tＢボタンで　ギアをかえて　スピードアップ！
DLP_adventure_note_015_simplified	バッグの　たいせつなものから\tたんけんセットを　つかって\tちかだいどうくつへ　いこう！
DLP_adventure_note_021_01b	<color=#F01E1EFF>\tユニオンルーム\t</color>\tでは\tローカルつうしんを　とおして\tちかくに　いる　プレイヤーと\tポケモンの　こうかんが　おこなえます。\t<color=#F01E1EFF>\tポケモンセンター\t</color>\tの\tうけつけから　はいれます。
DLP_adventure_note_021_simplified	ポケモンセンターから　ユニオンルームへ！\tほかの　プレイヤーと　こうりゅう　しよう！
DLP_adventure_note_022_simplified	GMStationで　ミラクルこうかん　して\tじぶんだけの　ちきゅうぎを　つくろう！
DLP_adventure_note_021_01a_patch1	<color=#F01E1EFF>\tユニオンルーム\t</color>\tでは　ローカルつうしんや\tインターネットを　とおして\tほかの　プレイヤーと　ポケモンの\tこうかんが　おこなえます。\t<color=#F01E1EFF>\tポケモンセンター\t</color>\tの\tうけつけから　はいれます。
jpn_dlp_contestwaza_info.txt
CONTESTWAZA_INFO_000	―\t―\t―
CONTESTWAZA_INFO_001	ついかこうか　なし
CONTESTWAZA_INFO_002	\tびょうの　あいだ\tノーツはんていが　しっぱいに　ならない
CONTESTWAZA_INFO_005	\tびょうの　あいだ\tテンションが　さがらなくなる
CONTESTWAZA_INFO_008	\tびょうの　あいだ\tハートゲージが　すこし　たまりやすくなる
CONTESTWAZA_INFO_009	\tびょうの　あいだ\tハートゲージが　たまりやすくなる
CONTESTWAZA_INFO_010	\tびょうの　あいだ\tハートゲージが　とても　たまりやすくなる
CONTESTWAZA_INFO_011	ポケモンの　テンションが　プラスの　ばあい\tもらえる　ショーポイントが　\t\tふえる
CONTESTWAZA_INFO_014	ポケモンの　テンションが　マイナスの　ばあい\tもらえる　ショーポイントが　\t\tふえる
CONTESTWAZA_INFO_017	ポケモンの　テンション　によって\tショーポイントが　１～５　もらえる
jpn_dlp_gmstation.txt
DLP_GMStation_001	GMStationを　ごりよう　いただくには\tNintendo Switch Onlineへの\tかにゅうが　ひつようです\tおそれいりますが\tNintendo Switch Onlineに\tごかにゅう　いただいた　あと\tさいど　おためしください
DLP_GMStation_002	つうしん　かんきょうを\tおたしかめ　ください
DLP_GMStation_003	GMStationを　しゅうりょう　しますか？
DLP_GMStation_004	このマークを　さくじょ　します\tよろしいですか？
DLP_GMStation_005	GMStationでは　インターネットを\tとおして　せかいじゅうの　ひとと\tポケモンを　こうかん　できます\tどんなポケモンと　こうかん　されるかは\tポケモンを　うけとるまで　わかりません\tこれを　ミラクルこうかんと　よびます\tミラクルこうかん　するときは\tこうかんに　だしたい　ポケモンと\tちきゅうぎの　すきな　ポイントを\tえらびます\tミラクルこうかんが　せいりつ　すると\tじぶんの　ちきゅうぎに\tあいての　ポケモンが\tマーク　されます\tおなじように　あいての　ちきゅうぎにも\tあなたの　ポケモンが\tマーク　されます\tミラクルこうかんを　くりかえして\tあなただけの　ちきゅうぎを\tかんせい　させてください！
DLP_GMStation_006	レポートを　かいて　ミラクルこうかんを\tはじめても　よろしいですか？
DLP_GMStation_007	こうかんできる　ひとを\tさがしています……
DLP_GMStation_008	この　ポイントには\tすでに　べつの　ポケモンが\tマーク　されています\tこの　ポイントに　マークする\tポケモンを　きめてください
DLP_GMStation_009	あたらしい　ポケモンが\tマーク　されました
DLP_GMStation_010	ポケモンの　マークを\tそのままに　しました
DLP_GMStation_011	くわしく　みる
DLP_GMStation_012	さくじょ　する
DLP_GMStation_013	この　ポイントに　マークされている\tポケモンを　へんこう　します\tよろしいですか？
DLP_GMStation_014	あらたな　ポケモンを　マークしました
DLP_GMStation_015	マークを　さくじょ　しました
DLP_GMStation_016	GMStation
DLP_GMStation_017	New
DLP_GMStation_018	ポイント\t
DLP_GMStation_019	きろく
DLP_GMStation_020	
DLP_GMStation_021	♀
DLP_GMStation_022	♂
DLP_GMStation_023	Lv.\t
DLP_GMStation_024	No.\t
DLP_GMStation_025	No.\t
DLP_GMStation_026	
DLP_GMStation_027	JPN
DLP_GMStation_028	ENG
DLP_GMStation_029	SPA
DLP_GMStation_030	FRA
DLP_GMStation_031	GER
DLP_GMStation_032	ITA
DLP_GMStation_033	KOR
DLP_GMStation_034	CHT
DLP_GMStation_035	CHS
DLP_GMStation_036	\t/\t\t/\t
DLP_GMStation_037	\t/\t
DLP_GMStation_038	かいてん
DLP_GMStation_039	かくだい
DLP_GMStation_040	しゅくしょう
DLP_GMStation_041	GMStationを　つかう
DLP_GMStation_042	せつめいを　きく
DLP_GMStation_043	やめる
DLP_GMStation_044	こうかんする
DLP_GMStation_045	ちきゅうぎを　みる
DLP_GMStation_046	えらぶ
DLP_GMStation_047	つよさを　みる
DLP_GMStation_048	はい
DLP_GMStation_049	いいえ
DLP_GMStation_050	やめる
DLP_GMStation_051	こうかんを　キャンセル　しました
DLP_GMStation_052	あいてが　みつかりませんでした
DLP_GMStation_053	こうかんする　あいてが　みつかりました！\tこうかんを　かいしします
DLP_GMStation_054	ポケモンの　きろくが　いっぱいです\tいれかえる　ポケモンを　えらんでください
DLP_GMStation_055	ポケモンの　きろくを　いれかえますか？
DLP_GMStation_056	ポケモンの　きろくを　いれかえました
DLP_GMStation_057	ポケモンの　きろくを　そのままに　しますか？
DLP_GMStation_058	ポケモンの　きろくを　そのままに　しました
DLP_GMStation_059	ポケモンの　マークを　そのままに　しますか？
DLP_GMStation_060	\tポイント　マークたっせい！
DLP_GMStation_061	すべての　マークを　コンプリート！
DLP_GMStation_062	ーーーーー
DLP_GMStation_063	ニックネーム
DLP_GMStation_064	ずかんNo.
DLP_GMStation_065	なまえ
DLP_GMStation_066	タイプ
DLP_GMStation_067	おや
DLP_GMStation_068	
DLP_GMStation_069	
DLP_GMStation_070	マークちゅう
DLP_GMStation_071	----/--/--
DLP_GMStation_072	マーク　する
DLP_GMStation_073	ポケモンの　きろくを　さくじょ　しました
DLP_GMStation_074	ポケモンを\tこうかん　してみよう！
DLP_GMStation_075	けってい
DLP_GMStation_076	もどる
DLP_GMStation_077	ミラクルこうかんを　つづけますか？
jpn_dlp_halloffame_demo.txt
DLP_halloffame_demo_014	
DLP_halloffame_demo_015	Lv.\t
DLP_halloffame_demo_013	\t　ID\t\t　プレイじかん\t\t:\t
jpn_dlp_net_union_room.txt
DLP_net_union_room_001	おたがいに　トレーナーカードを\tみることが　できます\tあいてが　どんな　ぼうけんを\tして　きたのか\tきに　なりますね！
DLP_net_union_room_002	ここには　いろんな　かたが\tいらっしゃいます\tせっかく　ですので\tどんどん　はなしかけて\tどんどん　たいせんして\tトレーナーの　うでを\tみがいて　くださいね！
DLP_net_union_room_003	こうかん　するときは\tあいてが　よろこぶような\tポケモンを　えらんで　あげると\tこうかんが　せいりつ\tしやすく　なりますよ！
DLP_net_union_room_004	レコードつうしん　では\tみなさんの　いろんな　レコードを\tまぜまぜ　することで\tうれしいことが　おきる　らしいですよ！
DLP_net_union_room_005	つうしんの　ちょうしが\tわるい　みたいです\tまた　はなしかけて　くださいね！
DLP_net_union_room_006	つうしん　きりかえ
DLP_net_union_room_007	……　あら？\tおきゃくさまは\tNintendo Switch Onlineに\tかにゅう　されて　いませんね\tグローバルクラブの　ごりようには\tNintendo Switch Onlineへの\tかにゅうが　ひつようです\tNintendo Switch Onlineに\tかにゅう　してから　おこしください
DLP_net_union_room_008	おきゃくさまは　いま\tなにを　したい　きぶん　ですか？
