01_Opening.wmbt
Movie_Opening_01_Announcer	很久很久以前……
Movie_Wario_Prologue_13_Elephant	“帕哦哦哦哦”
Movie_Wario_Prologue_15_Wario	“唔哇啊啊啊啊啊”
Movie_Wario_Prologue_17_Wario	“唔……”
Movie_Wario_Prologue_18_Wario	“好疼”
Movie_Wario_Prologue_19_Bird	“喳！喳！”
Movie_Wario_Prologue_20_Wario	“这里是，什么地方……？”
Movie_Wario_Prologue_21_ForestDwellerA	“胆敢接近神庙者……”
Movie_Wario_Prologue_22_ForestDwellerB	“不可原谅……”
Movie_Wario_Prologue_24_ForestDwellerA	“滚 出 去 …… ！！”
Movie_Wario_Prologue_25_Wario	“呀——！！？”
Movie_Wario_Epilogue_05_Wario	“真走运！”
Movie_Wario_Epilogue_06_Wario	“这石头还真不赖啊！”
Movie_Wario_Epilogue_07_Wario	“哇哈哈哈哈！”
03_Mona.wmbt
Movie_Mona_Title_Mona	好想看看人鱼！
Movie_Mona_Prologue_02_Mona	“海豚……蝠鲼……”
Movie_Mona_Prologue_03_Mona	“连、连人鱼都有！？”
Movie_Mona_Prologue_04_Mona	“喂喂，是乔店长吗！？”
Movie_Mona_Prologue_05_Joe	“莫娜小姐，请做好准备哦”
Movie_Mona_Prologue_06_Mona	“我出发啦！”
Movie_Mona_Epilogue_03_Mona	“不好了！”
Movie_Mona_Epilogue_04_Mona	“露露，你没事吧！？”
04_Ashley.wmbt
Movie_Ashley_Title_Ashley	小心可疑的果实
Movie_Ashley_Prologue_00_Spot	顽莎海滩
Movie_Ashley_Prologue_01_Red	“嗯？”
Movie_Ashley_Prologue_03_Red	“好吃！真好吃！”
Movie_Ashley_Prologue_04_Red	{size[004B]}“艾希莉～～！”{size[0064]}
Movie_Ashley_Prologue_05_Red	“这里！我在这里——！”
Movie_Ashley_Prologue_06_Red	“把我变回去吧！”
Movie_Ashley_Prologue_07_Ashley	“……明白了”
Movie_Ashley_Prologue_08_Ashley	
Movie_Ashley_Prologue_10_Ashley	
Movie_Ashley_Prologue_13_Red	“给我认真点啊！”
Movie_Ashley_Prologue_16_Ashley	
Movie_Ashley_Prologue_17_Ashley	“小红魔……吃了这个”
Movie_Ashley_Prologue_18_Red	“哦……哦”
Movie_Ashley_Epilogue_01_Red	“起效啦，起效啦！”
Movie_Ashley_Epilogue_02_Red	“太好啦，完美复原啦！”
Movie_Ashley_Epilogue_03_Red	“唔！？”
Movie_Ashley_Epilogue_07_Red	“呜哇啊啊啊！！”
Movie_Ashley_Epilogue_08_Red	“这是怎么回事啊！”
05_Crygor.wmbt
Movie_Crygor_Title_Crygor	查明壁画之谜！
Movie_Crygor_Prologue_00_Spot	菲常·南纹遗迹
Movie_Crygor_Prologue_01_Penny	“这些据说是原始人画的”
Movie_Crygor_Prologue_04_Crygor	{[0106|CD03]}“这种时候”{[0105|DC00CD05]}{[0104]}{[0106|CD04]}{[0106|CD05]}\r\n“就要用我的发明……”
Movie_Crygor_Prologue_05_Crygor	“携带型时光机5号！”
Movie_Crygor_Prologue_07_Crygor	“让我们去这幅壁画诞生的时代吧！”
Movie_Crygor_Prologue_08_Penny	“不愧是爷爷！”
Movie_Crygor_Prologue_09_Mike	“哦？”
Movie_Crygor_Prologue_10_Penny	“第一次见到这种生物！”
Movie_Crygor_Prologue_11_PrimitiveMan	“我已经都看腻了……”
Movie_Crygor_Prologue_12_PrimitiveMan	“也什么都画腻了……”
Movie_Crygor_Prologue_13_PrimitiveMan	“灵……”
Movie_Crygor_Prologue_14_PrimitiveMan	“灵感来啦！！！”
Movie_Crygor_Prologue_15_PrimitiveMan	“站在那边，不要动！”
Movie_Crygor_Prologue_16_PrimitiveMan	“姿势就这么摆！”
Movie_Crygor_Prologue_17_PrimitiveMan	“啊啊”
Movie_Crygor_Prologue_18_PrimitiveMan	“真是太有未来的感觉了……！！”
Movie_Crygor_Epilogue_02_PrimitiveMan	“哦哦哦哦哦哦！！”
Movie_Crygor_Epilogue_03_Penny	“哇～”
Movie_Crygor_Epilogue_04_Wario	“嗯……？”
06_Orbulon.wmbt
Movie_Orbulon_Title_Orbulon	前往记忆的彼端
Movie_Orbulon_Prologue_01_Orbulon	“水果，真好吃”
Movie_Orbulon_Prologue_09_Orbulon	“哇啊啊啊啊！”
Movie_Orbulon_Prologue_10_Orbulon	“诶”
Movie_Orbulon_Prologue_11_Orbulon	“呀啊啊啊啊啊”
Movie_Orbulon_Prologue_12_Orbulon	{[0106|CD03]}“这里是，哪里……”{[0105|2900CD07]}{[0104]}{[0106|CD04]}{[0106|CD05]}\r\n“我是，谁？”
Movie_Orbulon_Prologue_13_Orbulon	“原来，我是神明大人啊！”
Movie_Orbulon_Epilogue_04_Orbulon	“没好好珍惜你，对不……”
Movie_Orbulon_Epilogue_05_Orbulon	{[0106|CD03]}“这里是，哪里……”{[0105|2900CD07]}{[0104]}{[0106|CD04]}{[0106|CD05]}\r\n“我是，谁？”
07_Remix1.wmbt
Movie_Remix1_Title_Lulu	紧张刺激的急流之旅
Movie_Remix1_Prologue_06_Mona	“诶——！！”
Movie_Remix1_Prologue_08_Penny	“不好啦！”
Movie_Remix1_Prologue_09_Red	“前面是瀑布啊！”
Movie_Remix1_Prologue_10_Mona	“呜哇——！！”
Movie_Remix1_Prologue_13_Mona	“这，这是……”
Movie_Remix1_Prologue_14_Mona	“可以开始巴士旅行啦！”
Movie_Remix1_Prologue_15_Mona	“好——耶！”
Movie_Remix1_Epilogue_00_Spot	初代 贝利尤易斯王
08_Cricket.wmbt
Movie_Cricket_Title_Cricket	对决！次古海角
Movie_Cricket_Prologue_00_Spot	次古海角
Movie_Cricket_Prologue_02_Cricket	“哈！！”
Movie_Cricket_Prologue_04_Cricket	“师父！”
Movie_Cricket_Prologue_05_Cricket	“您看如何？”
Movie_Cricket_Prologue_06_Mantis	“稍等片刻便知！”
Movie_Cricket_Prologue_07_Cricket	“是！”
Movie_Cricket_Prologue_09_Cricket	“到底发生了什么？”
Movie_Cricket_Prologue_10_Mantis	“唔……”
Movie_Cricket_Prologue_12_Penguin	“竟然能躲开刚才的攻击！”
Movie_Cricket_Prologue_14_Penguin	“来一决胜负吧！”
Movie_Cricket_Prologue_15_Cricket	“正合我意！”
Movie_Cricket_Epilogue_01_Penguin	“干、干得漂亮……”
Movie_Cricket_Epilogue_03_KungfuGirl	“真不愧是你”
Movie_Cricket_Epilogue_04_KungfuGirl	“竟能击败我这个师姐！”
Movie_Cricket_Epilogue_07_KungfuGirl	“我也不能落后啊”
Movie_Cricket_Epilogue_08_KungfuGirl	“再见了！”
Movie_Cricket_Epilogue_09_Cricket	“……刚才的人是？”
Movie_Cricket_Epilogue_10_Mantis	“是谁来着？”
09_Kat.wmbt
Movie_Kat_Title_Kat	名产芭菲大冒险
Movie_Kat_Prologue_02_Kat	“这就是贝利尤易斯芭菲！”
Movie_Kat_Prologue_05_Leo	“地图我就收下了！”
Movie_Kat_Prologue_06_Leo	“再见啦！”
Movie_Kat_Prologue_07_Kat	“站住！”
Movie_Kat_Prologue_08_Ana	“到底去了哪里……”
Movie_Kat_Prologue_09_Kat	“在那里！”
Movie_Kat_Prologue_10_Leo	“真是难缠啊——”
Movie_Kat_Prologue_12_Kat	“不好了！！”
Movie_Kat_Prologue_14_Kat	“觉悟吧！！”
Movie_Kat_Epilogue_01_Kat	“吃我们这招！！”
Movie_Kat_Epilogue_02_Ana	“太好了——”
Movie_Kat_Epilogue_03_Kat	“赶紧去吧！”
Movie_Kat_Epilogue_05_Waiter	“久等了”
Movie_Kat_Epilogue_06_Waiter	“这是您的贝利尤易斯芭菲！”
Movie_Kat_Epilogue_08_Kat	“我开动了！！”
Movie_Kat_Epilogue_08_Ana	“我开动了！！”
Movie_Kat_Epilogue_09_Leo	“可恶啊！”
10_Jimmy.wmbt
Movie_Jimmy_Title_Jimmy	危险★冲浪
Movie_Jimmy_Prologue_01_Jimmy	“呼”
Movie_Jimmy_Prologue_06_Jimmy	
Movie_Jimmy_Prologue_11_BeachGirlA	“呀啊！”
Movie_Jimmy_Epilogue_01_Jimmy	“呼”
11_Dribble.wmbt
Movie_Dribble_Title_Dribble	海上飞驰！
Movie_Dribble_Prologue_01_Spitz	“这么悠闲的生活，还真不错啊”
Movie_Dribble_Prologue_03_Spitz	“德利博！快醒醒！”
Movie_Dribble_Prologue_04_Dribble	“嗯……嗯啊……？”
Movie_Dribble_Prologue_05_Spitz	“快看周围！”
Movie_Dribble_Prologue_06_Ken	“好了”
Movie_Dribble_Prologue_07_Ken	“选手们终于到齐了！”
Movie_Dribble_Prologue_08_Dribble	“这……这是什么！？”
Movie_Dribble_Prologue_09_Ken	{[0106|CD03]}“贝利尤易斯岛 水上竞速”{[0105|5400CD0B]}{[0104]}{[0106|CD04]}{[0106|CD05]}\r\n“正式开幕！”
Movie_Dribble_Prologue_10_Spitz	“看来这下是非上不可了”
Movie_Dribble_Prologue_11_Dribble	“了解！”
Movie_Dribble_Prologue_12_Ken	“3”
Movie_Dribble_Prologue_13_Ken	“2”
Movie_Dribble_Prologue_14_Ken	“1”
Movie_Dribble_Prologue_15_Ken	“开始！！”
Movie_Dribble_Epilogue_01_Spitz	“左边！”
Movie_Dribble_Epilogue_02_Spitz	“前面左转！”
Movie_Dribble_Epilogue_03_Dribble	“交给我吧！”
Movie_Dribble_Epilogue_04_Ken	“比赛结束！！”
Movie_Dribble_Epilogue_05_Ken	“优胜者竟然是……”
Movie_Dribble_Epilogue_06_Ken	{[0106|CD03]}“用泳圈进行挑战的！！”{[0105|E700CD06]}{[0104]}{[0106|CD04]}{[0106|CD05]}\r\n“荷马西——！！”
Movie_Dribble_Epilogue_07_Dribble	“唔哦——！”
Movie_Dribble_Epilogue_08_Dribble	“冠军宝座我们就收下了！”
12_Ninevolt.wmbt
Movie_Ninevolt_Title_Ninevolt	孤身一人的漆黑任务
Movie_Ninevolt_Prologue_00_Spot	凡华大道
Movie_Ninevolt_Prologue_01_Fivevolt	{[0106|CD03]}“大家注意！”{[0105|B000CD04]}{[0104]}{[0106|CD04]}{[0106|CD05]}\r\n“记得5点要回到这边集合哦”
Movie_Ninevolt_Prologue_02_Eighteenvolt	“九伏特，要走了哟！”
Movie_Ninevolt_Prologue_03_Ninevolt	“你们先去吧！”
Movie_Ninevolt_Prologue_04_Eighteenvolt	“好哟，赶紧跟上哟！”
Movie_Ninevolt_Prologue_06_Fivevolt	“呀啊啊啊啊啊！！”
Movie_Ninevolt_Prologue_08_Eighteenvolt	“呜哇啊啊啊啊啊！！”
Movie_Ninevolt_Prologue_08_Thirteenamp	“呜哇啊啊啊啊啊！！”
Movie_Ninevolt_Prologue_09_Ninevolt	“大家都去哪了？”
Movie_Ninevolt_Prologue_10_Ninevolt	“那个是十八伏特的……”
Movie_Ninevolt_Prologue_11_Ninevolt	“难道说……在这里面？”
Movie_Ninevolt_Epilogue_04_Ninevolt	{[0106|CD03]}“大家别怕！”{[0105|C500CD06]}{[0104]}{[0106|CD04]}{[0106|CD05]}\r\n“我来救你们了！”
Movie_Ninevolt_Epilogue_05_Ninevolt	“呜哇啊啊啊啊啊！！”
Movie_Ninevolt_Epilogue_07_Manager	“欢迎光临——”
Movie_Ninevolt_Epilogue_08_Ninevolt	“有好多游戏！！”
Movie_Ninevolt_Epilogue_09_Manager	“……玩过之后要记得买哦～”
13_Remix2.wmbt
Movie_Remix2_Title_Fivevolt	兴奋激动的夜间泳池
Movie_Remix2_Prologue_02_Kat	“哎——！！”
Movie_Remix2_Prologue_04_Kat	“取不下来……”
Movie_Remix2_Prologue_05_Fivevolt	“大家一起拔拔看吧”
Movie_Remix2_Prologue_06_Dribble	“了解！”
Movie_Remix2_Prologue_07_Ninevolt	“加油，加油！”
Movie_Remix2_Prologue_08_Spitz	“唔唔唔——！！”
Movie_Remix2_Prologue_09_Spitz	“啊”
Movie_Remix2_Prologue_10_Octopus	“章鱼——！！”
Movie_Remix2_Prologue_11_Jimmy	“动起来了YO！”
Movie_Remix2_Prologue_17_Cricket	“好了大家！”
Movie_Remix2_Prologue_18_Cricket	“夜晚的巴士旅行”
Movie_Remix2_Prologue_19_Cricket	“要开始啦！”
Movie_Remix2_Prologue_20_Cricket	“好耶！！”
Movie_Remix2_Epilogue_01_Ninevolt	“章鱼小姐——！！”
Movie_Remix2_Epilogue_02_Ana	“请再来一次吧！”
14_WarioDx.wmbt
Movie_WarioDx_Title_Wario	回忆如岩浆……
Movie_WarioDx_Prologue_00_Spot	曼伸达汉火山
Movie_WarioDx_Prologue_01_Wario	“哦嚯嚯！”
Movie_WarioDx_Prologue_02_Wario	“果然……”
Movie_WarioDx_Prologue_03_Wario	“这里的宝物果然堆积成山～！”
Movie_WarioDx_Prologue_04_Wario	“这里最大的那个我就收下……”
Movie_WarioDx_Prologue_06_Wario	“呜哇！？”
Movie_WarioDx_Prologue_07_Wario	“怎么了！？怎么了！？”
Movie_WarioDx_Prologue_08_Wario	“咕哇——！”
Movie_WarioDx_Prologue_10_Elder	“封印被解开了吗……”
Movie_WarioDx_Prologue_11_Crowd	“长老！”
Movie_WarioDx_Prologue_12_Elder	{[0106|CD03]}“如果岛上的所有人一起舞动起来”{[0105|B800CD0B]}{[0104]}{[0106|CD04]}{[0106|CD05]}\r\n“应该就能使山平静下来了”
Movie_WarioDx_Prologue_13_Mona	“就算你这么说……”
Movie_WarioDx_Prologue_14_Jimmy	“可是开心不起来的话也舞动不了YO”
Movie_WarioDx_Prologue_15_Kat	“我们一起来”
Movie_WarioDx_Prologue_16_Ana	“让大家快乐起来吧！”
Movie_WarioDx_Prologue_17_Jimmy	“Let's……”
Movie_WarioDx_Prologue_18_Jimmy	“Dance!!”
Movie_WarioDx_Epilogue_02_Wario	“唔哇～～～！！”
Movie_WarioDx_Epilogue_05_Wario	“唔……唔嗯”
Movie_WarioDx_Epilogue_06_Wario	“哈！！”
Movie_WarioDx_Epilogue_07_Wario	“什么！？”
Movie_WarioDx_Epilogue_08_Wario	“啊呀呀呀？”
Movie_WarioDx_Epilogue_10_Wario	“啊唔唔唔唔……”
Movie_WarioDx_Epilogue_11_Wario	“拔不出来——！！”
Movie_WarioDx_Epilogue_12_Announcer	{[0106|CD03]}就这样，躁动的山平静了下来{[0105|AC00CD0D]}{[0104]}{[0106|CD04]}{[0106|CD05]}\r\n小岛也将永远地繁荣下去。
Movie_WarioDx_Epilogue_13_Wario	“救命啊——！！”
15_CastRoll.wmbt
Movie_CastRoll_Title	{face[0014]}CAST{face[FFFF]}
Movie_CastRoll_Wario	瓦力欧
Movie_CastRoll_Jimmy	吉米T.
Movie_CastRoll_Mona	莫娜
Movie_CastRoll_Dribble	德利博
Movie_CastRoll_Spitz	斯皮茨
Movie_CastRoll_Kat	卡特
Movie_CastRoll_Ana	安娜
Movie_CastRoll_Crygor	克莱格博士
Movie_CastRoll_Mike	麦克
Movie_CastRoll_Penny	佩尼
Movie_CastRoll_Orbulon	奥布伦
Movie_CastRoll_Ashley	艾希莉
Movie_CastRoll_Red	小红魔
Movie_CastRoll_Ninevolt	九伏特
Movie_CastRoll_Eighteenvolt	十八伏特
Movie_CastRoll_Fivevolt	五瓦特
Movie_CastRoll_Cricket	少年库利凯特
Movie_CastRoll_Mantis	曼提斯大师
Movie_CastRoll_Lulu	露露
Movie_CastRoll_Leo	里欧
Movie_CastRoll_Joe	乔
Movie_CastRoll_Thirteenamp	十三安培
Movie_CastRoll_Cicada	琪卡达
Movie_CastRoll_Oinker	奥因卡
Movie_CastRoll_PapaOrb	奥布爸爸
Movie_CastRoll_Friend	贪吃星
Movie_CastRoll_Artist	贝利尤易斯人
Movie_CastRoll_Fuyu	冬冬
Movie_CastRoll_Haru	春春
Movie_CastRoll_Crocotus	鳄贰花
Movie_CastRoll_Hippo	荷马西
Movie_CastRoll_Ken	阿犬
Movie_CastRoll_Polar	白熊店长
Movie_CastRoll_Octopus	章鱼玛琳小姐
Movie_CastRoll_Forest	森林居民
Movie_CastRoll_Congratulation	感谢您成功使山平静了下来！\r\n请继续在这南国度假胜地尽情享受吧！
CommonName.wmbt
CommonName_Title	超级舞动 瓦力欧制造
CommonName_Player1	1P
CommonName_Player2	2P
CommonName_Player3	3P
CommonName_Player4	4P
CommonName_Menu_Look	？？？
CommonName_Menu_Form	架势
CommonName_Menu_Grip	握持
CommonName_Menu_Stone	架势石
CommonName_Menu_Right	右撇子
CommonName_Menu_Left	左撇子
CommonName_Menu_GodPose	神圣姿势
CommonName_Menu_JoyCon	Joy-Con
CommonName_Stage_Title	关卡
CommonName_Menu_Button	按键
CommonName_Menu_Drop	放手
CommonName_Menu_Duo	合作
CommonName_Menu_Button_Play	按键操作
CommonName_Menu_Assort	各种架势
CommonName_Menu_IrCamera_Form	拍摄窗
CommonName_Menu_IrCamera	拍摄窗
CommonName_Menu_Training_Unit	肌力
CommonName_Story	故事
CommonName_Party	派对
CommonName_Collection	博物馆
CommonName_Theater	电影院
CommonName_Mirror	模仿镜
CommonName_Cast	演出人员名单
CommonName_Crygor_Title	克莱格＆佩尼＆麦克
CommonName_Crygor_Stage	克莱格＆\r\n佩尼＆麦克
CommonName_Ashley_Title	艾希莉＆小红魔
CommonName_Ashley_Stage	艾希莉＆\r\n小红魔
CommonName_Kat_Stage	卡特＆安娜
CommonName_Cricket_Title	库利凯特＆曼提斯
CommonName_Cricket_Stage	库利凯特＆\r\n曼提斯
CommonName_Dribble_Title	德利博＆斯皮茨
CommonName_Dribble_Stage	德利博＆\r\n斯皮茨
CommonName_Remix1	改编1
CommonName_Remix2	改编2
CommonName_WarioDx	火山瓦力欧
CommonName_WarioDx_Stage	火山\r\n瓦力欧
CommonName_Staff	制作人员名单
CommonName_Training_Title	肌肉★锻炼
CommonName_Training	肌肉★\r\n锻炼
CommonName_AllMix	混合
CommonName_HighSpeed	超难
CommonName_DeadOrAlive	紧张
CommonName_DuoPlay_Title	同心协力
CommonName_DuoPlay	同心协力
CommonName_Generator	轮流操作机关
CommonName_BattleTwo	双人对战
CommonName_DualWield	水枪洗刷刷
CommonName_Bird	Pyoro W
CommonName_Wario	瓦力欧
CommonName_Mona	莫娜
CommonName_Ashley	艾希莉
CommonName_Red	小红魔
CommonName_Crygor	克莱格
CommonName_Crygor_Formal	克莱格博士
CommonName_Orbulon	奥布伦
CommonName_Cricket	库利凯特
CommonName_Cricket_Formal	少年库利凯特
CommonName_Mantis	曼提斯
CommonName_Mantis_Formal	曼提斯大师
CommonName_Kat	卡特
CommonName_Ana	安娜
CommonName_Jimmy	吉米
CommonName_Jimmy_Formal	吉米T.
CommonName_Dribble	德利博
CommonName_Spitz	斯皮茨
CommonName_Ninevolt	九伏特
CommonName_Lulu	露露
CommonName_Mike	麦克
CommonName_Penny	佩尼
CommonName_Eighteenvolt	十八伏特
CommonName_Fivevolt	五瓦特
CommonName_Thirteenamp	十三安培
CommonName_Leo	里欧
CommonName_Joe	乔
CommonName_Cicada	琪卡达
CommonName_Oinker	奥因卡
CommonName_PapaOrb	奥布爸爸
CommonName_Friend	贪吃星
CommonName_Artist	贝利尤易斯人
CommonName_Fuyu	冬冬
CommonName_Haru	春春
CommonName_Crocotus	鳄贰花
CommonName_Hippo	荷马西
CommonName_Ken	阿犬
CommonName_Polar	白熊店长
CommonName_Octopus	章鱼玛琳小姐
CommonName_Forest	森林居民
CommonName_King	初代 贝利尤易斯王
CommonName_Pyoro	蹦罗
CommonName_Place_Island	贝利尤易斯岛
CommonName_Place_Volcano	曼伸达汉火山
CommonName_Place_Remains	菲常·南纹遗迹
CommonName_Place_Beach	顽莎海滩
CommonName_Place_Cape	次古海角
CommonName_Place_Street	凡华大道
CommonName_Form_Locomotive	火车头
CommonName_Form_HandsUp	伸懒腰
CommonName_Form_RopeClimb	原来如此
CommonName_Form_Balance	天平
CommonName_Form_TugWar	拔河
CommonName_Form_RideBike	按摩肩膀
CommonName_Form_PowerPose	得意洋洋
CommonName_Form_Defense	大力士
CommonName_Form_OpenPalms	捧在手心
CommonName_Form_Rooster	公鸡喔喔叫
CommonName_Form_Crocodile	鳄鱼
CommonName_Form_Squat	蹲马步
CommonName_Form_Upright	立正站好
CommonName_Form_Ninja	忍者
CommonName_Form_Ir	拍摄右手
CommonName_Form_Archer	射箭
CommonName_Form_HoldCheeks	怦然心动
CommonName_Form_Figurine	供奉
Doubt_Team1_00	青海苔队
Doubt_Team2_00	岩海苔队
Doubt_Team1_01	极好队
Doubt_Team2_01	惊奇队
Doubt_Team1_02	鼻孔队
Doubt_Team2_02	耳孔队
Doubt_Team1_03	准备开动队
Doubt_Team2_03	吃饱喝足队
Doubt_Team1_04	赞赞队
Doubt_Team2_04	棒棒队
Doubt_Team1_05	飘飘队
Doubt_Team2_05	蓬蓬队
Doubt_Team1_06	汪汪队
Doubt_Team2_06	喵喵队
Doubt_Team1_07	门牙队
Doubt_Team2_07	臼齿队
Doubt_Team1_08	脑袋队
Doubt_Team2_08	屁屁队
Doubt_Team1_09	嘿哟队
Doubt_Team2_09	嗨哟队
Dialog.wmbt
Btn_OK	OK
Btn_Yes	是
Btn_No	否
Main_Back	要返回标题画面吗？
HighScore_PlayerNum_1	1
HighScore_PlayerNum_2	2
Party_Character_Back_Menu	要取消角色选择并返回吗？
Party_Character_Back	要返回惯用手设置吗？
Party_Pause_Back	要退出游戏并返回吗？
Doubt_Vibration	手柄的振动功能已关闭。\r\n若要游玩该游戏，\r\n必须开启振动功能。\r\n\r\n要在游玩该游戏期间开启振动功能吗？
Mirror_Player	{color[#29DFFF08]}2P{/color}请空手进行游玩吧。\r\n要记得把Joy-Con放在安全的地方哦。
Manual_Next	前往下一页
Manual_Previous	返回上一页
Manual_Close	关闭
Disconnect_Back	即将返回主菜单。
Disconnect_Back_Story	即将返回故事菜单。
Disconnect_Back_Title	即将退出游戏并返回。
IncorrectData	保存数据已损坏。\r\n数据已重置为初期状态。
Open_Staff	{color[#5000FF06]}《制作人员名单》{/color}已开放！
Open_Training	{color[#5000FF06]}《肌肉★锻炼》{/color}已开放！
Open_AllMix	{color[#5000FF06]}《混合》{/color}已开放！
Open_HighSpeed	{color[#5000FF06]}《超难》{/color}已开放！
Open_DeadOrAlive	{color[#5000FF06]}《紧张》{/color}已开放！
Open_DualWield	{color[#5000FF06]}《水枪洗刷刷》{/color}已开放！
Open_Duo	双人游玩专用游戏\r\n{color[#5000FF06]}《同心协力》{/color}\r\n{color[#5000FF06]}《轮流操作机关》{/color}\r\n{color[#5000FF06]}《双人对战》{/color}\r\n已开放！
Open_Bird	{color[#5000FF06]}《Pyoro W》{/color}已开放！
Open_Collection	{color[#5000FF06]}博物馆{/color}已开放！
Open_Theater	{color[#5000FF06]}电影院{/color}已开放！
Open_Mirror	{color[#5000FF06]}《模仿镜》{/color}已开放！
Explanation.wmbt
BattleTwo1	两个人同时挑战相同的游戏，\r\n先耗尽{color[#1DFFFF00]}生命{/color}的玩家判负。\r\n\r\n可以在1～4或1～8的范围内\r\n调整每位玩家{color[#1DFFFF00]}生命{/color}的数量。\r\n请用于缩短游戏时间或让分吧。
BattleTwo2_Title	不同模式的区别
BattleTwo2	{color[#1DFFFF00]}《先下手为强》{/color}是以速度一决胜负的游戏。\r\n如果有一方玩家率先成功完成游戏，\r\n另一方就会在没完成游戏的情况下直接判负。
DualWield1	使用双持水枪\r\n{color[#1DFFFF00]}莫娜莫娜射击枪{/color}，\r\n将逐渐迫近的厨具上的污垢冲洗干净吧。\r\n\r\n在关卡的最后会出现棘手的头目。\r\n以完成全部5个关卡为目标努力吧。
DualWield2_Title	莫娜莫娜射击枪的使用方法
DualWield2_00	用食指按下按键\r\n就会发射水弹。\r\n一直按住的话可以{color[#1DFFFF00]}连射{/color}。
DualWield2_01	在没有按下按键的同时合上双手\r\n就会开始积蓄能量。\r\n如果蓄满了能量就可以发射\r\n能够贯穿敌人的{color[#1DFFFF00]}蓄能射击{/color}。
DualWield2_Balloon_00	
DualWield2_Balloon_01	
DualWield3_Duo	让{color[#6C02FFD1]}1P{/color}的右手正对{color[#29DFFF08]}2P{/color}的左手的话，\r\n就会在两人中间开始蓄能。\r\n只要有一方玩家按下按键，\r\n就会发射{color[#1DFFFF00]}超级蓄能射击{/color}。
DualWield4	如果莫娜莫娜射击枪的朝向出现了偏差，\r\n就请摆出天平的架势，同时按下  与  吧，\r\n这样就可以重置朝向了。
DualWield4_Balloon_00	 
DualWield4_Balloon_01	
Bird1_Title	Joy-Con的握法
Bird1_Arrow	对齐！
Bird2_Solo	使用双手的Joy-Con\r\n可以控制小岛的动作。\r\n\r\n倾斜Joy-Con，\r\n使小岛上的{color[#14EDFF80]}蹦罗{/color}\r\n滚动起来吧。
Bird2_Pyoro	蹦罗
