01_Opening.wmbt
Movie_Opening_01_Announcer	很久很久以前……
Movie_Cricket_Epilogue_08_KungfuGirl	「再見了！」
Movie_Cricket_Epilogue_09_Cricket	「剛才的人……」
Movie_Cricket_Epilogue_10_Mantis	「是誰呀？」
09_Kat.wmbt
Movie_Kat_Title_Kat	名產芭菲大冒險
Movie_Kat_Prologue_02_Kat	「是貝利尤易斯芭菲！」
Movie_Kat_Prologue_05_Leo	「地圖我收下了！」
Movie_Kat_Prologue_06_Leo	「再見啦！」
Movie_Kat_Prologue_07_Kat	「別跑～！」
Movie_Kat_Prologue_08_Ana	「他去了哪裡呢……」
Movie_Kat_Prologue_09_Kat	「在那裡！」
Movie_Kat_Prologue_10_Leo	「真是煩人啊～」
Movie_Kat_Prologue_12_Kat	「不好了！！」
Movie_Kat_Prologue_14_Kat	「準備接招吧！！」
Movie_Kat_Epilogue_01_Kat	「看招！！」
Movie_Kat_Epilogue_02_Ana	「太好了～」
Movie_Kat_Epilogue_03_Kat	「快走吧！」
Movie_Kat_Epilogue_05_Waiter	「讓您久等了」
Movie_Kat_Epilogue_06_Waiter	「您點的貝利尤易斯芭菲！」
Movie_Kat_Epilogue_08_Kat	「我開動了～！！」
Movie_Kat_Epilogue_08_Ana	「我開動了～！！」
Movie_Kat_Epilogue_09_Leo	「可惡啊～！」
10_Jimmy.wmbt
Movie_Jimmy_Title_Jimmy	危險★衝浪
Movie_Jimmy_Prologue_01_Jimmy	「呵」
Movie_Jimmy_Prologue_06_Jimmy	
Movie_Jimmy_Prologue_11_BeachGirlA	「呀！」
Movie_Jimmy_Epilogue_01_Jimmy	「呵」
11_Dribble.wmbt
Movie_Dribble_Title_Dribble	海上飛馳！
Movie_Dribble_Prologue_01_Spitz	「悠閒地度假也不錯呀」
Movie_Dribble_Prologue_03_Spitz	「德利博！快起來！」
Movie_Dribble_Prologue_04_Dribble	「嗯……啊……？」
Movie_Dribble_Prologue_05_Spitz	「快看四周！」
Movie_Dribble_Prologue_06_Ken	「好了」
Movie_Dribble_Prologue_07_Ken	「選手們終於到齊了！」
Movie_Dribble_Prologue_08_Dribble	「這……這是怎麼回事！？」
Movie_Dribble_Prologue_09_Ken	{[0106|CD03]}「貝利尤易斯島水上競賽」{[0105|5400CD0B]}{[0104]}{[0106|CD04]}{[0106|CD05]}\r\n「正式開幕！」
Movie_Dribble_Prologue_10_Spitz	「這下只好硬著頭皮上了」
Movie_Dribble_Prologue_11_Dribble	「了解！」
Movie_Dribble_Prologue_12_Ken	「３」
Movie_Dribble_Prologue_13_Ken	「２」
Movie_Dribble_Prologue_14_Ken	「１」
Movie_Dribble_Prologue_15_Ken	「開始！！」
Movie_Dribble_Epilogue_01_Spitz	「左邊！」
Movie_Dribble_Epilogue_02_Spitz	「往左轉！」
Movie_Dribble_Epilogue_03_Dribble	「包在我身上——！」
Movie_Dribble_Epilogue_04_Ken	「比賽結束——！！」
Movie_Dribble_Epilogue_05_Ken	「冠軍居然是……」
Movie_Dribble_Epilogue_06_Ken	{[0106|CD03]}「用泳圈參加比賽的選手！！」{[0105|E700CD06]}{[0104]}{[0106|CD04]}{[0106|CD05]}\r\n「荷馬西——！！」
Movie_Dribble_Epilogue_07_Dribble	「嗚喔——！」
Movie_Dribble_Epilogue_08_Dribble	「冠軍寶座是我們的——！」
12_Ninevolt.wmbt
Movie_Ninevolt_Title_Ninevolt	孤身一人的漆黑任務
Movie_Ninevolt_Prologue_00_Spot	凡華大道
Movie_Ninevolt_Prologue_01_Fivevolt	{[0106|CD03]}「孩子們！」{[0105|B000CD04]}{[0104]}{[0106|CD04]}{[0106|CD05]}\r\n「記得５點要回到這邊集合喔」
Movie_Ninevolt_Prologue_02_Eighteenvolt	「九伏特，要走囉！」
Movie_Ninevolt_Prologue_03_Ninevolt	「你們先走吧！」
Movie_Ninevolt_Prologue_04_Eighteenvolt	「要快點跟上喔！」
Movie_Ninevolt_Prologue_06_Fivevolt	「呀啊啊啊啊啊啊！！」
Movie_Ninevolt_Prologue_08_Eighteenvolt	「嗚哇啊啊啊啊啊！！」
Movie_Ninevolt_Prologue_08_Thirteenamp	「嗚哇啊啊啊啊啊！！」
Movie_Ninevolt_Prologue_09_Ninevolt	「大家都去哪了？」
Movie_Ninevolt_Prologue_10_Ninevolt	「那是十八伏特的……」
Movie_Ninevolt_Prologue_11_Ninevolt	「難道說……他們在裡面？」
Movie_Ninevolt_Epilogue_04_Ninevolt	{[0106|CD03]}「各位！」{[0105|C500CD06]}{[0104]}{[0106|CD04]}{[0106|CD05]}\r\n「我來救你們了！」
Movie_Ninevolt_Epilogue_05_Ninevolt	「嗚哇啊啊啊啊！！」
Movie_Ninevolt_Epilogue_07_Manager	「歡迎光臨～」
Movie_Ninevolt_Epilogue_08_Ninevolt	「有好多遊戲喔～！！」
Movie_Ninevolt_Epilogue_09_Manager	「……玩過之後記得要買喔～」
13_Remix2.wmbt
Movie_Remix2_Title_Fivevolt	興奮激動的夜間泳池
Movie_Remix2_Prologue_02_Kat	「看我的！！」
Movie_Remix2_Prologue_04_Kat	「拿不下來……」
Movie_Remix2_Prologue_05_Fivevolt	「大家一起用力拔吧」
Movie_Remix2_Prologue_06_Dribble	「了解！」
Movie_Remix2_Prologue_07_Ninevolt	「嘿咻！嘿咻！」
Movie_Remix2_Prologue_08_Spitz	「唔唔唔～！」
Movie_Remix2_Prologue_09_Spitz	「啊」
Movie_Remix2_Prologue_10_Octopus	「章魚——！！」
Movie_Remix2_Prologue_11_Jimmy	「動起來了YO！」
Movie_Remix2_Prologue_17_Cricket	「各位！」
Movie_Remix2_Prologue_18_Cricket	「讓我們搭上夜間的觀光巴士」
Movie_Remix2_Prologue_19_Cricket	「出發吧～！」
Movie_Remix2_Prologue_20_Cricket	「好耶——！」
Movie_Remix2_Epilogue_01_Ninevolt	「章魚小姐——！」
Movie_Remix2_Epilogue_02_Ana	「再來一次吧！」
14_WarioDx.wmbt
Movie_WarioDx_Title_Wario	回憶如岩漿……
Movie_WarioDx_Prologue_00_Spot	曼伸達漢火山
Movie_WarioDx_Prologue_01_Wario	「呼呵呵！」
Movie_WarioDx_Prologue_02_Wario	「果然……」
Movie_WarioDx_Prologue_03_Wario	「這裡有座寶藏山～！」
Movie_WarioDx_Prologue_04_Wario	「先把最大的拿走……」
Movie_WarioDx_Prologue_06_Wario	「嗚哇！？」
Movie_WarioDx_Prologue_07_Wario	「怎麼了、怎麼了——！？」
Movie_WarioDx_Prologue_08_Wario	「嗚哇——！」
Movie_WarioDx_Prologue_10_Elder	「封印被解開了嗎……」
Movie_WarioDx_Prologue_11_Crowd	「長老！」
Movie_WarioDx_Prologue_12_Elder	{[0106|CD03]}「如果島上的所有人一起跳舞」{[0105|B800CD0B]}{[0104]}{[0106|CD04]}{[0106|CD05]}\r\n「這座山應該就會平靜下來了」
Movie_WarioDx_Prologue_13_Mona	「突然說要跳舞也……」
Movie_WarioDx_Prologue_14_Jimmy	「不開心的話可跳不了舞YO」
Movie_WarioDx_Prologue_15_Kat	「那我們就一起」
Movie_WarioDx_Prologue_16_Ana	「讓大家開心起來吧！」
Movie_WarioDx_Prologue_17_Jimmy	「Let's！」
Movie_WarioDx_Prologue_18_Jimmy	「Dance！！」
Movie_WarioDx_Epilogue_02_Wario	「嗚哇～～！！」
Movie_WarioDx_Epilogue_05_Wario	「嗚……嗚～」
Movie_WarioDx_Epilogue_06_Wario	「啊！！」
Movie_WarioDx_Epilogue_07_Wario	「嗚哇！？」
Movie_WarioDx_Epilogue_08_Wario	「哎呀呀？」
Movie_WarioDx_Epilogue_10_Wario	「嗯唔唔唔……」
Movie_WarioDx_Epilogue_11_Wario	「拔不出來——！」
Movie_WarioDx_Epilogue_12_Announcer	{[0106|CD03]}高山就這樣平靜了下來{[0105|AC00CD0D]}{[0104]}{[0106|CD04]}{[0106|CD05]}\r\n而小島也將持續繁榮下去……
Movie_WarioDx_Epilogue_13_Wario	「快來救我啊——！」
15_CastRoll.wmbt
Movie_CastRoll_Title	{face[0014]}CAST{face[FFFF]}
Movie_CastRoll_Wario	瓦利歐
Movie_CastRoll_Jimmy	吉米T.
Movie_CastRoll_Mona	莫娜
Movie_CastRoll_Dribble	德利博
Movie_CastRoll_Spitz	斯皮茨
Movie_CastRoll_Kat	卡特
Movie_CastRoll_Ana	安娜
Movie_CastRoll_Crygor	克萊格博士
Movie_CastRoll_Mike	麥克
Movie_CastRoll_Penny	佩尼
Movie_CastRoll_Orbulon	奧布倫
Movie_CastRoll_Ashley	艾希莉
Movie_CastRoll_Red	小紅魔
Movie_CastRoll_Ninevolt	九伏特
Movie_CastRoll_Eighteenvolt	十八伏特
Movie_CastRoll_Fivevolt	五瓦特
Movie_CastRoll_Cricket	少年庫利凱特
Movie_CastRoll_Mantis	曼提斯大師
Movie_CastRoll_Lulu	露露
Movie_CastRoll_Leo	里歐
Movie_CastRoll_Joe	喬
Movie_CastRoll_Thirteenamp	十三安培
Movie_CastRoll_Cicada	琪卡達
Movie_CastRoll_Oinker	奧因卡
Movie_CastRoll_PapaOrb	奧布爸爸
Movie_CastRoll_Friend	貪吃星
Movie_CastRoll_Artist	貝利尤易斯人
Movie_CastRoll_Fuyu	冬冬
Movie_CastRoll_Haru	春春
Movie_CastRoll_Crocotus	鱷貳花
Movie_CastRoll_Hippo	荷馬西
Movie_CastRoll_Ken	阿犬
Movie_CastRoll_Polar	白熊店長
Movie_CastRoll_Octopus	章魚瑪琳小姐
Movie_CastRoll_Forest	森林居民
Movie_CastRoll_Congratulation	謝謝你讓山平靜下來！\r\n請繼續在這座南國度假勝地盡情玩耍吧！
CommonName.wmbt
CommonName_Title	超級舞動 瓦利歐製造
CommonName_Player1	１P
CommonName_Player2	２P
CommonName_Player3	３P
CommonName_Player4	４P
CommonName_Menu_Look	？？？
CommonName_Menu_Form	架勢
CommonName_Menu_Grip	握持
CommonName_Menu_Stone	架勢石
CommonName_Menu_Right	右撇子
CommonName_Menu_Left	左撇子
CommonName_Menu_GodPose	神聖姿勢
CommonName_Menu_JoyCon	Joy-Con
CommonName_Stage_Title	關卡
CommonName_Menu_Button	按鍵
CommonName_Menu_Drop	放手
CommonName_Menu_Duo	合作
CommonName_Menu_Button_Play	按鍵操作
CommonName_Menu_Assort	各種架勢
CommonName_Menu_IrCamera_Form	拍攝窗
CommonName_Menu_IrCamera	拍攝窗
CommonName_Menu_Training_Unit	肌力
CommonName_Story	故事
CommonName_Party	派對
CommonName_Collection	博物館
CommonName_Theater	電影院
CommonName_Mirror	模仿鏡
CommonName_Cast	角色名單
CommonName_Crygor_Title	克萊格＆佩尼＆麥克
CommonName_Crygor_Stage	克萊格＆\r\n佩尼＆麥克
CommonName_Ashley_Title	艾希莉＆小紅魔
CommonName_Ashley_Stage	艾希莉＆\r\n小紅魔
CommonName_Kat_Stage	卡特＆安娜
CommonName_Cricket_Title	庫利凱特＆曼提斯
CommonName_Cricket_Stage	庫利凱特＆\r\n曼提斯
CommonName_Dribble_Title	德利博＆斯皮茨
CommonName_Dribble_Stage	德利博＆\r\n斯皮茨
CommonName_Remix1	改編１
CommonName_Remix2	改編２
CommonName_WarioDx	火山瓦利歐
CommonName_WarioDx_Stage	火山\r\n瓦利歐
CommonName_Staff	工作人員名單
CommonName_Training_Title	肌肉★鍛鍊
CommonName_Training	肌肉★\r\n鍛鍊
CommonName_AllMix	混合
CommonName_HighSpeed	超難
CommonName_DeadOrAlive	緊張
CommonName_DuoPlay_Title	同心協力
CommonName_DuoPlay	同心協力
CommonName_Generator	輪流操作機關
CommonName_BattleTwo	雙人對戰
CommonName_DualWield	水槍洗刷刷
CommonName_Bird	Pyoro W
CommonName_Wario	瓦利歐
CommonName_Mona	莫娜
CommonName_Ashley	艾希莉
CommonName_Red	小紅魔
CommonName_Crygor	克萊格
CommonName_Crygor_Formal	克萊格博士
CommonName_Orbulon	奧布倫
CommonName_Cricket	庫利凱特
CommonName_Cricket_Formal	少年庫利凱特
CommonName_Mantis	曼提斯
CommonName_Mantis_Formal	曼提斯大師
CommonName_Kat	卡特
CommonName_Ana	安娜
CommonName_Jimmy	吉米
CommonName_Jimmy_Formal	吉米T.
CommonName_Dribble	德利博
CommonName_Spitz	斯皮茨
CommonName_Ninevolt	九伏特
CommonName_Lulu	露露
CommonName_Mike	麥克
CommonName_Penny	佩尼
CommonName_Eighteenvolt	十八伏特
CommonName_Fivevolt	五瓦特
CommonName_Thirteenamp	十三安培
CommonName_Leo	里歐
CommonName_Joe	喬
CommonName_Cicada	琪卡達
CommonName_Oinker	奧因卡
CommonName_PapaOrb	奧布爸爸
CommonName_Friend	貪吃星
CommonName_Artist	貝利尤易斯人
CommonName_Fuyu	冬冬
CommonName_Haru	春春
CommonName_Crocotus	鱷貳花
CommonName_Hippo	荷馬西
CommonName_Ken	阿犬
CommonName_Polar	白熊店長
CommonName_Octopus	章魚瑪琳小姐
CommonName_Forest	森林居民
CommonName_King	初代 貝利尤易斯王
CommonName_Pyoro	蹦羅
CommonName_Place_Island	貝利尤易斯島
CommonName_Place_Volcano	曼伸達漢火山
CommonName_Place_Remains	菲常‧南紋遺跡
CommonName_Place_Beach	頑莎海灘
CommonName_Place_Cape	次古海角
CommonName_Place_Street	凡華大道
CommonName_Form_Locomotive	火車頭
CommonName_Form_HandsUp	伸懶腰
CommonName_Form_RopeClimb	原來如此
CommonName_Form_Balance	天秤
CommonName_Form_TugWar	拔河
CommonName_Form_RideBike	按摩肩膀
CommonName_Form_PowerPose	得意洋洋
CommonName_Form_Defense	大力士
CommonName_Form_OpenPalms	捧在手心
CommonName_Form_Rooster	公雞咕咕叫
CommonName_Form_Crocodile	鱷魚
CommonName_Form_Squat	蹲馬步
CommonName_Form_Upright	立正站好
CommonName_Form_Ninja	忍者
CommonName_Form_Ir	拍攝右手
CommonName_Form_Archer	射箭
CommonName_Form_HoldCheeks	怦然心動
CommonName_Form_Figurine	供奉
Doubt_Team1_00	青海苔隊
Doubt_Team2_00	岩海苔隊
Doubt_Team1_01	極好隊
Doubt_Team2_01	驚奇隊
Doubt_Team1_02	鼻孔隊
Doubt_Team2_02	耳孔隊
Doubt_Team1_03	準備開動隊
Doubt_Team2_03	吃飽喝足隊
Doubt_Team1_04	讚讚隊
Doubt_Team2_04	棒棒隊
Doubt_Team1_05	飄飄隊
Doubt_Team2_05	蓬蓬隊
Doubt_Team1_06	汪汪隊
Doubt_Team2_06	喵喵隊
Doubt_Team1_07	門牙隊
Doubt_Team2_07	臼齒隊
Doubt_Team1_08	腦袋隊
Doubt_Team2_08	屁屁隊
Doubt_Team1_09	嘿唷隊
Doubt_Team2_09	嗨唷隊
Dialog.wmbt
Btn_OK	OK
Btn_Yes	是
Btn_No	否
Main_Back	要返回標題嗎？
HighScore_PlayerNum_1	１
HighScore_PlayerNum_2	２
Party_Character_Back_Menu	要退出選擇角色並返回嗎？
Party_Character_Back	要返回至慣用手設定嗎？
Party_Pause_Back	要退出遊戲並返回嗎？
Doubt_Vibration	控制器的震動功能已關閉。\r\n如果不開啟震動功能\r\n就無法遊玩本遊戲。\r\n\r\n要在遊戲進行期間開啟震動功能嗎？
Mirror_Player	{color[#29DFFF08]}２P{/color}不需要拿任何東西就能遊玩了。\r\n請把Joy-Con放置於安全處。
Manual_Next	前往下一頁
Manual_Previous	前往上一頁
Manual_Close	關閉
Disconnect_Back	將返回主選單。
Disconnect_Back_Story	將返回故事選單。
Disconnect_Back_Title	將結束遊戲並返回。
IncorrectData	儲存資料已損毀。\r\n已將資料重置回初始狀態。
Open_Staff	已開放\r\n{color[#5000FF06]}「工作人員名單」{/color}了！
Open_Training	已開放\r\n{color[#5000FF06]}「肌肉★鍛鍊」{/color}了！
Open_AllMix	已開放\r\n{color[#5000FF06]}「混合」{/color}了！
Open_HighSpeed	已開放\r\n{color[#5000FF06]}「超難」{/color}了！
Open_DeadOrAlive	已開放\r\n{color[#5000FF06]}「緊張」{/color}了！
Open_DualWield	已開放\r\n{color[#5000FF06]}「水槍洗刷刷」{/color}了！
Open_Duo	已開放雙人遊玩專用的遊戲\r\n{color[#5000FF06]}「同心協力」{/color}\r\n{color[#5000FF06]}「輪流操作機關」{/color}\r\n和{color[#5000FF06]}「雙人對戰」{/color}了！
Open_Bird	已開放\r\n{color[#5000FF06]}「Pyoro W」{/color}了！
Open_Collection	已開放\r\n{color[#5000FF06]}博物館{/color}了！
Open_Theater	已開放\r\n{color[#5000FF06]}電影院{/color}了！
Open_Mirror	已開放\r\n{color[#5000FF06]}「模仿鏡」{/color}了！
Explanation.wmbt
BattleTwo1	兩個人將同時挑戰相同的遊戲，\r\n先耗盡{color[#1DFFFF00]}生命{/color}數的玩家就輸了。\r\n\r\n玩家可以各自在１～４或１～８的\r\n範圍內調整{color[#1DFFFF00]}生命{/color}數。\r\n需要縮短遊戲時間或設定不利條件時，就好好活用吧。
BattleTwo2_Title	不同模式間的差異
BattleTwo2	{color[#1DFFFF00]}「先搶先贏」{/color}是靠速度分勝負的模式。\r\n如果有一邊的玩家先成功完成遊戲，\r\n遊戲就會直接結束，並判定另一邊的玩家失敗。
DualWield1	使用雙手所持的{color[#1DFFFF00]}莫娜莫娜射擊槍{/color}\r\n瞄準步步逼近的餐具，把上面的髒污沖洗乾淨吧。\r\n\r\n在關卡的最後會出現強力的頭目。\r\n以完成全部５道關卡為目標吧。
DualWield2_Title	莫娜莫娜射擊槍的使用方式
DualWield2_00	用食指按下按鍵\r\n就會發射水彈。\r\n持續按住的話就能夠{color[#1DFFFF00]}連射{/color}。
DualWield2_01	在沒有按下按鍵時雙手靠攏，\r\n就會開始蓄積能量。\r\n蓄積滿了就可以發射\r\n能夠貫穿敵人的{color[#1DFFFF00]}蓄能射擊{/color}。
DualWield2_Balloon_00	
DualWield2_Balloon_01	
DualWield3_Duo	若{color[#6C02FFD1]}１P{/color}的右手和{color[#29DFFF08]}２P{/color}的左手朝向彼此，\r\n將會在兩人中間蓄積能量。\r\n只要其中一位玩家按下按鍵，\r\n就能發射{color[#1DFFFF00]}超級蓄能射擊{/color}。
DualWield4	如果覺得{color[#1DFFFF00]}莫娜莫娜射擊槍{/color}的方向出現了偏差，\r\n擺出天秤的架勢並同時按下  和  ，\r\n就能夠重置方向。
DualWield4_Balloon_00	 
