berries_info
DP_Berries_Info_NUTSNAME_000	鮮紅的果實相當勁辣，\n還帶著一點刺激。\n開出的花朵相當討喜。
DP_Berries_Info_NUTSNAME_019	據說剝下它帶著酸味的外皮，\n將裡面有辣味的果肉磨成泥之後，\n也可以作為藥材使用。
DP_Berries_Info_NUTSNAME_020	剝下頗有厚度的外皮後，\n大量的果肉從中迸出。\n嚐起來是大人才懂的些許甜辣滋味。
DP_Berries_Info_NUTSNAME_021	雖然這種樹果可以直接食用，\n但如果用水煮乾，\n它的精華將為料理增添一味。
DP_Berries_Info_NUTSNAME_022	即使是下雨不斷，\n濕氣很重的土地上，\n仍然能成長得健康茁壯。
DP_Berries_Info_NUTSNAME_023	這種樹果較為稀有，\n而且帶有高級感，\n所以作為贈禮能讓對方高興。
DP_Berries_Info_NUTSNAME_024	果肉相當柔軟，\n一咬下去，酸味和甜味\n立刻擴散至整個口中。
DP_Berries_Info_NUTSNAME_025	果實既碩大又辛辣，\n在寒冷的時候吃，\n可以讓身體暖和起來。
DP_Berries_Info_NUTSNAME_026	果實的澀味相當強烈，\n若只是淺嚐１、２個，\n並無法嚐出它真正的美味。
DP_Berries_Info_NUTSNAME_027	在讓人陶醉的甜味中，依稀感覺得出\n大人才懂得品嚐的成熟苦味。\n這種滋味連寶可夢也大感滿足。
DP_Berries_Info_NUTSNAME_028	雖然味道是苦的，\n但生長在表面的毛能清潔腸胃，\n所以建議讓寶可夢連皮吃下。
DP_Berries_Info_NUTSNAME_029	整顆果實都相當酸，\n而在其中，酸味又特別\n集中於尖端部分。
DP_Berries_Info_NUTSNAME_030	辣味非常強勁，\n就算不是火屬性寶可夢，\n吃上一口也會想噴出火焰。
DP_Berries_Info_NUTSNAME_031	從遙遠的大海漂流而來。\n不過，現在神奧地區也\n已經能栽種這種樹果。
DP_Berries_Info_NUTSNAME_032	滋味極盡甘甜，如同大自然的恩惠。\n而且體積非常巨大，曾有人發現\n超過５０公分的果實。
DP_Berries_Info_NUTSNAME_033	其苦味超乎一般想像。\n只要稍微咬上一口，\n原本抑制不住的打嗝也會瞬間停下。
DP_Berries_Info_NUTSNAME_034	雖然從色彩和光澤來看，\n它似乎顯得很美味，\n吃一口會發現其實酸得要命。
DP_Berries_Info_NUTSNAME_035	據說過去能在熱帶地區\n大量採收這種樹果。\n其特色在於灼燒般的辣味。
DP_Berries_Info_NUTSNAME_036	果實的內部有許多\n被稱為氣泡的空氣孔，\n所以能浮在水上。
DP_Berries_Info_NUTSNAME_037	落到地面的雷產生能量，\n讓這種樹果生長得\n又大又飽滿。
DP_Berries_Info_NUTSNAME_038	有些寶可夢不喜歡那\n植物特有的青草味，\n不過它富含纖維質，有益身體。
DP_Berries_Info_NUTSNAME_039	澀味與酸味巧妙融合，\n帶來清爽的滋味。\n冷藏後風味更佳。
DP_Berries_Info_NUTSNAME_040	果肉裡的成分\n帶有發熱效果，\n連寒冷的心都能暖和。
DP_Berries_Info_NUTSNAME_041	外表呈現鮮豔的綠色，\n但是一剖開來，會發現\n裡面盡是又黑又澀的果肉。
DP_Berries_Info_NUTSNAME_042	在甜度十足的果肉中，\n微微感覺得到\n咬勁與香氣。
DP_Berries_Info_NUTSNAME_043	據說這是由原本來自遠處，\n被風吹到一起的不同種樹果\n繁殖結成的新品種。
DP_Berries_Info_NUTSNAME_044	每當有人類接近，\n它的前端就會膨脹成圓形，\n所以被說是會讀人心。
DP_Berries_Info_NUTSNAME_045	這種樹果會讓前端延伸出的\n絲線狀花瓣在風中搖擺，\n藉以吸引蟲寶可夢。
DP_Berries_Info_NUTSNAME_046	帶有強烈的澀味，\n所以常被作為醃漬品的材料。\n直接食用則有提神效果。
DP_Berries_Info_NUTSNAME_047	自古以來，便被認為\n擁有不可思議的力量，\n所以也會被風乾製成護符。
DP_Berries_Info_NUTSNAME_048	大量一起煮乾，\n即會褪去苦味，\n所以也適合做成果醬。
DP_Berries_Info_NUTSNAME_049	生長於表面的小型刺狀物\n讓它能附著在寶可夢的身上，\n藉以被帶去遙遠的地方。
DP_Berries_Info_NUTSNAME_050	這種果實相當堅硬，\n味道具有強烈的刺激性，\n所以過去的人會用來製藥。
DP_Berries_Info_NUTSNAME_051	將內部刨空，風乾之後，\n將嘴巴貼著洞口吹氣，\n會發出難以形容的聲音。
DP_Berries_Info_NUTSNAME_052	一種帶著謎團的樹果。\n有傳言說，枝荔果裡蘊藏著\n大海的力量。
DP_Berries_Info_NUTSNAME_053	一種帶著謎團的樹果。\n有傳言說，龍睛果裡蘊藏著\n大地的力量。
DP_Berries_Info_NUTSNAME_054	一種帶著謎團的樹果。\n有傳言說，沙鱗果裡蘊藏著\n天空的力量。
DP_Berries_Info_NUTSNAME_055	一種帶著謎團的樹果。\n有傳言說，龍火果裡蘊藏著\n所有生物的力量。
DP_Berries_Info_NUTSNAME_056	一種很神秘，很神秘的樹果。\n關於它能夠做什麼，\n以及會發生什麼事，都沒有人知道。
DP_Berries_Info_NUTSNAME_057	被稱為「傳說的樹果」。\n若擁有這種樹果，\n似乎會變得相當幸福。
DP_Berries_Info_NUTSNAME_058	由於力量太過強大，\n而被丟棄在世界盡頭的\n幻之樹果。
DP_Berries_Info_NUTSNAME_059	真實樣貌不明的樹果。\n似乎擁有夜空中的\n星星的力量。
DP_Berries_Info_NUTSNAME_060	樹果本身的味道非常澀，\n但如果和其他食物一起吃，\n會使那食物顯得有甜味。
DP_Berries_Info_NUTSNAME_061	表面覆蓋著堅硬的外皮，\n但裡面卻像奶油一樣\n又甜又柔軟。
DP_Berries_Info_NUTSNAME_062	由小顆粒組成的樹果。\n若不謹慎取用，果實會\n發出有節奏的聲音破裂開。
DP_Berries_Info_NUTSNAME_063	若把果肉分解開，\n形狀就像一個個的陀螺。\n以前的人會把它當玩具。
DP_Berries_Info_NUTSNAME_064	濃郁的甜味裡帶有一絲苦味，\n所以作為食材\n為料理提味也很合適。
characters
DP_CHARACTERS_000	畢克
DP_CHARACTERS_001	佐助
DP_CHARACTERS_002	蜜蜜
DP_CHARACTERS_003	畢克
DP_CHARACTERS_004	佐助
DP_CHARACTERS_005	蜜蜜
DP_CHARACTERS_006	畢克
DP_CHARACTERS_007	佐助
DP_CHARACTERS_008	蜜蜜
DP_CHARACTERS_009	畢克
DP_CHARACTERS_010	佐助
DP_CHARACTERS_011	蜜蜜
DP_CHARACTERS_012	皮卡四郎
DP_CHARACTERS_013	厚史
DP_CHARACTERS_014	喬德
DP_CHARACTERS_015	紫菱
DP_CHARACTERS_016	摩奇
DP_CHARACTERS_017	和志
DP_CHARACTERS_018	古江
DP_CHARACTERS_019	可心
DP_CHARACTERS_020	迷思
DP_CHARACTERS_021	龍輝
DP_CHARACTERS_022	帕奇
DP_CHARACTERS_023	真緒
DP_CHARACTERS_024	鴨鴨
DP_CHARACTERS_025	大作
DP_CHARACTERS_026	新芽
DP_CHARACTERS_027	紗代子
DP_CHARACTERS_028	小霍
DP_CHARACTERS_029	睦月
DP_CHARACTERS_030	貝綈
DP_CHARACTERS_031	阿步
DP_CHARACTERS_032	哞哞
DP_CHARACTERS_033	肯尼
DP_CHARACTERS_034	櫻兒
DP_CHARACTERS_035	里諾
DP_CHARACTERS_036	瑪奈
DP_CHARACTERS_037	尚吾
DP_CHARACTERS_038	布丁
DP_CHARACTERS_039	佑奈
DP_CHARACTERS_040	齊齊
DP_CHARACTERS_041	貴一
DP_CHARACTERS_042	小力士
DP_CHARACTERS_043	麻帆
DP_CHARACTERS_044	咖咖
DP_CHARACTERS_045	阿秀
DP_CHARACTERS_046	煌金
DP_CHARACTERS_047	阿牧
DP_CHARACTERS_048	魁梧
DP_CHARACTERS_049	里特
DP_CHARACTERS_050	利斯斯
DP_CHARACTERS_051	滿月
DP_CHARACTERS_052	皮卡三郎
DP_CHARACTERS_053	托萊
DP_CHARACTERS_054	博識
DP_CHARACTERS_055	瑞可
DP_CHARACTERS_056	豆豆
DP_CHARACTERS_057	創平
DP_CHARACTERS_058	毛毛
DP_CHARACTERS_059	小李
DP_CHARACTERS_060	梅迪特
DP_CHARACTERS_061	小傑
DP_CHARACTERS_062	小亞
DP_CHARACTERS_063	萌衣
DP_CHARACTERS_064	東風
DP_CHARACTERS_065	和彥
DP_CHARACTERS_066	琵琶
DP_CHARACTERS_067	早音
DP_CHARACTERS_068	志玲
DP_CHARACTERS_069	阿修
DP_CHARACTERS_070	牟牟
DP_CHARACTERS_071	琳達
DP_CHARACTERS_072	冬桑
DP_CHARACTERS_073	小蓮
DP_CHARACTERS_074	小噗
DP_CHARACTERS_075	雪琴
DP_CHARACTERS_076	齊東
DP_CHARACTERS_077	阿喬
DP_CHARACTERS_078	尼摩摩
DP_CHARACTERS_079	怡楓
DP_CHARACTERS_080	櫻桃
DP_CHARACTERS_081	耕生
DP_CHARACTERS_082	玄樂
DP_CHARACTERS_083	麥莉
DP_CHARACTERS_084	夜魅
DP_CHARACTERS_085	兼信
DP_CHARACTERS_086	芭蒂
DP_CHARACTERS_087	幽夢
DP_CHARACTERS_088	林格
DP_CHARACTERS_089	拓人
DP_CHARACTERS_090	天帛
DP_CHARACTERS_091	凱特
DP_CHARACTERS_092	皮卡次郎
DP_CHARACTERS_093	雪寒
DP_CHARACTERS_094	小皮皮
DP_CHARACTERS_095	小倫
DP_CHARACTERS_096	瑪丘
DP_CHARACTERS_097	肯特
DP_CHARACTERS_098	午子
DP_CHARACTERS_099	明燈
DP_CHARACTERS_100	豁達
DP_CHARACTERS_101	和也
DP_CHARACTERS_102	路奇
DP_CHARACTERS_103	伊織
DP_CHARACTERS_104	歐魯
DP_CHARACTERS_105	瑞塔
DP_CHARACTERS_106	庫羅
DP_CHARACTERS_107	愛拉
DP_CHARACTERS_108	無夢
DP_CHARACTERS_109	康恩
DP_CHARACTERS_110	秀蘭
DP_CHARACTERS_111	西雅
DP_CHARACTERS_112	帛爾弗
DP_CHARACTERS_113	凜太朗
DP_CHARACTERS_114	吱吱
DP_CHARACTERS_115	貴美子
DP_CHARACTERS_116	李伶
DP_CHARACTERS_117	聰太
DP_CHARACTERS_118	米拉
DP_CHARACTERS_119	千春
DP_CHARACTERS_120	片葉
DP_CHARACTERS_121	夏陽
DP_CHARACTERS_122	小茉莉
DP_CHARACTERS_123	歌笙
DP_CHARACTERS_124	邱太
DP_CHARACTERS_125	克拉克
DP_CHARACTERS_126	蜜玲
DP_CHARACTERS_127	瑪麗亞
DP_CHARACTERS_128	葛斯
DP_CHARACTERS_129	和春
DP_CHARACTERS_130	小吉利
DP_CHARACTERS_131	澄子
DP_CHARACTERS_132	皮卡太郎
DP_CHARACTERS_133	烏諾
DP_CHARACTERS_134	繽芬
DP_CHARACTERS_135	千鶴
DP_CHARACTERS_136	冠鈞
DP_CHARACTERS_137	猿丸
DP_CHARACTERS_138	鼾鼾
DP_CHARACTERS_139	珍妮
DP_CHARACTERS_140	艾特森
DP_CHARACTERS_141	阿翔
DP_CHARACTERS_142	寇札
DP_CHARACTERS_143	羅賓
DP_CHARACTERS_144	查曼寶
DP_CHARACTERS_145	尼科
DP_CHARACTERS_146	譚克
DP_CHARACTERS_147	小敏
DP_CHARACTERS_148	阿布
DP_CHARACTERS_149	阿信
DP_CHARACTERS_150	喳喳
DP_CHARACTERS_151	芙瑜
DP_CHARACTERS_152	巨樹
DP_CHARACTERS_153	宗次
DP_CHARACTERS_154	睦凝
DP_CHARACTERS_155	駒子
DP_CHARACTERS_156	呼呼
DP_CHARACTERS_157	逸奇
DP_CHARACTERS_158	耶米
DP_CHARACTERS_159	小皮
DP_CHARACTERS_160	月楠
DP_CHARACTERS_161	大衛
DP_CHARACTERS_162	巴倫
DP_CHARACTERS_163	梅麗莎
DP_CHARACTERS_164	悅悅
DP_CHARACTERS_165	彩子
DP_CHARACTERS_166	斯克普
DP_CHARACTERS_167	莉塔
DP_CHARACTERS_168	創志
DP_CHARACTERS_169	梅狄
DP_CHARACTERS_170	奈兒
DP_CHARACTERS_171	阿蜜
DP_CHARACTERS_172	丘卡皮
DP_CHARACTERS_173	阿宏
DP_CHARACTERS_174	家家
DP_CHARACTERS_175	海宇
DP_CHARACTERS_176	帝宇
DP_CHARACTERS_177	艾德
DP_CHARACTERS_178	亞姆
DP_CHARACTERS_179	彌生
DP_CHARACTERS_180	亞爾
DP_CHARACTERS_181	小勳
DP_CHARACTERS_182	鈴鈴
DP_CHARACTERS_183	小堇
DP_CHARACTERS_184	若齊
DP_CHARACTERS_185	宏太朗
DP_CHARACTERS_186	小倉
DP_CHARACTERS_187	信子
DP_CHARACTERS_188	西弗
DP_CHARACTERS_189	勇之助
DP_CHARACTERS_190	飄遙
DP_CHARACTERS_191	蘿拉
DP_CHARACTERS_192	小默
DP_CHARACTERS_193	梅格
DP_CHARACTERS_194	海美
DP_CHARACTERS_195	小鐵
DP_CHARACTERS_196	丘卡皮
DP_CHARACTERS_197	阿宏
DP_CHARACTERS_198	歐爾
DP_CHARACTERS_199	海宇
DP_CHARACTERS_200	滋滋
DP_CHARACTERS_201	海斗
DP_CHARACTERS_202	亞姆
DP_CHARACTERS_203	優希
DP_CHARACTERS_204	明輝
DP_CHARACTERS_205	小光
DP_CHARACTERS_206	戴亞
DP_CHARACTERS_207	小智
DP_CHARACTERS_208	小健
DP_CHARACTERS_209	茂樹
DP_CHARACTERS_210	傑克
DP_CHARACTERS_211	約翰
DP_CHARACTERS_212	瓊恩
DP_CHARACTERS_213	卡蒙
DP_CHARACTERS_214	孝志
DP_CHARACTERS_215	哲生
DP_CHARACTERS_216	阿透
DP_CHARACTERS_217	廣樹
DP_CHARACTERS_218	正雄
DP_CHARACTERS_219	孝雄
DP_CHARACTERS_220	武弘
DP_CHARACTERS_221	小圭
DP_CHARACTERS_222	阿均
DP_CHARACTERS_223	浩章
DP_CHARACTERS_224	戴亞
DP_CHARACTERS_225	清己
DP_CHARACTERS_226	聰子
DP_CHARACTERS_227	千穗
DP_CHARACTERS_228	今日子
DP_CHARACTERS_229	真紀子
DP_CHARACTERS_230	美奇
DP_CHARACTERS_231	美智子
DP_CHARACTERS_232	順子
DP_CHARACTERS_233	千奈美
DP_CHARACTERS_234	理惠
DP_CHARACTERS_235	雪絹
DP_CHARACTERS_236	佑希子
DP_CHARACTERS_237	真美奈
DP_CHARACTERS_238	典子
DP_CHARACTERS_239	久惠
DP_CHARACTERS_240	桃子
DP_CHARACTERS_241	美鈴
DP_CHARACTERS_242	自己決定
DP_CHARACTERS_243	阿馴
DP_CHARACTERS_244	小茂
DP_CHARACTERS_245	浩二
DP_CHARACTERS_246	利信
DP_CHARACTERS_247	帕爾
DP_CHARACTERS_248	明輝
DP_CHARACTERS_249	小光
DP_CHARACTERS_250	帕爾
DP_CHARACTERS_251	小智
DP_CHARACTERS_252	小健
DP_CHARACTERS_253	茂樹
DP_CHARACTERS_254	傑克
DP_CHARACTERS_255	約翰
DP_CHARACTERS_256	瓊恩
DP_CHARACTERS_257	卡蒙
DP_CHARACTERS_258	孝志
DP_CHARACTERS_259	哲生
DP_CHARACTERS_260	阿透
DP_CHARACTERS_261	廣樹
DP_CHARACTERS_262	正雄
DP_CHARACTERS_263	孝雄
DP_CHARACTERS_264	武弘
DP_CHARACTERS_265	小圭
DP_CHARACTERS_266	阿均
DP_CHARACTERS_267	浩章
DP_CHARACTERS_268	帕爾
DP_CHARACTERS_269	清己
DP_CHARACTERS_270	聰子
DP_CHARACTERS_271	千穗
DP_CHARACTERS_272	今日子
DP_CHARACTERS_273	真紀子
DP_CHARACTERS_274	美奇
DP_CHARACTERS_275	美智子
DP_CHARACTERS_276	順子
DP_CHARACTERS_277	千奈美
DP_CHARACTERS_278	理惠
DP_CHARACTERS_279	雪絹
DP_CHARACTERS_280	佑希子
DP_CHARACTERS_281	真美奈
DP_CHARACTERS_282	典子
DP_CHARACTERS_283	久惠
DP_CHARACTERS_284	桃子
DP_CHARACTERS_285	美鈴
DP_CHARACTERS_286	自己決定
DP_CHARACTERS_287	陽斗
DP_CHARACTERS_288	久司
DP_CHARACTERS_289	宗佑
DP_CHARACTERS_290	望武
DP_CHARACTERS_291	戴亞
DP_CHARACTERS_292	明輝
DP_CHARACTERS_293	小光
DP_CHARACTERS_294	帕爾
DP_CHARACTERS_295	戴亞
DP_CHARACTERS_296	青名
contest
DP_contest_000	測試用訊息
DP_contest_688	……哎呀？\c\n您好像沒有能參加\n華麗大賽的寶可夢呢。\c\n請先準備好學會了\n能在華麗大賽使用的招式\r\n的寶可夢再來。
DP_contest_032	所有評審項目都告一段落，\n各位參賽者辛苦了～～！\c\n最佳表演者究竟會由\n哪一隻寶可夢獲得呢？\r\n那麼，我們現在就來公布結果！
DP_contest_118	帥氣華麗大賽
DP_contest_119	美麗華麗大賽
DP_contest_120	可愛華麗大賽
DP_contest_121	聰明華麗大賽
DP_contest_122	強壯華麗大賽
DP_contest_123	普通級
DP_contest_124	高手級
DP_contest_125	究極級
DP_contest_126	大師級
DP_contest_127	練習
DP_contest_128	連線
DP_contest_129	華麗大賽
DP_contest_130	返回
DP_contest_149	正在等待連線……
DP_contest_265	歡迎來到華麗大賽會場！\c\n這裡是超級華麗大賽的櫃台！
DP_contest_266	您要不要也讓您的寶可夢參加看看？
DP_contest_267	想聽哪個部分的說明呢？
DP_contest_269	歡迎來到華麗大賽會場！\c\n這裡是超級華麗大賽的連線櫃台！\c\n您和朋友的寶可夢可以在\n同一場華麗大賽上登場。
DP_contest_270	參加
DP_contest_271	聽說明
DP_contest_272	退出
DP_contest_273	期待您的再次參加！
DP_contest_274	要參加連線華麗大賽嗎？
DP_contest_280	超級華麗大賽共有５種類別！\c\n分別是帥氣、美麗、可愛、\n聰明，還有強壯類別！！\c\n請您為要出場的寶可夢\n選擇最適合牠的類別！
DP_contest_281	超級華麗大賽共有普通級、高手級、\n究極級、大師級等４個級別。\c\n舉例來說，在普通級帥氣華麗大賽\n演出成功的話，\r\n就能參加高手級帥氣華麗大賽。\c\n同樣地，在下個級別演出成功的話，\n將依序得到究極級、大師級的參加資格。\c\n希望您以帥氣、美麗、可愛、聰明、\n強壯等所有類別的大師級為目標！
DP_contest_282	要讓哪一隻寶可夢參加呢？
DP_contest_283	請選擇寶可夢。
DP_contest_284	那麼，我將為您的寶可夢報名參加！\c\n牠的參加編號是[VAR 0200(0000)]號！
DP_contest_285	期待您的再次參加！
DP_contest_286	參加
DP_contest_287	聽說明
DP_contest_288	退出
DP_contest_289	要參加哪一級呢？
DP_contest_290	要參加哪一種華麗大賽呢？
DP_contest_291	您不想參加了嗎？
DP_contest_292	是
DP_contest_293	否
DP_contest_303	普通級
DP_contest_304	高手級
DP_contest_305	究極級
DP_contest_306	大師級
DP_contest_307	退出
DP_contest_308	帥氣華麗大賽
DP_contest_309	美麗華麗大賽
DP_contest_310	可愛華麗大賽
DP_contest_311	聰明華麗大賽
DP_contest_312	強壯華麗大賽
DP_contest_313	退出
DP_contest_330	那麼，這邊請！比賽請加油喔！
DP_contest_373	歡迎來到練習課程櫃台！\c\n在這裡可以參加\n超級華麗大賽的練習課程！
DP_contest_374	要參加練習嗎？
DP_contest_375	參加
DP_contest_376	聽說明
DP_contest_377	退出
DP_contest_378	期待您下次再來！
DP_contest_379	想聽哪個部分的說明呢？
DP_contest_611	選擇
DP_contest_648	牠無法參加這個華麗大賽！
DP_contest_649	X
DP_contest_651	這次獲得最佳表演者的共有[VAR 0200(0000)]組！
DP_contest_650	[VAR 0100(0000)]和[VAR 0102(0001)]！
DP_contest_428	退出
DP_contest_431	普通
DP_contest_432	高手
DP_contest_433	究極
DP_contest_434	大師
DP_contest_437	要讓哪一隻寶可夢參加呢？
DP_contest_438	請選擇寶可夢。
DP_contest_439	那麼，我將為您的寶可夢報名參加！\c\n牠的參加編號是[VAR 0200(0000)]號！\c\n練習即將開始！
DP_contest_440	那麼，這邊請！練習請加油喔！
DP_contest_482	現在，[VAR 0120(0000)]的\n[VAR 011F(0000)]正式開始！
DP_contest_483	參賽編號１號！\n[VAR 0100(0000)]與[VAR 0102(0001)]！
DP_contest_484	參賽編號２號！\n[VAR 0100(0000)]與[VAR 0102(0001)]！
DP_contest_485	參賽編號３號！\n[VAR 0100(0000)]與[VAR 0102(0001)]！
DP_contest_486	參賽編號４號！\n[VAR 0100(0000)]與[VAR 0102(0001)]！
DP_contest_487	[VAR 0102(0001)]一登場，\n會場的氣氛立刻火熱起來了！
DP_contest_488	[VAR 0102(0001)]一登場，\n會場的氣氛熱烈起來了！
DP_contest_489	[VAR 0102(0001)]一登場，\n會場的氣氛稍微熱烈起來了！
DP_contest_490	[VAR 0102(0000)]用[VAR 0107(0001)]\n表現了一番！
DP_contest_491	華麗大賽成功！\n恭喜[VAR 1A00(-001)]獲得成功點數！
DP_contest_492	非常可惜！華麗大賽失敗了。
DP_contest_493	接下來將公布最佳表演者！
DP_contest_652	要怎麼參加呢？
DP_contest_653	一個人參加
DP_contest_654	和群組一起參加
DP_contest_497	最佳表演者是……
DP_contest_498	歡迎來到練習課程櫃台！\c\n在這裡可以參加\n超級華麗大賽的練習課程！\c\n要參加練習嗎？
DP_contest_499	超級華麗大賽的目的是\n由４名表演者通力合作，\r\n在眾多觀眾的面前讓演出成功！\c\n另一方面，作為一場比賽，\n評審也會從視覺、舞蹈、招式\r\n這３個項目進行評審！\c\n在這裡的練習中，\n我們為要挑戰超級華麗大賽的人\r\n準備了所需的課程！
DP_contest_500	視覺評審是依據寶可夢的狀態，\n和您設計的球殼亮眼程度評價！\c\n寶可夢的狀態分為帥氣、美麗、\n可愛、聰明、強壯等５個種類。\c\n藉由餵牠們寶芬，\n可以提升相對應的狀態！\c\n另外，從Ｘ選單或是電腦裡，\n能用貼紙自行布置您的精靈球殼。\c\n貼紙種類和參加的華麗大賽類別，\n也有適合與不適合之分，\r\n所以請多加嘗試看看喔！
DP_contest_501	舞蹈評審是依據\n您的節奏感程度來評價！\c\n音符隨著音樂流過來時，\n請配合節奏按下按鍵。\c\n您將依照按鍵的時機得到\nFast／Slow、Nice、Great、Brilliant等\r\n４個階段的評價！\c\n評價越高，愛心計量槽增加得越多。\n當計量槽全滿時，會得到１個[VAR FF00(0001)]♥[VAR FF00(0000)]！\c\n能在華麗大賽中獲得大量[VAR FF00(0001)]♥[VAR FF00(0000)]的表演者，\n那肯定是晶燦奪目！\r\n而且，評價也會像攀瀑般高漲起來！\c\n不只如此，多獲得[VAR FF00(0001)]♥[VAR FF00(0000)]的話，\n４人共通的華麗計量槽也會逐漸累積，\r\n讓會場的熱烈氣氛達到最高潮！\c\n所以，請努力讓華麗大賽的表演成功，\n並累積成功點數，讓舞台越來越華麗喔！
DP_contest_502	舞蹈評審是依據\n您的節奏感程度來評價！\c\n音符隨著音樂流過來時，\n請配合節奏按下按鍵。\c\n您將依照按鍵的時機得到\nFast／Slow、Nice、Great、Shining等\r\n４個階段的評價！\c\n評價越高，愛心計量槽增加得越多。\n當計量槽全滿時，會得到１個[VAR FF00(0001)]♥[VAR FF00(0000)]！\c\n能在華麗大賽中獲得大量[VAR FF00(0001)]♥[VAR FF00(0000)]的表演者，\n那肯定是明亮動人！\r\n而且，評價也會像攀瀑般高漲起來！\c\n不只如此，多獲得[VAR FF00(0001)]♥[VAR FF00(0000)]的話，\n４人共通的華麗計量槽也會逐漸累積，\r\n讓會場的熱烈氣氛達到最高潮！\c\n所以，請努力讓華麗大賽的表演成功，\n並累積成功點數，讓舞台越來越華麗喔！
DP_contest_503	招式評審是依據華麗大賽中，\n寶可夢僅能使出１次的華麗大賽招式評價！\c\n華麗大賽招式擁有許多種\n為舞蹈評審提供輔助的效果！\c\n事先在櫃台挑選好喜歡的招式，\n然後在最好的時機使出來吧！\c\n觀眾會依據招式使出的情況送出[VAR FF00(0001)]♥[VAR FF00(0000)]喔！\c\n而且，如果您跟其他表演者合作\n連續使出招式，將形成招式連鎖，\r\n得到的[VAR FF00(0001)]♥[VAR FF00(0000)]會比單獨使出招式時多！\c\n不只這樣，如果用相同屬性的招式\n形成招式連鎖，還會得到更多[VAR FF00(0001)]♥[VAR FF00(0000)]！\c\n關鍵就在於掌握使出招式的時機！
DP_contest_504	請選擇要出場的寶可夢及\n華麗大賽招式。
DP_contest_505	要退出練習嗎？
DP_contest_506	請選擇要在華麗大賽使用的球殼。
DP_contest_507	要再練習一次嗎？
DP_contest_508	請加油喔！
DP_contest_687	非常抱歉！\c\n連線華麗大賽正在準備中！
DP_contest_545	那麼，練習到此結束！
DP_contest_546	會場級別已經到達最高了。
DP_contest_547	會場級別提升了！\n從下次開始，舞台會變得更華麗喔！
DP_contest_548	太好了！會場級別達到最高了！
DP_contest_549	華麗大賽招式
DP_contest_550	視覺
DP_contest_551	舞蹈
DP_contest_552	招式
DP_contest_553	帥氣華麗大賽
DP_contest_554	美麗華麗大賽
DP_contest_555	可愛華麗大賽
DP_contest_556	聰明華麗大賽
DP_contest_557	強壯華麗大賽
DP_contest_558	普通級
DP_contest_559	高手級
DP_contest_560	究極級
DP_contest_561	大師級
DP_contest_562	Brilliant
DP_contest_563	Shining
DP_contest_564	Great
DP_contest_565	Nice
DP_contest_566	Fast/Slow
DP_contest_567	<size=150%>[VAR 0202(0000)]</size>次
DP_contest_568	剩餘時間　[VAR 0201(0000)]：[VAR 0201(0001)]
DP_contest_294	華麗大賽入門
DP_contest_295	華麗大賽的種類
DP_contest_296	華麗大賽的分級
DP_contest_298	什麼是華麗大賽？
DP_contest_299	視覺評審
DP_contest_300	舞蹈評審
DP_contest_301	招式評審
DP_contest_318	什麼是練習？
DP_contest_641	晶燦華麗大賽
