berries_info
DP_Berries_Info_NUTSNAME_000	鲜红色的果实非常辛辣，\n稍带着一些刺激的味道。\n绽开的花朵十分惹人喜爱。
DP_Berries_Info_NUTSNAME_025	果实硕大且辛辣，\n在寒冷的季节食用，\n可以让身体暖和起来。
DP_Berries_Info_NUTSNAME_026	涩味相当强烈，\n只吃一两个的话，\n无法品尝出其中美味。
DP_Berries_Info_NUTSNAME_027	在令人沉醉的甜味中，依稀品尝得出\n大人才懂的成熟苦味。\n这种滋味也深受宝可梦的欢迎。
DP_Berries_Info_NUTSNAME_028	虽然味道较苦，\n但生长在表皮的毛能清洁肠胃，\n因此建议让宝可梦连皮吃下。
DP_Berries_Info_NUTSNAME_029	整颗果实都非常酸，\n其中酸味特别集中于\n尖端的部位。
DP_Berries_Info_NUTSNAME_030	果实味道极辣，\n即使不是火属性的宝可梦\n吃上一口也会想喷出火焰。
DP_Berries_Info_NUTSNAME_031	原本是从遥远的大海漂流而来，\n不过，现在神奥地区也已经\n能够栽培这种树果。
DP_Berries_Info_NUTSNAME_032	口味极致甘甜，犹如大自然的恩惠。\n而且非常巨大，曾有人\n发现超过50厘米的果实。
DP_Berries_Info_NUTSNAME_033	这种树果味道极苦，\n稍微咬上一口，抑制不住的\n打嗝也会瞬间停下。
DP_Berries_Info_NUTSNAME_034	虽然从色彩和光泽来看，\n它似乎显得很美味，\n但吃一口才发现其实很酸。
DP_Berries_Info_NUTSNAME_035	据说过去能在热带地区\n大量采收这种树果。令人感到\n灼烧般的辣味正是它的特色。
DP_Berries_Info_NUTSNAME_036	果实内部有一些\n被称为气泡的空气孔，\n因此能浮在水面上。
DP_Berries_Info_NUTSNAME_037	地面落雷的能量\n让这种树果生长得\n又大又饱满。
DP_Berries_Info_NUTSNAME_038	它特有的植物青草味\n会令一些宝可梦产生抵触，\n不过，其富含的纤维对身体有益。
DP_Berries_Info_NUTSNAME_039	涩味与酸味融合得恰到好处，\n带来清爽的滋味。\n冷藏后口味更佳。
DP_Berries_Info_NUTSNAME_040	果肉中的成分\n带有发热的效果，\n可以温暖冰冷的心。
DP_Berries_Info_NUTSNAME_041	外观呈现鲜艳的绿色，\n但切开来一看，会发现\n里边尽是又黑又涩的果肉。
DP_Berries_Info_NUTSNAME_042	在甜味十足的果肉中，\n能微微感觉到\n硬度和香味。
DP_Berries_Info_NUTSNAME_043	据说是远方的不同种树果\n被风吹到了一起，\n从而繁殖结成的新品种。
DP_Berries_Info_NUTSNAME_044	每当有人类接近，\n它的前端就会膨胀成圆形，\n因此有人说它会读人心。
DP_Berries_Info_NUTSNAME_045	这种树果会在风中\n摇摆前端延伸而出的花瓣，\n以此来吸引虫宝可梦。
DP_Berries_Info_NUTSNAME_046	因其涩味十足，\n所以多用于制作酱菜。\n直接食用则有提神效果。
DP_Berries_Info_NUTSNAME_047	据说这种树果自古以来\n便拥有不可思议的力量，\n因此也会被风干制成护符。
DP_Berries_Info_NUTSNAME_048	这种树果大量一起煮干，\n即可褪去苦味，\n因此也适合做成果酱。
DP_Berries_Info_NUTSNAME_049	生长于表面的小型刺状物\n让它能够附着在宝可梦的身上，\n随之被带去遥远的地方。
DP_Berries_Info_NUTSNAME_050	口感坚硬且味道刺激，\n因此过去的人\n会把它用作制药的材料。
DP_Berries_Info_NUTSNAME_051	将内部挖空并风干之后，\n对着洞口吹气，\n会发出难以形容的声音。
DP_Berries_Info_NUTSNAME_052	枝荔果是一种神秘的树果。\n有传言说，\n它蕴藏着大海的力量。
DP_Berries_Info_NUTSNAME_053	龙睛果是一种神秘的树果。\n有传言说，\n它蕴藏着大地的力量。
DP_Berries_Info_NUTSNAME_054	沙鳞果是一种神秘的树果。\n有传言说，\n它蕴藏着天空的力量。
DP_Berries_Info_NUTSNAME_055	龙火果是一种神秘的树果。\n有传言说，\n它蕴藏着所有生物的力量。
DP_Berries_Info_NUTSNAME_056	这是一种非常不可思议的树果。\n关于它能够做什么，又会引发什么事，\n都没有人知道。
DP_Berries_Info_NUTSNAME_057	被世人称为“传说中的树果”。\n如果能拥有这种树果，\n似乎会变得非常幸福。
DP_Berries_Info_NUTSNAME_058	由于力量过于强大，\n而被丢弃在世界尽头的\n幻之树果。
DP_Berries_Info_NUTSNAME_059	这种树果的真实外观不明。\n似乎拥有着夜空中的\n星星的力量。
DP_Berries_Info_NUTSNAME_060	这种树果本身的味道非常涩，\n但如果和其他食物一起吃，\n会使该食物显得有甜味。
DP_Berries_Info_NUTSNAME_061	表面被坚硬的外皮包裹着，\n内部则像奶油一样\n又甜又柔软。
DP_Berries_Info_NUTSNAME_062	由小颗粒组成的树果。\n若不谨慎取用，果实会\n发出具有节奏感的声音并裂开。
DP_Berries_Info_NUTSNAME_063	如果剥下果肉，它的\n形状就像一个个的陀螺。\n以前的人会把它当玩具。
DP_Berries_Info_NUTSNAME_064	在浓郁的甜味之中，能品尝出\n些微的苦涩。也非常适合\n用来给料理添加独特风味。
characters
DP_CHARACTERS_000	毕克
DP_CHARACTERS_001	佐助
DP_CHARACTERS_002	蜜蜜
DP_CHARACTERS_003	毕克
DP_CHARACTERS_004	佐助
DP_CHARACTERS_005	蜜蜜
DP_CHARACTERS_006	毕克
DP_CHARACTERS_007	佐助
DP_CHARACTERS_008	蜜蜜
DP_CHARACTERS_009	毕克
DP_CHARACTERS_010	佐助
DP_CHARACTERS_011	蜜蜜
DP_CHARACTERS_012	皮卡四郎
DP_CHARACTERS_013	厚史
DP_CHARACTERS_014	乔德
DP_CHARACTERS_015	紫菱
DP_CHARACTERS_016	摩奇
DP_CHARACTERS_017	和志
DP_CHARACTERS_018	古江
DP_CHARACTERS_019	可心
DP_CHARACTERS_020	迷思
DP_CHARACTERS_021	龙辉
DP_CHARACTERS_022	帕奇
DP_CHARACTERS_023	真绪
DP_CHARACTERS_024	鸭鸭
DP_CHARACTERS_025	大作
DP_CHARACTERS_026	新芽
DP_CHARACTERS_027	纱代子
DP_CHARACTERS_028	小霍
DP_CHARACTERS_029	睦月
DP_CHARACTERS_030	贝绨
DP_CHARACTERS_031	阿步
DP_CHARACTERS_032	哞哞
DP_CHARACTERS_033	肯尼
DP_CHARACTERS_034	樱儿
DP_CHARACTERS_035	里诺
DP_CHARACTERS_036	玛奈
DP_CHARACTERS_037	尚吾
DP_CHARACTERS_038	布丁
DP_CHARACTERS_039	佑奈
DP_CHARACTERS_040	齐齐
DP_CHARACTERS_041	贵一
DP_CHARACTERS_042	小力士
DP_CHARACTERS_043	麻帆
DP_CHARACTERS_044	咖咖
DP_CHARACTERS_045	阿秀
DP_CHARACTERS_046	煌金
DP_CHARACTERS_047	阿牧
DP_CHARACTERS_048	魁梧
DP_CHARACTERS_049	里特
DP_CHARACTERS_050	利斯斯
DP_CHARACTERS_051	满月
DP_CHARACTERS_052	皮卡三郎
DP_CHARACTERS_053	托莱
DP_CHARACTERS_054	博识
DP_CHARACTERS_055	瑞可
DP_CHARACTERS_056	豆豆
DP_CHARACTERS_057	创平
DP_CHARACTERS_058	毛毛
DP_CHARACTERS_059	小李
DP_CHARACTERS_060	梅迪特
DP_CHARACTERS_061	小杰
DP_CHARACTERS_062	小亚
DP_CHARACTERS_063	萌衣
DP_CHARACTERS_064	东风
DP_CHARACTERS_065	和彦
DP_CHARACTERS_066	琵琶
DP_CHARACTERS_067	早音
DP_CHARACTERS_068	志玲
DP_CHARACTERS_069	阿修
DP_CHARACTERS_070	牟牟
DP_CHARACTERS_071	琳达
DP_CHARACTERS_072	冬桑
DP_CHARACTERS_073	小莲
DP_CHARACTERS_074	小噗
DP_CHARACTERS_075	雪琴
DP_CHARACTERS_076	齐东
DP_CHARACTERS_077	阿乔
DP_CHARACTERS_078	尼摩摩
DP_CHARACTERS_079	恰枫
DP_CHARACTERS_080	樱桃
DP_CHARACTERS_081	耕生
DP_CHARACTERS_082	玄乐
DP_CHARACTERS_083	麦莉
DP_CHARACTERS_084	夜魅
DP_CHARACTERS_085	兼信
DP_CHARACTERS_086	芭蒂
DP_CHARACTERS_087	幽梦
DP_CHARACTERS_088	林格
DP_CHARACTERS_089	拓人
DP_CHARACTERS_090	天帛
DP_CHARACTERS_091	凯特
DP_CHARACTERS_092	皮卡次郎
DP_CHARACTERS_093	雪寒
DP_CHARACTERS_094	小皮皮
DP_CHARACTERS_095	小伦
DP_CHARACTERS_096	玛丘
DP_CHARACTERS_097	肯特
DP_CHARACTERS_098	午子
DP_CHARACTERS_099	明灯
DP_CHARACTERS_100	豁达
DP_CHARACTERS_101	和也
DP_CHARACTERS_102	路奇
DP_CHARACTERS_103	伊织
DP_CHARACTERS_104	欧鲁
DP_CHARACTERS_105	瑞塔
DP_CHARACTERS_106	库罗
DP_CHARACTERS_107	爱拉
DP_CHARACTERS_108	无梦
DP_CHARACTERS_109	康恩
DP_CHARACTERS_110	秀兰
DP_CHARACTERS_111	西雅
DP_CHARACTERS_112	皇尔弗
DP_CHARACTERS_113	凛太朗
DP_CHARACTERS_114	吱吱
DP_CHARACTERS_115	贵美子
DP_CHARACTERS_116	李伶
DP_CHARACTERS_117	聪太
DP_CHARACTERS_118	米拉
DP_CHARACTERS_119	千春
DP_CHARACTERS_120	片叶
DP_CHARACTERS_121	夏阳
DP_CHARACTERS_122	小茉莉
DP_CHARACTERS_123	歌笙
DP_CHARACTERS_124	邱太
DP_CHARACTERS_125	克拉克
DP_CHARACTERS_126	蜜玲
DP_CHARACTERS_127	玛丽亚
DP_CHARACTERS_128	葛斯
DP_CHARACTERS_129	和春
DP_CHARACTERS_130	小吉利
DP_CHARACTERS_131	澄子
DP_CHARACTERS_132	皮卡太郎
DP_CHARACTERS_133	乌诺
DP_CHARACTERS_134	缤纷
DP_CHARACTERS_135	千鹤
DP_CHARACTERS_136	冠钧
DP_CHARACTERS_137	猿丸
DP_CHARACTERS_138	鼾鼾
DP_CHARACTERS_139	珍妮
DP_CHARACTERS_140	艾特森
DP_CHARACTERS_141	阿翔
DP_CHARACTERS_142	寇札
DP_CHARACTERS_143	罗宾
DP_CHARACTERS_144	查曼宝
DP_CHARACTERS_145	尼科
DP_CHARACTERS_146	谭克
DP_CHARACTERS_147	小敏
DP_CHARACTERS_148	阿布
DP_CHARACTERS_149	阿信
DP_CHARACTERS_150	喳喳
DP_CHARACTERS_151	芙瑜
DP_CHARACTERS_152	巨树
DP_CHARACTERS_153	宗次
DP_CHARACTERS_154	睦凝
DP_CHARACTERS_155	驹子
DP_CHARACTERS_156	呼呼
DP_CHARACTERS_157	逸奇
DP_CHARACTERS_158	耶米
DP_CHARACTERS_159	小皮
DP_CHARACTERS_160	月楠
DP_CHARACTERS_161	大卫
DP_CHARACTERS_162	巴伦
DP_CHARACTERS_163	梅丽莎
DP_CHARACTERS_164	悦悦
DP_CHARACTERS_165	彩子
DP_CHARACTERS_166	斯克普
DP_CHARACTERS_167	莉塔
DP_CHARACTERS_168	创志
DP_CHARACTERS_169	梅狄
DP_CHARACTERS_170	奈儿
DP_CHARACTERS_171	阿蜜
DP_CHARACTERS_172	丘卡皮
DP_CHARACTERS_173	阿宏
DP_CHARACTERS_174	家家
DP_CHARACTERS_175	海宇
DP_CHARACTERS_176	帝宇
DP_CHARACTERS_177	艾德
DP_CHARACTERS_178	亚姆
DP_CHARACTERS_179	弥生
DP_CHARACTERS_180	亚尔
DP_CHARACTERS_181	小勋
DP_CHARACTERS_182	铃铃
DP_CHARACTERS_183	小堇
DP_CHARACTERS_184	若齐
DP_CHARACTERS_185	宏太朗
DP_CHARACTERS_186	小仓
DP_CHARACTERS_187	信子
DP_CHARACTERS_188	西弗
DP_CHARACTERS_189	勇之助
DP_CHARACTERS_190	飘遥
DP_CHARACTERS_191	萝拉
DP_CHARACTERS_192	小默
DP_CHARACTERS_193	梅格
DP_CHARACTERS_194	海美
DP_CHARACTERS_195	小铁
DP_CHARACTERS_196	丘卡皮
DP_CHARACTERS_197	阿宏
DP_CHARACTERS_198	欧尔
DP_CHARACTERS_199	海宇
DP_CHARACTERS_200	滋滋
DP_CHARACTERS_201	海斗
DP_CHARACTERS_202	亚姆
DP_CHARACTERS_203	优希
DP_CHARACTERS_204	明辉
DP_CHARACTERS_205	小光
DP_CHARACTERS_206	戴亚
DP_CHARACTERS_207	小智
DP_CHARACTERS_208	小健
DP_CHARACTERS_209	茂树
DP_CHARACTERS_210	杰克
DP_CHARACTERS_211	约翰
DP_CHARACTERS_212	琼恩
DP_CHARACTERS_213	卡蒙
DP_CHARACTERS_214	孝志
DP_CHARACTERS_215	哲生
DP_CHARACTERS_216	阿透
DP_CHARACTERS_217	广树
DP_CHARACTERS_218	正雄
DP_CHARACTERS_219	孝雄
DP_CHARACTERS_220	武弘
DP_CHARACTERS_221	小圭
DP_CHARACTERS_222	阿均
DP_CHARACTERS_223	浩章
DP_CHARACTERS_224	戴亚
DP_CHARACTERS_225	清己
DP_CHARACTERS_226	聪子
DP_CHARACTERS_227	千穗
DP_CHARACTERS_228	今日子
DP_CHARACTERS_229	真纪子
DP_CHARACTERS_230	美奇
DP_CHARACTERS_231	美智子
DP_CHARACTERS_232	顺子
DP_CHARACTERS_233	千奈美
DP_CHARACTERS_234	理惠
DP_CHARACTERS_235	雪绢
DP_CHARACTERS_236	佑希子
DP_CHARACTERS_237	真美奈
DP_CHARACTERS_238	典子
DP_CHARACTERS_239	久惠
DP_CHARACTERS_240	桃子
DP_CHARACTERS_241	美铃
DP_CHARACTERS_242	自行决定
DP_CHARACTERS_243	阿驯
DP_CHARACTERS_244	小茂
DP_CHARACTERS_245	浩二
DP_CHARACTERS_246	利信
DP_CHARACTERS_247	帕尔
DP_CHARACTERS_248	明辉
DP_CHARACTERS_249	小光
DP_CHARACTERS_250	帕尔
DP_CHARACTERS_251	小智
DP_CHARACTERS_252	小健
DP_CHARACTERS_253	茂树
DP_CHARACTERS_254	杰克
DP_CHARACTERS_255	约翰
DP_CHARACTERS_256	琼恩
DP_CHARACTERS_257	卡蒙
DP_CHARACTERS_258	孝志
DP_CHARACTERS_259	哲生
DP_CHARACTERS_260	阿透
DP_CHARACTERS_261	广树
DP_CHARACTERS_262	正雄
DP_CHARACTERS_263	孝雄
DP_CHARACTERS_264	武弘
DP_CHARACTERS_265	小圭
DP_CHARACTERS_266	阿均
DP_CHARACTERS_267	浩章
DP_CHARACTERS_268	帕尔
DP_CHARACTERS_269	清己
DP_CHARACTERS_270	聪子
DP_CHARACTERS_271	千穗
DP_CHARACTERS_272	今日子
DP_CHARACTERS_273	真纪子
DP_CHARACTERS_274	美奇
DP_CHARACTERS_275	美智子
DP_CHARACTERS_276	顺子
DP_CHARACTERS_277	千奈美
DP_CHARACTERS_278	理惠
DP_CHARACTERS_279	雪绢
DP_CHARACTERS_280	佑希子
DP_CHARACTERS_281	真美奈
DP_CHARACTERS_282	典子
DP_CHARACTERS_283	久惠
DP_CHARACTERS_284	桃子
DP_CHARACTERS_285	美铃
DP_CHARACTERS_286	自行决定
DP_CHARACTERS_287	阳斗
DP_CHARACTERS_288	久司
DP_CHARACTERS_289	宗佑
DP_CHARACTERS_290	望武
DP_CHARACTERS_291	戴亚
DP_CHARACTERS_292	明辉
DP_CHARACTERS_293	小光
DP_CHARACTERS_294	帕尔
DP_CHARACTERS_295	戴亚
DP_CHARACTERS_296	青名
contest
DP_contest_000	预设信息
DP_contest_688	……哎呀？\c\n您好像没有能参加\n华丽大赛的宝可梦呢。\c\n请您带上学会了华丽大赛中\n可使用的招式的宝可梦再来。
DP_contest_032	各位辛苦了～！\n所有评审都已结束！\c\n究竟最佳表演者会由\n哪只宝可梦获得呢？\r\n那么，请让我公布结果！
DP_contest_118	帅气华丽大赛
DP_contest_119	美丽华丽大赛
DP_contest_120	可爱华丽大赛
DP_contest_121	聪明华丽大赛
DP_contest_122	强壮华丽大赛
DP_contest_123	普通级
DP_contest_124	高手级
DP_contest_125	究极级
DP_contest_126	大师级
DP_contest_127	练习
DP_contest_128	连接
DP_contest_129	华丽大赛
DP_contest_130	返回
DP_contest_149	正在等待连接……
DP_contest_265	欢迎来到华丽大赛会场！\c\n这里是超级华丽大赛的前台！
DP_contest_266	要让您的宝可梦也参加大赛吗？
DP_contest_267	您想听哪部分的说明呢？
DP_contest_269	欢迎来到华丽大赛会场！\c\n这里是超级华丽大赛的连接前台！\c\n您与好友的宝可梦可以\n参加同一场超级华丽大赛哦。
DP_contest_270	参加
DP_contest_271	听说明
DP_contest_272	退出
DP_contest_273	期待您下次再参加！
DP_contest_274	您要参加连接华丽大赛吗？
DP_contest_280	超级华丽大赛中，总共有５个类别！\c\n分别是帅气、美丽、可爱、聪明，以及强壮！\c\n请为您报名的宝可梦\n选择最适合它的类别！
DP_contest_281	在超级华丽大赛中共有４个级别，\n分别是普通级、高手级、究极级和大师级。\c\n比如说，如果您在帅气华丽大赛\n普通级中演出成功的话，\r\n就能参加帅气华丽大赛的高手级。\c\n同样地，在下个级别中演出成功的话，\n将依序得到究极级、大师级的参赛资格。\c\n帅气、美丽、可爱、聪明、强壮……\n请务必拿下所有部门的大师级吧！
DP_contest_282	您想让哪只宝可梦参加呢？
DP_contest_283	请选择宝可梦。
DP_contest_284	那么，我来为您的宝可梦办理报名手续！\c\n它的参赛编号是[VAR 0200(0000)]号！
DP_contest_285	期待您下次再参加！
DP_contest_286	参加
DP_contest_287	听说明
DP_contest_288	退出
DP_contest_289	您想要参加哪个级别呢？
DP_contest_290	您想要参加哪种华丽大赛呢？
DP_contest_291	您确定不参加了吗？
DP_contest_292	是
DP_contest_293	否
DP_contest_303	普通级
DP_contest_304	高手级
DP_contest_305	究极级
DP_contest_306	大师级
DP_contest_307	退出
DP_contest_308	帅气华丽大赛
DP_contest_309	美丽华丽大赛
DP_contest_310	可爱华丽大赛
DP_contest_311	聪明华丽大赛
DP_contest_312	强壮华丽大赛
DP_contest_313	退出
DP_contest_330	那么，这边请！\n比赛要加油哦！
DP_contest_373	欢迎来到练习前台！\c\n在这里，您可以接受\n华丽大赛的课程！
DP_contest_374	您要参加练习吗？
DP_contest_375	练习
DP_contest_376	听说明
DP_contest_377	退出
DP_contest_378	期待您下次再参加！
DP_contest_379	您想听哪部分的说明呢？
DP_contest_611	选择
DP_contest_648	无法参加这个大赛！
DP_contest_649	X
DP_contest_651	这次的最佳表演者有[VAR 0200(0000)]组！
DP_contest_650	[VAR 0100(0000)]和[VAR 0102(0001)]！
DP_contest_428	退出
DP_contest_431	普通
DP_contest_432	高手
DP_contest_433	究极
DP_contest_434	大师
DP_contest_437	您要让哪只宝可梦参加呢？
DP_contest_438	请选择宝可梦。
DP_contest_439	那么，我来为您的\n宝可梦办理报名手续！\c\n它的参赛编号是[VAR 0200(0000)]号！\n练习即将开始。
DP_contest_440	那么，这边请！\n练习要加油哦！
DP_contest_482	现在，[VAR 0120(0000)]的\n[VAR 011F(0000)]即将开始！
DP_contest_483	参赛编号１号！\n[VAR 0100(0000)]和[VAR 0102(0001)]！
DP_contest_484	参赛编号２号！\n[VAR 0100(0000)]和[VAR 0102(0001)]！
DP_contest_485	参赛编号３号！\n[VAR 0100(0000)]和[VAR 0102(0001)]！
DP_contest_486	参赛编号４号！\n[VAR 0100(0000)]和[VAR 0102(0001)]！
DP_contest_487	[VAR 0102(0001)]的登场\n让会场气氛顿时沸腾了起来！
DP_contest_488	[VAR 0102(0001)]的登场\n让会场气氛热烈了起来！
DP_contest_489	[VAR 0102(0001)]的登场\n让会场气氛稍微热烈了起来！
DP_contest_490	[VAR 0102(0000)]秀出了\n[VAR 0107(0001)]！
DP_contest_491	华丽大赛成功！\n您将获得成功点数！
DP_contest_492	真是遗憾！\n华丽大赛失败了。
DP_contest_493	接下来，即将公布最佳表演者！
DP_contest_652	您要以哪种方式参加呢？
DP_contest_653	独自参加
DP_contest_654	与群组一起参加
DP_contest_497	最佳表演者是……
DP_contest_498	欢迎来到练习前台！\c\n在这里，您可以接受\n华丽大赛的课程！\c\n请问您要参加练习吗？
DP_contest_499	超级华丽大赛的目的是\n４名表演者互相合作，\r\n在很多观众面前表演，\r\n并让演出获得成功。\c\n另一方面，作为一场比赛，\n评审员也会对视觉、舞蹈和招式\r\n３个方面进行评审！\c\n在这里的练习中，\n我们为想要挑战超级华丽大赛的人\r\n准备了所需的课程！
DP_contest_500	在视觉评审中，将根据\n宝可梦的状态和您个性定制的\r\n球壳美观程度来给出评价！\c\n状态包括了帅气、美丽、可爱、\n聪明和强壮５个种类。\c\n赠予宝芬可以提升各项状态！\c\n另外，您可以通过Ｘ菜单或是电脑\n来用贴纸装饰球壳，进行个性定制。\c\n贴纸与您参加的大赛之间\n也存在着不同的契合度。\r\n要多多尝试哦！
DP_contest_501	在舞蹈评审中，评审员会对\n您节奏感的好坏给出评价！\c\n音符会随着音乐逐渐靠近，\n配合节奏按下按键，可以得到……\c\nFast／Slow、Nice、\nGreat、Brilliant，\r\n４个不同等级的评价！\c\n按下的时机越准确，\n就能累积越多爱心计量槽。\r\n当爱心计量槽达到最大时，\r\n就能获得1个[VAR FF00(0001)]♥[VAR FF00(0000)]！\c\n获得大量[VAR FF00(0001)]♥[VAR FF00(0000)]的表演者正可谓是晶灿夺目！\n评价也会攀升，不，可以说是攀瀑！\c\n另外，大量收集[VAR FF00(0001)]♥[VAR FF00(0000)]可以累积４人共通的\n华丽计量槽，也能让会场氛围达到最高潮！\c\n让华丽大赛表演成功，累积成功点数，\n并让会场舞台越来越豪华吧！
DP_contest_502	在舞蹈评审中，评审员会对\n您节奏感的好坏给出评价！\c\n音符会随着音乐逐渐靠近，\n配合节奏按下按键，可以得到……\c\nFast／Slow、Nice、\nGreat、Shining，\r\n４个不同等级的评价！\c\n按下的时机越准确，\n就能累积越多爱心计量槽。\r\n当爱心计量槽达到最大时，\r\n就能获得1个[VAR FF00(0001)]♥[VAR FF00(0000)]！\c\n获得大量[VAR FF00(0001)]♥[VAR FF00(0000)]的表演者正可谓是明亮动人！\n评价也会攀升，不，可以说是攀瀑！\c\n另外，大量收集[VAR FF00(0001)]♥[VAR FF00(0000)]可以累积４人共通的\n华丽计量槽，也能让会场氛围达到最高潮！\c\n让华丽大赛表演成功，累积成功点数，\n并让会场舞台越来越豪华吧！
DP_contest_503	在招式评审中，评审员会对\n华丽大赛里仅能使用１次的\r\n宝可梦华丽大赛招式给出评价！\c\n华丽大赛招式带有多种\n辅助舞蹈评审的效果！\c\n请事先在前台选好\n您要使用的招式，\r\n然后在绝佳时机发动吧！\c\n根据招式发动的状况，\n可从观众那里获得[VAR FF00(0001)]♥[VAR FF00(0000)]！\c\n另外，和其他表演者配合\n连续使用招式的话，\r\n就可以形成招式连锁。\c\n比起自己单独使用招式，\n招式连锁可以获得更多的[VAR FF00(0001)]♥[VAR FF00(0000)]！\c\n不仅如此，如果用同种属性的招式\n打出招式连锁的话，\r\n就能获得更多更多的[VAR FF00(0001)]♥[VAR FF00(0000)]！\c\n诀窍就是找准发动招式的时机！
DP_contest_504	请选择您想要派出参赛的\n宝可梦和华丽大赛招式。
DP_contest_505	要退出练习吗？
DP_contest_506	请选择您要在华丽大赛中使用的球壳。
DP_contest_507	要再练习一次吗？
DP_contest_508	请加油哦！
DP_contest_687	十分抱歉！\c\n连接华丽大赛目前正在准备中。
DP_contest_545	练习就到此结束了！
DP_contest_546	会场级别已经达到最高。
DP_contest_547	会场级别提升了！\n从下次起，舞台会更加豪华哦！
DP_contest_548	太好了！会场级别达到最高了！
DP_contest_549	华丽大赛招式
DP_contest_550	视觉
DP_contest_551	舞蹈
DP_contest_552	招式
DP_contest_553	帅气华丽大赛
DP_contest_554	美丽华丽大赛
DP_contest_555	可爱华丽大赛
DP_contest_556	聪明华丽大赛
DP_contest_557	强壮华丽大赛
DP_contest_558	普通级
DP_contest_559	高手级
DP_contest_560	究极级
DP_contest_561	大师级
DP_contest_562	Brilliant
DP_contest_563	Shining
DP_contest_564	Great
DP_contest_565	Nice
DP_contest_566	Fast/Slow
DP_contest_567	<size=150%>[VAR 0202(0000)]</size>次
DP_contest_568	剩余时间　[VAR 0201(0000)]：[VAR 0201(0001)]
DP_contest_294	华丽大赛的基本
DP_contest_295	华丽大赛的种类
DP_contest_296	关于级别
DP_contest_298	什么是华丽大赛？
DP_contest_299	视觉评审
DP_contest_300	舞蹈评审
DP_contest_301	招式评审
DP_contest_318	什么是练习？
DP_contest_641	晶灿华丽大赛
DP_contest_642	明亮华丽大赛
DP_contest_569	可以参加
DP_contest_570	不能参加
DP_contest_571	请选择宝可梦。
DP_contest_572	请选择招式。
DP_contest_573	请选择球壳。
DP_contest_574	请选择风格。
DP_contest_575	会场[[VAR 0201(0000)]]
DP_contest_576	互联网
DP_contest_577	本地
DP_contest_578	什么是华丽大赛？
DP_contest_579	视觉评审
DP_contest_580	舞蹈评审
DP_contest_581	招式评审
DP_contest_655	以密语参加
DP_contest_583	要更改风格吗？
DP_contest_584	更改为大赛风格
