TextDatabase_AC1
AC1_Graphic_text_00237	Another Code
AC1_Part_00125	Is that how it was?
AC1_Part_00129	Maybe!
AC1_Part_00131	Maybe...
AC1_Part_00132	Maybe.
AC1_Part_00133	Oh, maybe...!
AC1_Part_00135	Could it be...?
AC1_Part_00136	I knew it!
AC1_Part_00137	I knew it...!
AC1_Part_00138	I knew it...
AC1_Part_00139	I knew it.
AC1_Part_00142	Oh!
AC1_Part_00143	I get it.
AC1_Part_00144	Oh...
AC1_Part_00145	I see.
AC1_Part_00146	Maybe?
AC1_Part_00147	I get it!
AC1_Part_00149	Could be...
AC1_Part_00150	Huh?
AC1_Part_00151	...Huh.
AC1_Part_00152	H-huh...?
AC1_Part_00154	Was that...?
AC1_Part_00156	Wow!
AC1_Part_00157	What.
AC1_Part_00158	Huh...?
AC1_Part_00159	Wow
AC1_Part_00160	Wha?!
AC1_Part_00161	Oh!
AC1_Part_00162	Wh-what?
AC1_Part_00163	*short, scared, yelp*
AC1_Part_00164	Here!
AC1_Part_00166	Here...
AC1_Part_00167	Here
AC1_Part_00168	Here?
AC1_Part_00169	Here!
AC1_Part_00170	Here?
AC1_Part_00171	Here...
AC1_Part_00183	Over there
AC1_Part_00188	This is—
AC1_Part_00189	This is—
AC1_Part_00190	This is—
AC1_Part_00191	This is—
AC1_Part_00192	This is—
AC1_Part_00193	This is—
AC1_Part_00194	This is—
AC1_Part_00204	That's a—
AC1_Part_00206	That's a—
AC1_Part_00207	That's a—
AC1_Part_00208	That's a—
AC1_Part_00210	That's a—
AC1_Part_00212	Huh!
AC1_Part_00213	Huh
AC1_Part_00214	Hmm...?
AC1_Part_00215	All right!
AC1_Part_00217	Please...
AC1_Part_00219	There!
AC1_Part_00220	There!
AC1_Part_00222	There
AC1_Part_00233	I can't believe it!
AC1_Part_00235	I can't believe it!
AC1_Part_00237	*big laugh*
AC1_Part_00238	*big laugh*
AC1_Part_00239	*small laugh*
AC1_Part_00240	Yes!
AC1_Part_00241	I did it...
AC1_Part_00242	Alright!
AC1_Part_00245	You did it!
AC1_Part_00250	*annoyed grunt*
AC1_Part_00251	No way...
AC1_Part_00252	Darn it
AC1_Part_00254	*giggle*
AC1_Part_00256	*giggle*
AC1_Part_00257	*giggle*
AC1_Part_00258	How about this?
AC1_Part_00259	How about this?
AC1_Part_00261	Ummm
AC1_Part_00262	Ummm?
AC1_Part_00263	Uh, ummm...
AC1_Part_00264	Thanks!
AC1_Part_00267	Thanks
AC1_Part_00268	Sorry!
AC1_Part_00271	Sorry
AC1_Part_00272	S-sorry...
AC1_Part_00280	It's just a little more...
AC1_Part_00289	Lookin' good!
AC1_Part_00293	Whaa
AC1_Part_00296	Wha, whaa?
AC1_Part_00303	Hrm
AC1_Part_00304	Hrm?
AC1_Part_00305	H-hrm...
AC1_Part_00308	Who?
AC1_Part_00309	Who?
AC1_Part_00316	Where?
AC1_Part_00320	What?
AC1_Part_00321	What?
AC1_Part_00326	Why?
AC1_Part_00327	Why?
AC1_Part_00329	What should I do...
AC1_Part_00331	What should I do...
AC1_Part_00332	What should I do...
AC1_Part_00334	What the...?
AC1_Part_00335	What am I supposed to do...?
AC1_Part_00339	What is it?
AC1_Part_00345	What's this?
AC1_Part_00346	What's this?
AC1_Part_00347	What's this?
AC1_Part_00349	D!
AC1_Part_00350	D!
AC1_Part_00351	D...
AC1_Part_00352	D
AC1_Part_00353	D?
AC1_Part_00354	...D!
AC1_Part_00355	D...?
AC1_Part_00356	D...
AC1_Part_00357	Jessica!
AC1_Part_00358	Jessica!
AC1_Part_00359	Jessica...
AC1_Part_00360	Jessica
AC1_Part_00361	Jessica?
AC1_Part_00362	...Jessica!
AC1_Part_00363	Jessica...?
AC1_Part_00364	Jessica...
AC1_Part_00365	Dad!
AC1_Part_00366	Dad!
AC1_Part_00367	Dad...
AC1_Part_00368	Dad
AC1_Part_00369	Dad?
AC1_Part_00370	... Dad!
AC1_Part_00371	Dad...?
AC1_Part_00372	Dad...
AC1_Part_00373	Mom!
AC1_Part_00374	Mom!
AC1_Part_00375	Mom...
AC1_Part_00376	Mom
AC1_Part_00377	Mom?
AC1_Part_00378	...Mom!
AC1_Part_00379	Mom...?
AC1_Part_00380	Mom...
AC1_Part_00381	Bill!
AC1_Part_00382	Bill!
AC1_Part_00383	Bill...
AC1_Part_00384	Bill
AC1_Part_00385	Bill?
AC1_Part_00386	... Bill!
AC1_Part_00387	Bill...?
AC1_Part_00388	Bill...
AC1_Part_00389	Captain!
AC1_Part_00390	Captain!
AC1_Part_00391	Captain...
AC1_Part_00392	Captain
AC1_Part_00393	Captain?
AC1_Part_00394	... Captain!
AC1_Part_00395	Captain...?
AC1_Part_00396	Captain...
AC1_Part_00397	Frannie!
AC1_Part_00398	Frannie!
AC1_Part_00399	Frannie...
AC1_Part_00400	Frannie
AC1_Part_00401	Frannie?
AC1_Part_00402	...Frannie!
AC1_Part_00403	Frannie...?
AC1_Part_00404	Frannie...
AC1_Part_00405	Henry!
AC1_Part_00406	Henry!
AC1_Part_00407	Henry...
AC1_Part_00408	Henry
AC1_Part_00409	Henry?
AC1_Part_00410	... Henry!
AC1_Part_00411	Henry...?
AC1_Part_00412	Henry...
AC1_Part_00413	Thomas!
AC1_Part_00414	Thomas!
AC1_Part_00415	Thomas...
AC1_Part_00416	Thomas
AC1_Part_00417	Thomas?
AC1_Part_00418	... Thomas!
AC1_Part_00419	Thomas...?
AC1_Part_00420	Thomas...
AC1_Part_00421	Lawrence!
AC1_Part_00422	Lawrence!
AC1_Part_00423	Lawrence...
AC1_Part_00424	Lawrence
AC1_Part_00425	Lawrence?
AC1_Part_00426	... Lawrence!
AC1_Part_00427	Lawrence...?
AC1_Part_00428	Lawrence...
AC1_Part_00429	Wells!
AC1_Part_00430	Wells!
AC1_Part_00431	Wells...
AC1_Part_00432	Wells
AC1_Part_00433	Wells?
AC1_Part_00434	... Wells!
AC1_Part_00435	Wells...?
AC1_Part_00436	Wells...
AC1_Part_00437	Hm?
AC1_Part_00438	*gasp*
AC1_Part_00439	*gasp*
AC1_Part_00440	Whew!
AC1_Part_00441	Hnngh!
AC1_Part_00444	Hnngh!
AC1_Part_00445	Here we go...
AC1_Part_01970	Ah!
AC1_Part_01971	I see.
AC1_Part_01972	This has to be it!
AC1_Part_01973	This has to be it...
AC1_Part_01974	Oops.
AC1_Part_01975	I can't go there.
AC1_Part_00448	Whoa!
AC1_Part_00449	No.
AC1_Part_00450	OK...
AC1_Part_00451	What?
AC1_Part_00452	That's right...
AC1_Part_00453	Why...
AC1_Part_00454	N-no...
AC1_Part_00455	Wow!
AC1_Part_00457	Hey.
AC1_Part_00459	Hey.
AC1_Part_00460	Oh!
AC1_Part_00463	Hey! Hey!
AC1_Part_00465	Hey.
AC1_Part_00486	I see!
AC1_Part_00491	That's it!
AC1_Part_00492	That must be.
AC1_Part_00494	That's it!
AC1_Part_00496	Yeah!
AC1_Part_00497	Yeah...
AC1_Part_00498	Yeah.
AC1_Part_00499	huh?
AC1_Part_00500	Y-yeah...
AC1_Part_00501	Yeah...
AC1_Part_00509	Got it.
AC1_Part_00518	But...
AC1_Part_00519	But...
AC1_Part_00521	B-but...
AC1_Part_00523	Nuh-uh...
AC1_Part_00524	Nuh-uh.
AC1_Part_00544	*sigh*
AC1_Part_00547	Oh, yeah...
AC1_Part_00548	By the way...
AC1_Part_00549	Ummmm...
AC1_Part_00550	Ummmm...
AC1_Part_00551	Yeah!
AC1_Part_00553	Oh, my...
AC1_Part_00556	Hmmm...
AC1_Part_00557	Yeah...
AC1_Part_00562	Maybe...
AC1_Part_00563	Maybe.
AC1_Part_00568	I knew it.
AC1_Part_00571	Oh!
AC1_Part_00573	Oh.
AC1_Part_00578	Huh?
AC1_Part_00579	That's weird...
AC1_Part_00586	What?
AC1_Part_00587	What?
AC1_Part_00592	This is...
AC1_Part_00608	Over there?
AC1_Part_00612	This is it!
AC1_Part_00613	This is it...
AC1_Part_00614	This is it.
AC1_Part_00615	Is this it?
AC1_Part_00617	Is this it?
AC1_Part_00619	That's it!
AC1_Part_00634	Huh.
AC1_Part_00640	There!
AC1_Part_00642	There.
AC1_Part_00656	AHAHAHA!
AC1_Part_00658	Haha
AC1_Part_00659	You did it!
AC1_Part_00660	You did it.
AC1_Part_00661	I knew you could do it!
AC1_Part_00662	Well...
AC1_Part_00664	How about...!
AC1_Part_00666	How about...?
AC1_Part_00670	How about...!
AC1_Part_00671	Uuum...
AC1_Part_00672	Um...
AC1_Part_00674	Uh... umm...
AC1_Part_00675	Thank you!
AC1_Part_00679	Sorry...
AC1_Part_00680	Sorry.
AC1_Part_00683	You can do it.
AC1_Part_00701	You OK?
AC1_Part_00706	Hmmm...
AC1_Part_00707	Umm...
AC1_Part_00709	Uh... ummm...
AC1_Part_00711	Who is it?
AC1_Part_00723	What is it?
AC1_Part_00734	What's wrong?
AC1_Part_00735	What's wrong?
AC1_Part_00737	What's this?
AC1_Part_00738	What's this?
AC1_Part_00740	Ashley!
AC1_Part_00741	Ashley...
AC1_Part_00742	Ashley.
AC1_Part_00743	Ashley?
AC1_Part_00744	Ashley!
AC1_Part_00745	Ashley...
AC1_Part_00746	Ashley!
AC1_Part_00747	Jessica!
AC1_Part_00748	Jessica...
AC1_Part_00749	Jessica.
AC1_Part_00750	Jessica?
AC1_Part_00751	Jessica!
AC1_Part_00752	Jessica...
AC1_Part_00753	Jessica!
AC1_Part_00754	Frannie!
AC1_Part_00755	Frannie...
AC1_Part_00756	Frannie.
AC1_Part_00757	Frannie?
AC1_Part_00758	Frannie!
AC1_Part_00759	Frannie...
AC1_Part_00760	Frannie!
AC1_Part_00761	Uncle Henry!
AC1_Part_00762	Uncle Henry...
AC1_Part_00763	Uncle Henry.
AC1_Part_00764	Uncle Henry?
AC1_Part_00765	Uncle Henry!
AC1_Part_00766	Uncle Henry...
AC1_Part_00767	Uncle Henry!
AC1_Part_00768	Father!
AC1_Part_00769	Father...
AC1_Part_00770	Father.
AC1_Part_00771	Father?
AC1_Part_00772	Father!
AC1_Part_00773	Father...
AC1_Part_00774	Father!
AC1_Part_00775	Great-Grandfather!
AC1_Part_00776	Great-Grandfather...
AC1_Part_00777	Great-Grandfather.
AC1_Part_00778	Great-Grandfather?
AC1_Part_00779	Great-Grandfather!
AC1_Part_00780	Great-Grandfather...
AC1_Part_00781	Great-Grandfather...
AC1_Part_00782	Wells!
AC1_Part_00783	Wells...
AC1_Part_00784	Wells.
AC1_Part_00785	Wells?
AC1_Part_00786	Wells!
AC1_Part_00787	Wells...
AC1_Part_00788	Wells...
AC1_Part_00789	(Hm? A noise through the nose)
AC1_Part_00790	(Gasping from realization)
AC1_Part_00791	(Gasp. Breathing in)
AC1_Part_00794	Well...
AC1_Part_00795	Hey...
AC1_Part_00796	Ugh...
AC1_Part_00797	Hm?
AC1_Part_00798	Oh, I know!
AC1_Part_00799	Huh?
AC1_Part_00800	*worried groan*
AC1_Part_00801	That's great!
AC1_Part_00815	If I may...
AC1_Part_00886	*sigh*
AC1_Part_00905	Oh.
AC1_Part_00966	Go on
AC1_Part_00996	What about...
AC1_Part_01073	Ashley!
AC1_Part_01074	Ashley.
AC1_Part_01075	Ashley...
AC1_Part_01076	Ashley.
AC1_Part_01077	Ashley?
AC1_Part_01078	Ashley!
AC1_Part_01079	Ashley?
AC1_Part_01080	Ashley!
AC1_Part_01081	Richard!
AC1_Part_01082	Richard.
AC1_Part_01083	Richard...
AC1_Part_01084	Richard.
AC1_Part_01085	Richard?
AC1_Part_01086	Richard!
AC1_Part_01087	Richard?
AC1_Part_01088	Richard...
AC1_Part_01089	Sayoko
AC1_Part_01090	Sayoko!
AC1_Part_01091	Sayoko...
AC1_Part_01092	Sayoko.
AC1_Part_01093	Sayoko?
AC1_Part_01094	Sayoko!
AC1_Part_01095	Sayoko?
AC1_Part_01096	Sayoko...
AC1_Part_01097	Bill!
AC1_Part_01098	Bill.
AC1_Part_01099	Bill...
AC1_Part_01100	Bill.
AC1_Part_01101	Bill?
AC1_Part_01102	Bill!
AC1_Part_01103	Bill?
AC1_Part_01104	Bill...
AC1_Part_01105	Captain!
AC1_Part_01106	Captain.
AC1_Part_01112	Whoa!
AC1_Part_01113	Hey!
AC1_Part_01114	I see...
AC1_Part_01115	What is it?
AC1_Part_01116	Ohh.
AC1_Part_01117	Great!
AC1_Part_01318	Yes...
AC1_Part_01319	HEY!
AC1_Part_01320	Yes...
AC1_Part_01321	Hm...
AC1_Part_01322	Ah!
AC1_Part_01323	Yes...
AC1_Part_01324	Y-yes...
AC1_Part_01325	Amazing!
AC1_Part_01371	Yes
AC1_Part_01377	Of course
AC1_Part_01412	Hold on...
AC1_Part_01415	Hold on...
AC1_Part_01432	That was...
AC1_Part_01521	Alright...
AC1_Part_01541	*little laugh*
AC1_Part_01550	How about...
AC1_Part_01557	Sorry...
AC1_Part_01558	Sorry
AC1_Part_01622	Ashley!
AC1_Part_01623	Ashley!
AC1_Part_01624	Ashley...
AC1_Part_01625	Ashley
AC1_Part_01626	Ashley...?
AC1_Part_01627	... Ashley!
AC1_Part_01628	... Ashley?
AC1_Part_01629	... Ashley
AC1_Part_01630	D
AC1_Part_01631	...D?
AC1_Part_01632	Jessica!
AC1_Part_01633	Jessica!
AC1_Part_01634	Jessica...
AC1_Part_01635	Jessica
AC1_Part_01636	Jessica...?
AC1_Part_01637	...Jessica!
AC1_Part_01638	... Jessica
AC1_Part_01639	... Jessica
AC1_Part_01640	Sayoko!
AC1_Part_01641	Sayoko!
AC1_Part_01642	Sayoko...
AC1_Part_01643	Sayoko
AC1_Part_01644	Sayoko...?
AC1_Part_01645	... Sayoko!
AC1_Part_01646	... Sayoko?
AC1_Part_01647	... Sayoko
AC1_Part_01648	Bill!
AC1_Part_01649	Bill!
AC1_Part_01650	Bill...
AC1_Part_01651	Bill
AC1_Part_01652	Bill...?
AC1_Part_01653	... Bill!
AC1_Part_01654	... Bill?
AC1_Part_01655	... Bill
AC1_Part_01656	*questioning sound*
AC1_Part_01661	Ah!
AC1_Part_01662	Hey now...
AC1_Part_01663	I see...
AC1_Part_01664	What?
AC1_Part_01665	Oh!
AC1_Part_01666	What?
AC1_Part_01667	*frightened noise*
AC1_Part_01668	Amazing!
AC1_Part_01678	Hey.
AC1_Part_01696	So then...?
AC1_Part_01710	Right!
AC1_Part_01756	Hmm?
AC1_Part_01857	Here you go
AC1_Part_01860	Here you go
AC1_Part_01895	Sorry.
AC1_Part_01900	Good luck.
AC1_Part_01916	You all right?
AC1_Part_01956	Young miss!
AC1_Part_01957	Young miss
AC1_Part_01958	Young miss
AC1_Part_01959	Young miss
AC1_Part_01960	Young miss
AC1_Part_01961	Young miss
AC1_Part_01962	Young miss
AC1_Part_01963	'Scuse me.
AC1_Part_01964	Your dad...
AC1_Part_01965	Your mom...
AC1_PuzzleHint_00001	The bridge is out, so you can't get across.\nLook for something to help cross the water.
AC1_PuzzleHint_00002	Look around near the bridge for something\nthat might reach across the broken section.
AC1_PuzzleHint_00003	Check the long board laying on the\nground near the bridge.
AC1_PuzzleHint_00004	You should be able to use this to get across\nthe bridge. Return to the bridge and try it.
AC1_PuzzleHint_00005	Use the long board to cross the bridge.
AC1_PuzzleHint_00006	Use the long board by going to the Items\nscreen and selecting it from the menu.\nPress the Y Button to see your Items.
AC1_PuzzleHint_00007	Place the board so you can cross the bridge.\nYou can adjust its placement and rotation.
AC1_PuzzleHint_00008	Placing the board so it crosses the gap\nshould let you cross over the bridge.
AC1_PuzzleHint_00009	Place the board so it crosses the gap on the\nleft side, where it's broken. Place it carefully!
AC1_PuzzleHint_00013	The gate's locked. Look around for some\nway to get it opened.
AC1_PuzzleHint_00014	There's a big tree near the locked gate.\nIt might be worth checking it out.
AC1_PuzzleHint_00015	Check the handmade stool near the\nbase of the big tree.
AC1_PuzzleHint_00016	Get the key from underneath the stool.
AC1_PuzzleHint_00017	Tilting the controller moves the key. The key\nmight fit through the hole in the grate.
