adventure_note
DLP_adventure_note_001_00	冒険　とは？
DLP_adventure_note_004_02	ポケモンの　分類や　見た目\nタイプや　性別など\nポケモンに　ついての　あらゆる\n情報が　確認　できます。\nまた　分布を　見れば　どこに\n生息して　いるかも　わかります。
DLP_adventure_note_004_03	鳴き声画面では　ポケモンの\n鳴き声が　聞けます。\nジョイコンを　振れば\nこもった　声が　出たり\n同時に　多くの　声が　聞けたり\nするので　ぜひ　試してみてください。
DLP_adventure_note_005_00	ポケモンセンター
DLP_adventure_note_005_01	シンオウ地方の　各地には\n[VAR FF00(0001)]ポケモンセンター[VAR FF00(0000)]が　あります。\n傷ついた　ポケモンを　元気に\nしてくれる　ところです。\n赤い　屋根が　目印です。
DLP_adventure_note_005_02	[VAR FF00(0001)]ポケモンセンター[VAR FF00(0000)]に　ある\n[VAR FF00(0001)]パソコン[VAR FF00(0000)]の　[VAR FF00(0001)]ボックス[VAR FF00(0000)]には　自分の\nポケモンを　預けることが　できます。\n預けた　ポケモンは\nどこの　[VAR FF00(0001)]ポケモンセンター[VAR FF00(0000)]の\n[VAR FF00(0001)]パソコン[VAR FF00(0000)]からでも　引き出せます。
DLP_adventure_note_006_00	ポケモンボックス
DLP_adventure_note_006_01	[VAR FF00(0001)]ポケモンボックス[VAR FF00(0000)]を　使うと\n手持ちの　ポケモンと　ポケモンセンターの\nパソコンに　預けた　ポケモンを\n入れ替えることが　できます。\nメニューから　[VAR FF00(0001)]ポケモン[VAR FF00(0000)]を　選んだあと\n[VAR FF00(0001)]Ｒボタン[VAR FF00(0000)]を　押すことで　使えます。
DLP_adventure_note_007_00	ポケッチ
DLP_adventure_note_007_01	[VAR FF00(0001)]ポケッチ[VAR FF00(0000)]は　ポケモントレーナーの\n冒険を　手助けしてくれる\n便利な　最新型　ガジェットです。\nデジタルどけいや　けいさんきなど\nさまざまな　アプリが　あります。
DLP_adventure_note_007_02	[VAR FF00(0001)]ポケッチ[VAR FF00(0000)]を　使うには\nまず　[VAR FF00(0001)]Ｒボタン[VAR FF00(0000)]を　押します。\nさらに　[VAR FF00(0001)]Ｒボタン[VAR FF00(0000)]を　押すと　画面が\n拡大／縮小　します。\n[VAR FF00(0001)]Ｌスティック[VAR FF00(0000)]で　指カーソルを　動かし\n[VAR FF00(0001)]Ａボタン[VAR FF00(0000)]を　押すか\n直接　画面を　タッチして\nアプリを　操作します。\n右端の　[VAR FF00(0001)]赤いボタン[VAR FF00(0000)]で\n次の　アプリに　切り替わります。\n画面を　閉じるには　[VAR FF00(0001)]Ｒボタン[VAR FF00(0000)]を\n押しっぱなしに　します。
DLP_adventure_note_007_03	アプリは　シンオウ地方に　いる\n多くの　人と　関わることで\n増えて　いきます。\nなかには　冒険を　進める　上で\n欠かせない　アプリも　あるので\nよく　探してみて　くださいね。
DLP_adventure_note_008_00	秘伝技
DLP_adventure_note_008_01	道にある　木を　切ったり\n岩を　壊したり　町に　戻ったり\nしたいときは　[VAR FF00(0001)]ポケッチ[VAR FF00(0000)]の　アプリから\n[VAR FF00(0001)]秘伝技[VAR FF00(0000)]を　使いましょう。\n野生の　ポケモンが　力を\n貸して　くれます。
DLP_adventure_note_008_02	[VAR FF00(0001)]秘伝技[VAR FF00(0000)]は　特定の　わざマシンを\n手に　入れると　[VAR FF00(0001)]ポケッチ[VAR FF00(0000)]の\n「ひでんわざ」に　追加　されます。\nしかし　その　[VAR FF00(0001)]秘伝技[VAR FF00(0000)]を　使うには\n各地の　ジムリーダーから　ジムバッジを\nもらう　必要が　あります。
DLP_adventure_note_009_00	つり
DLP_adventure_note_009_01	水面に　向かって　[VAR FF00(0001)]つりざお[VAR FF00(0000)]を\n使うと　[VAR FF00(0001)]つり[VAR FF00(0000)]を　することが　できます。\nポケモンが　食いついて　「！」が　出たら\n素早く　[VAR FF00(0001)]Ａボタン[VAR FF00(0000)]で　つりあげます。\nいろいろな　場所で　試して\nいろいろな　ポケモンを　つりましょう！
DLP_adventure_note_010_00	じてんしゃ
DLP_adventure_note_010_01	[VAR FF00(0001)]バッグ[VAR FF00(0000)]の　[VAR FF00(0001)]たいせつなもの[VAR FF00(0000)]ポケットに\n入っている　[VAR FF00(0001)]じてんしゃ[VAR FF00(0000)]を　使うと\n[VAR FF00(0001)]じてんしゃ[VAR FF00(0000)]に　乗ることが　できます。\n乗っているときは　細い丸太を\n渡れますが　背の　高い\n草むらには　入れません。
DLP_adventure_note_010_02	[VAR FF00(0001)]じてんしゃ[VAR FF00(0000)]に　乗っているときに\n[VAR FF00(0001)]Ｂボタン[VAR FF00(0000)]で　ギアを　切り替えられます。\nギアが　３速だと　操作が　しやすく\n４速だと　移動が　速く　なって\n砂の坂を　越えられます！
DLP_adventure_note_011_00	ポケモンを連れ歩く
DLP_adventure_note_011_01	メニューの　[VAR FF00(0001)]ポケモン[VAR FF00(0000)]から　自分の\n好きな　ポケモンを　選んで\n[VAR FF00(0001)]いっしょにあるく[VAR FF00(0000)]を　選択すると\nふれあい広場の　外でも　ポケモンが\n後ろを　ついてくるように　なります！
DLP_adventure_note_012_00	ポフィン作り
DLP_adventure_note_012_01	[VAR FF00(0001)]ポフィン[VAR FF00(0000)]は　[VAR FF00(0001)]きのみ[VAR FF00(0000)]から　作る\nポケモンの　食べ物　です。\n[VAR FF00(0001)]ヨスガシティ[VAR FF00(0000)]の　ふれあい広場や\nポフィンハウスで　作れます。
DLP_adventure_note_012_02	最大　４つの　[VAR FF00(0001)]きのみ[VAR FF00(0000)]を\n鍋に　入れて　焦がさないように\nこぼさないように　かき混ぜましょう。\n[VAR FF00(0001)]きのみ[VAR FF00(0000)]の　組み合わせや\nかき混ぜ　具合によって\nできあがる　[VAR FF00(0001)]ポフィン[VAR FF00(0000)]が　変わります！
DLP_adventure_note_012_03	完成した　[VAR FF00(0001)]ポフィン[VAR FF00(0000)]を　ポケモンに\nあげると　かっこよさや　かわいさなどの\nコンディションが　アップします！\nコンディションを　上げれば\nスーパーコンテストショー！の\n評価も　うなぎのぼり？
DLP_adventure_note_013_00	スーパーコンテストショー！
DLP_adventure_note_013_01	[VAR FF00(0001)]スーパーコンテストショー！[VAR FF00(0000)]は\n[VAR FF00(0001)]ヨスガシティ[VAR FF00(0000)]の　[VAR FF00(0001)]コンテスト会場[VAR FF00(0000)]で\n参加　できます。\n４匹の　ポケモンが　ビジュアル　ダンス\n技の　３つの　審査で　競い合い\nベストパフォーマーを　目指します！
DLP_adventure_note_013_02	ビジュアル審査　では\n見た目が　評価　されます。\nポケモンに　ポフィンを　あげて\nコンディションを　アップさせたり\nボールカプセルに　シールを　貼ると\n高得点が　狙えます！
DLP_adventure_note_013_03_01	ダンス審査　では\nリズム感が　評価　されます。\n音楽に　乗って　流れてくる\nノーツに　あわせて　[VAR FF00(0001)]Ａボタン[VAR FF00(0000)]！\nタイミングよく　叩いて　最高\n評価の　Brilliantを　狙いましょう！
DLP_adventure_note_013_03_02	ダンス審査　では\nリズム感が　評価　されます。\n音楽に　乗って　流れてくる\nノーツに　あわせて　[VAR FF00(0001)]Ａボタン[VAR FF00(0000)]！\nタイミングよく　叩いて　最高\n評価の　Shiningを　狙いましょう！
DLP_adventure_note_013_04	技審査　では\nコンテスト技が　評価　されます。\nさまざまな　効果が　ある　技から\n受付で　１つ　選びましょう。\n審査で　使えるのは　[VAR FF00(0001)]１回[VAR FF00(0000)]だけ。\nここぞという　タイミングで　アピール！
DLP_adventure_note_013_05	[VAR FF00(0001)]スーパーコンテストショー！[VAR FF00(0000)]は\nパフォーマー同士　競い合うこと\nだけが　目的では　ありません。\n協力して　ステージを　盛り上げ\nショーの　成功を　目指しましょう！\n成功すれば　会場が　豪華に？
DLP_adventure_note_014_00	着せ替え
DLP_adventure_note_014_01	[VAR FF00(0001)]トバリシティ[VAR FF00(0000)]に　ある\n[VAR FF00(0001)]ファッションスタイル　ゆびをふる[VAR FF00(0000)]　では\n服を　買ったり　着替えたり　できます。\n気分に　あわせて　自分だけの\nスタイルを　楽しみましょう！
DLP_adventure_note_015_00	たんけんセット
DLP_adventure_note_015_01	[VAR FF00(0001)]たんけんセット[VAR FF00(0000)]は　地下大洞窟に\n入る　ための　道具です。\n[VAR FF00(0001)]バッグ[VAR FF00(0000)]の　[VAR FF00(0001)]たいせつなもの[VAR FF00(0000)]ポケットから\n使うことが　できます。\nただし　室内や　ダンジョンなど\n使えない　場所も　あります。
DLP_adventure_note_016_00	地下大洞窟
DLP_adventure_note_016_01	[VAR FF00(0001)]地下大洞窟[VAR FF00(0000)]は　シンオウ地方に\n広がる　広大な　地下空間です。\nいくつかの　エリアに　分かれていて\n[VAR FF00(0001)]たんけんセット[VAR FF00(0000)]を　使う　場所で\n入れる　エリアが　変わります。
DLP_adventure_note_016_02	[VAR FF00(0001)]地下大洞窟[VAR FF00(0000)]には　ポケモンが\n集まっている　場所が　あります。\nこれを　[VAR FF00(0001)]ポケモンの隠れ家[VAR FF00(0000)]と　呼びます。\n隠れ家の　広さや　地形によって\n現れる　ポケモンが　変わるので\nいろいろな　場所を　探しましょう！
DLP_adventure_note_016_03	通路には　[VAR FF00(0001)]化石[VAR FF00(0000)]を　掘り出せる\nポイントが　あります。\n[VAR FF00(0001)]Ｒボタン[VAR FF00(0000)]を　押すと\n掘り出せる　ポイントが　レーダーに\n反応して　光ります。
DLP_adventure_note_016_04	[VAR FF00(0001)]地下大洞窟[VAR FF00(0000)]では　自分だけの\n[VAR FF00(0001)]秘密基地[VAR FF00(0000)]を　作れます。\n壁に　向かって　[VAR FF00(0001)]あなほりドリル[VAR FF00(0000)]を\n使えば　あっという間に　完成です。\n[VAR FF00(0001)]秘密基地[VAR FF00(0000)]には　石像を　置いたりして\n好きなように　模様替え　しましょう！
DLP_adventure_note_017_00	化石掘り
DLP_adventure_note_017_01	[VAR FF00(0001)]化石掘り[VAR FF00(0000)]　では　化石の　ほか\nいろいろな　道具や　お宝が\n見つかります。\nただし　掘るたびに　壁の　ひび割れは\n大きくなり　最後には　崩れて\nしまうので　慎重に　掘りましょう！
DLP_adventure_note_017_02	うまく　壁を　掘り進める　ために\n道具を　使い分けましょう。\n[VAR FF00(0001)]ピッケル[VAR FF00(0000)]は　掘る　範囲は　狭いですが\nひび割れは　小さく　済みます。\n[VAR FF00(0001)]ハンマー[VAR FF00(0000)]は　大きな　ひび割れが\nできますが　広い　範囲を　掘れます。
DLP_adventure_note_017_03	壁には　いくつかの\n硬さが　あります。\n硬さは　石の　大きさや\nいろで　見分けられます。\nなかには　それ以上　掘れない\n壁も　あるので　気を　つけましょう。
DLP_adventure_note_017_04	壁の　中からは　石の箱を\n掘り出せることが　あります。\n石の箱には\n石像が　入っていて\n秘密基地に　飾れば\n特別な　効果が　得られます！
DLP_adventure_note_018_00	ポケモンの隠れ家
DLP_adventure_note_018_01	[VAR FF00(0001)]ポケモンの隠れ家[VAR FF00(0000)]は\nポケモンたちが　集まる\n居心地のいい　空間です。\n地上とは　違い　姿を\n隠さず　自由に　暮らしています。\nポケモンに　触れると　戦闘　開始！
DLP_adventure_note_018_02	隠れ家には　砂地や　地底湖など\nいろいろな　環境が　あり\n集まる　ポケモンも　変わります。\nまた　広さも　さまざまで\n大きい　ポケモンほど\n広い　隠れ家を　好みます。
DLP_adventure_note_019_00	秘密基地
DLP_adventure_note_019_01	[VAR FF00(0001)]秘密基地[VAR FF00(0000)]では\n持っている　[VAR FF00(0001)]石像[VAR FF00(0000)]を　飾れます。\n[VAR FF00(0001)]石像[VAR FF00(0000)]は　台座に\n乗せることも　できます。
DLP_adventure_note_019_02	[VAR FF00(0001)]石像[VAR FF00(0000)]を　置くと　[VAR FF00(0001)]ポケモンの隠れ家[VAR FF00(0000)]に\n集まる　ポケモンの　種類や\n数に　変化が　出るようです。\nいろいろな　[VAR FF00(0001)]石像[VAR FF00(0000)]を　置いて\nどんな　ポケモンが　集まるか\n試して　みましょう。
DLP_adventure_note_019_03	[VAR FF00(0001)]秘密基地[VAR FF00(0000)]は　広げることが　できます。\n基地が　広くなると　置ける　[VAR FF00(0001)]石像[VAR FF00(0000)]の\n数も　増えます。\n広げるには　化石掘りで　掘れる\nさまざまな　[VAR FF00(0001)]タマ[VAR FF00(0000)]が　必要です。
DLP_adventure_note_019_04	通信を　してから　[VAR FF00(0001)]地下大洞窟[VAR FF00(0000)]に\n入ると　他の　プレイヤーの\n[VAR FF00(0001)]秘密基地[VAR FF00(0000)]を　見かけることが　あります。\n見つけた　基地の　[VAR FF00(0001)]石像[VAR FF00(0000)]の　効果は\nその　基地の　[VAR FF00(0001)]メニュー[VAR FF00(0000)]から\nオンに　することが　できます！
DLP_adventure_note_020_00	ハマナスパーク
DLP_adventure_note_020_01	[VAR FF00(0001)]２２１番道路[VAR FF00(0000)]の　先に　たたずむ\n[VAR FF00(0001)]ハマナスパーク[VAR FF00(0000)]には　全国から\nトレーナーや　ポケモンが　訪れます。\n昔も　今も　咲き乱れる\nハマナスの　花には　強い　者を\nひきつける　力が　あると　言われます。
DLP_adventure_note_020_02	地下大洞窟で　掘り出した\n[VAR FF00(0001)]なぞのかけら[VAR FF00(0000)]を　持っていくと\n[VAR FF00(0001)]石板[VAR FF00(0000)]に　交換できます。\n[VAR FF00(0001)]石板[VAR FF00(0000)]は　[VAR FF00(0001)]ハマナスパーク[VAR FF00(0000)]の\nあちこちに　ある　部屋で　使います。
DLP_adventure_note_020_03	それぞれの　部屋には　台座が\n置かれていて　台座に　あった\n[VAR FF00(0001)]石板[VAR FF00(0000)]を　使うと\n別の　空間に　導かれます。\nそこでは　伝説の　ポケモンに\n出会うことが　できます！
DLP_adventure_note_021_00	ユニオンルーム
DLP_adventure_note_021_01a	[VAR FF00(0001)]ユニオンルーム[VAR FF00(0000)]では　ローカル通信や\nインターネットを　通して\n他の　プレイヤーと　ポケモンの\n交換や　対戦が　行えます。\n[VAR FF00(0001)]ポケモンセンター[VAR FF00(0000)]の\n受付から　入れます。
DLP_adventure_note_021_02	近くに　いる　プレイヤーと　遊ぶには\nローカル通信で　[VAR FF00(0001)]コミュニティルーム[VAR FF00(0000)]に\nまた　インターネットに　つないで\n[VAR FF00(0001)]グローバルルーム[VAR FF00(0000)]に　入れば\n世界中の　プレイヤーと　遊べます！
DLP_adventure_note_022_00	GMStation
DLP_adventure_note_022_01	[VAR FF00(0001)]コトブキシティ[VAR FF00(0000)]にある\n[VAR FF00(0001)]グローバルミラクルトレードステーション[VAR FF00(0000)]では\n世界中の　プレイヤーと\n[VAR FF00(0001)]ミラクル交換[VAR FF00(0000)]が　できます。\nどんな　ポケモンが　やってくるかは\n交換　してみての　お楽しみです！
DLP_adventure_note_022_02	交換した　ポケモンは\nジオネットと　呼ばれる　地球儀に\n記録されて　いきます。\n[VAR FF00(0001)]ミラクル交換[VAR FF00(0000)]を　繰り返して\n自分だけの　ポケモン分布図を\n作りましょう！
DLP_adventure_note_023_00	大湿原
DLP_adventure_note_023_01	[VAR FF00(0001)]ノモセシティ[VAR FF00(0000)]にある　[VAR FF00(0001)]大湿原[VAR FF00(0000)]では\n[VAR FF00(0001)]サファリゲーム[VAR FF00(0000)]が　遊べます。\nここで　出会う　ポケモンは\n[VAR FF00(0001)]サファリボール[VAR FF00(0000)]と　呼ばれる\n専用の　ボールでしか\n捕まえられません。
DLP_adventure_note_023_02	初めに　[VAR FF00(0001)]サファリボール[VAR FF00(0000)]を\n[VAR FF00(0001)]３０個[VAR FF00(0000)]　もらえます。\n[VAR FF00(0001)]サファリボール[VAR FF00(0000)]を　使い切るか\n[VAR FF00(0001)]５００歩[VAR FF00(0000)]　歩くと\n[VAR FF00(0001)]サファリゲーム[VAR FF00(0000)]は　終了　します。
DLP_adventure_note_023_03	[VAR FF00(0001)]展望台　ゲート[VAR FF00(0000)]の　２階にある\n望遠鏡を　覗いて　みましょう。\n[VAR FF00(0001)]大湿原[VAR FF00(0000)]の　どこに\nどんな　ポケモンが　いるか　わかります。\nここでしか　会えない　ポケモンが\n見つかる　かも？
DLP_adventure_note_024_00	シールとボールデコ
DLP_adventure_note_024_01	[VAR FF00(0001)]シール[VAR FF00(0000)]を　ボールカプセルに　貼って\n好きな　ポケモンの　モンスターボールを\nデコレーション　しましょう。\nポケモンが　飛び出すとき\n綺麗に　はじけます！
DLP_adventure_note_024_02	[VAR FF00(0001)]シール[VAR FF00(0000)]には　いろんな　種類が　あり\nハートが　飛び出すものや\n紙吹雪が　舞い落ちるもの　など\nその　効果も　さまざま　です。\nまた　[VAR FF00(0001)]シール[VAR FF00(0000)]を　貼る　位置に　よって\nはじける　ときの　動きも　変わります。
DLP_adventure_note_024_03	ボールカプセルに　[VAR FF00(0001)]シール[VAR FF00(0000)]を　貼るには\nメニューから　[VAR FF00(0001)]ボールデコ[VAR FF00(0000)]を　選びます。\n２Ｄモード／３Ｄモードを　使い分けて\n好みの　位置に　[VAR FF00(0001)]シール[VAR FF00(0000)]を　貼り\nデコレーションした　ボールカプセルを\n好きな　ポケモンに　セット　しましょう。
DLP_adventure_note_uitext_001	[VAR 0201(0000)]/[VAR 0201(0001)]
DLP_adventure_note_uitext_002	すすむ
DLP_adventure_note_uitext_003	とじる
DLP_adventure_note_002_simplified	冒険に　役立つ　情報が\n書き込まれて　いくよ！\nバッグの　たいせつなものから　確認！
DLP_adventure_note_007_simplified	Ｒボタンで　起動して　タッチで　操作\nＲボタンの　長押しで　しまえるよ！
DLP_adventure_note_008_simplified	ポケッチの　アプリに　入ってるよ！\n秘伝技で　障害物を\n取り除こう！
DLP_adventure_note_010_simplified	バッグの　たいせつなものから\nじてんしゃに　乗ろう！\nＢボタンで　ギアを変えて　スピードアップ！
DLP_adventure_note_015_simplified	バッグの　たいせつなものから\nたんけんセットを　使って\n地下大洞窟へ　行こう！
DLP_adventure_note_021_01b	[VAR FF00(0001)]ユニオンルーム[VAR FF00(0000)]では\nローカル通信を　通して\n近くに　いる　プレイヤーと\nポケモンの　交換が　行えます。\n[VAR FF00(0001)]ポケモンセンター[VAR FF00(0000)]の\n受付から　入れます。
DLP_adventure_note_021_simplified	ポケモンセンターから　ユニオンルームへ！\n他の　プレイヤーと　交流　しよう！
DLP_adventure_note_022_simplified	GMStationで　ミラクル交換　して\n自分だけの　地球儀を　作ろう！
DLP_adventure_note_021_01a_patch1	[VAR FF00(0001)]ユニオンルーム[VAR FF00(0000)]では　ローカル通信や\nインターネットを　通して\n他の　プレイヤーと　ポケモンの\n交換が　行えます。\n[VAR FF00(0001)]ポケモンセンター[VAR FF00(0000)]の\n受付から　入れます。
contestwaza_info
CONTESTWAZA_INFO_000	―\n―\n―
CONTESTWAZA_INFO_001	追加効果　なし
CONTESTWAZA_INFO_002	[VAR 0201(0000)]秒の　間\nノーツ判定が　失敗に　ならない
CONTESTWAZA_INFO_018	この技は　使えません\n思い出すことが　できなくなりますが\n技を　忘れることを　おすすめします
CONTESTWAZA_INFO_005	[VAR 0201(0000)]秒の　間\nテンションが　下がらなくなる
CONTESTWAZA_INFO_008	[VAR 0201(0000)]秒の　間\nハートゲージが　少し　溜まりやすくなる
CONTESTWAZA_INFO_009	[VAR 0201(0000)]秒の　間\nハートゲージが　溜まりやすくなる
CONTESTWAZA_INFO_010	[VAR 0201(0000)]秒の　間\nハートゲージが　とても　溜まりやすくなる
CONTESTWAZA_INFO_011	ポケモンの　テンションが　プラスの　場合\nもらえる　ショーポイントが　[VAR 0200(0000)]増える
CONTESTWAZA_INFO_014	ポケモンの　テンションが　マイナスの　場合\nもらえる　ショーポイントが　[VAR 0200(0000)]増える
CONTESTWAZA_INFO_017	ポケモンの　テンション　によって\nショーポイントが　１～５　もらえる
gmstation
DLP_GMStation_001	GMStationを　ご利用　いただくには\nNintendo Switch Onlineへの\r\n加入が　必要です\c\n恐れ入りますが\nNintendo Switch Onlineに\r\nご加入　いただいた　あと\r\n再度　お試しください
DLP_GMStation_002	通信　環境を\nお確かめ　ください
DLP_GMStation_003	GMStationを　終了　しますか？
DLP_GMStation_004	このマークを　削除　します\nよろしいですか？
DLP_GMStation_006	レポートを　書いて　ミラクル交換を\n始めても　よろしいですか？
DLP_GMStation_007	交換できる　人を\n探しています……
DLP_GMStation_008	この　ポイントには\nすでに　別の　ポケモンが\r\nマーク　されています\c\nこの　ポイントに　マークする\nポケモンを　決めてください
DLP_GMStation_009	新しい　ポケモンが\nマーク　されました
DLP_GMStation_010	ポケモンの　マークを\nそのままに　しました
DLP_GMStation_011	詳しく　みる
DLP_GMStation_012	削除する
DLP_GMStation_013	この　ポイントに　マークされている\nポケモンを　変更　します\c\nよろしいですか？
DLP_GMStation_014	新たな　ポケモンを　マークしました
DLP_GMStation_015	マークを　削除　しました
DLP_GMStation_016	GMStation
DLP_GMStation_017	New
DLP_GMStation_018	ポイント[VAR 0202(0000)]
DLP_GMStation_019	記録
DLP_GMStation_020	[VAR 0102(0000)]
DLP_GMStation_021	♀
DLP_GMStation_022	♂
DLP_GMStation_023	Lv.[VAR 0202(0000)]
DLP_GMStation_024	No.[VAR 0202(0000)]
DLP_GMStation_025	No.[VAR 0202(0000)]
DLP_GMStation_026	[VAR 0101(0000)]
DLP_GMStation_027	JPN
DLP_GMStation_028	ENG
DLP_GMStation_029	SPA
DLP_GMStation_030	FRA
DLP_GMStation_031	GER
DLP_GMStation_032	ITA
DLP_GMStation_033	KOR
DLP_GMStation_034	CHT
DLP_GMStation_035	CHS
DLP_GMStation_036	[VAR 0203(0000)]/[VAR 0201(0001)]/[VAR 0201(0002)]
DLP_GMStation_037	[VAR 0202(0000)]/[VAR 0202(0001)]
DLP_GMStation_038	回転
DLP_GMStation_039	拡大
DLP_GMStation_040	縮小
DLP_GMStation_041	GMStationを　使う
DLP_GMStation_042	説明を　聞く
DLP_GMStation_043	やめる
DLP_GMStation_044	交換する
DLP_GMStation_045	地球儀を　みる
DLP_GMStation_046	選ぶ
DLP_GMStation_047	つよさを　みる
DLP_GMStation_048	はい
DLP_GMStation_049	いいえ
DLP_GMStation_050	やめる
DLP_GMStation_051	交換を　キャンセル　しました
DLP_GMStation_052	相手が　見つかりませんでした
DLP_GMStation_053	交換する　相手が　見つかりました！\n交換を　開始します
DLP_GMStation_054	ポケモンの　記録が　いっぱいです\n入れ替える　ポケモンを　選んでください
DLP_GMStation_055	ポケモンの　記録を　入れ替えますか？
DLP_GMStation_056	ポケモンの　記録を　入れ替えました
DLP_GMStation_057	ポケモンの　記録を　そのままに　しますか？
DLP_GMStation_058	ポケモンの　記録を　そのままに　しました
DLP_GMStation_059	ポケモンの　マークを　そのままに　しますか？
DLP_GMStation_060	[VAR 0202(0000)]ポイント　マーク達成！
DLP_GMStation_061	すべての　マークを　コンプリート！
DLP_GMStation_062	ーーーーー
DLP_GMStation_063	ニックネーム
DLP_GMStation_064	図鑑No.
DLP_GMStation_065	名前
DLP_GMStation_066	タイプ
DLP_GMStation_067	親
DLP_GMStation_068	[VAR 0103(0000)]
DLP_GMStation_069	[VAR 0100(0000)]
DLP_GMStation_070	マーク中
DLP_GMStation_071	----/--/--
DLP_GMStation_072	マークする
DLP_GMStation_073	ポケモンの　記録を　削除　しました
DLP_GMStation_074	ポケモンを\n交換　してみよう！
DLP_GMStation_075	決定
DLP_GMStation_076	戻る
DLP_GMStation_077	ミラクル交換を　続けますか？
DLP_GMStation_078	ポイントを　選んで　ください
DLP_GMStation_079	ポケモンの　記録を　削除します\nよろしいですか？
DLP_GMStation_083	GMStationでは　インターネットを\n通して　世界中の　人と\r\nポケモンの　ミラクル交換が\r\nできます\c\nミラクル交換が　成立　すると\n地球儀に　ポケモンが\r\nマークされます\c\nマークされた　ポイントの　数が\n増えていけば\r\n記念品も　差し上げますよ！\c\nミラクル交換を　繰り返して\nあなただけの　地球儀を\r\n完成　させてください！
DLP_GMStation_084	ミラクル交換　するときは\nまず　交換に　出したい\r\nポケモンを　選びます\c\nただし　交換に　出せない\nポケモンも　一部　います\c\n次に　地球儀の\n好きな　ポイントを　選びます\c\nたとえば　そのポケモンが\n住んでいそうな　ポイントを\r\n選んでみて　ください\c\nミラクル交換が　成立　すると\n自分の　地球儀に\r\n相手の　ポケモンが\r\nマーク　されます\c\n同じように　相手の　地球儀にも\nあなたの　ポケモンが\r\nマーク　されます\c\nどんなポケモンと　交換　されるかは\nポケモンを　受け取るまで　わかりません\c\nなんだか　ドキドキ　しますね！
DLP_GMStation_085	ミラクル交換を　繰り返して\n作り上げた　自分の　地球儀と\r\nポイントを　見ることが　できます\c\nマークされた　ポイント　１か所には\nポケモンが　最大　５匹　まで\r\n記録　されます\c\nまた　記録の　中から\nマークする　ポケモンを　変更したり\r\n記録の　削除も　できます\c\n他にも　地球儀を　回したり\n拡大や　縮小も　できるので\r\nいろいろ　試してみて　くださいね
DLP_GMStation_080	GMStationとは
DLP_GMStation_081	ミラクル交換
DLP_GMStation_082	地球儀を　みる
DLP_GMStation_086	やめる
DLP_GMStation_087	マーク達成の　記念品　として\nふしぎなアメ　[VAR 0202(0000)]コを　もらった！
DLP_GMStation_088	鳴き声
DLP_GMStation_089	加速
halloffame_demo
DLP_halloffame_demo_014	[VAR 0102(0000)]
DLP_halloffame_demo_015	Lv.[VAR 0202(0000)]
DLP_halloffame_demo_013	[VAR 0100(0000)]　ID[VAR 0205(0001)]　プレイ時間[VAR 0202(0002)]:[VAR 0201(0003)]
net_union_room
