adventure_note
DLP_adventure_note_001_00	什么是冒险？
DLP_adventure_note_007_02	要使用[VAR FF00(0001)]宝可表[VAR FF00(0000)]，请先按下[VAR FF00(0001)]Ｒ键[VAR FF00(0000)]。\n继续按下[VAR FF00(0001)]Ｒ键[VAR FF00(0000)]可以放大／缩小画面。\n用[VAR FF00(0001)]L摇杆[VAR FF00(0000)]移动手指光标，\n再按下[VAR FF00(0001)]Ａ键[VAR FF00(0000)]或是直接点触画面来操作应用。\n按右侧的[VAR FF00(0001)]红色按钮[VAR FF00(0000)]可以切换至下一个应用。\n要关闭画面的话，请长按[VAR FF00(0001)]Ｒ键[VAR FF00(0000)]。
DLP_adventure_note_007_03	应用会通过与神奥地区的\n人们接触交流而逐渐增加。\n其中有些应用\n是冒险过程中必不可少的。\n请尝试仔细寻找吧。
DLP_adventure_note_008_00	秘传招式
DLP_adventure_note_008_01	如想清除挡路的树木、岩石，\n又或是想返回城镇的时候，\n就从[VAR FF00(0001)]宝可表[VAR FF00(0000)]的应用里使用[VAR FF00(0001)]秘传招式[VAR FF00(0000)]吧。\n野生的宝可梦会助你一臂之力的。
DLP_adventure_note_008_02	[VAR FF00(0001)]秘传招式[VAR FF00(0000)]会在你获得特定的招式学习器后，\n被添加到[VAR FF00(0001)]宝可表[VAR FF00(0000)]的“秘传招式”中。\n不过你需要从各地的\n道馆馆主那里获得道馆徽章，\n才能使用那些[VAR FF00(0001)]秘传招式[VAR FF00(0000)]。
DLP_adventure_note_009_00	垂钓
DLP_adventure_note_009_01	朝水面使用[VAR FF00(0001)]钓竿[VAR FF00(0000)]，就能够[VAR FF00(0001)]垂钓[VAR FF00(0000)]了。\n在宝可梦上钩时出现“！”后，\n只要快速按下[VAR FF00(0001)]Ａ键[VAR FF00(0000)]就能把它钓上来。\n尝试在各种地方垂钓各类宝可梦吧！
DLP_adventure_note_010_00	自行车
DLP_adventure_note_010_01	使用在[VAR FF00(0001)]包包[VAR FF00(0000)]的[VAR FF00(0001)]重要物品[VAR FF00(0000)]口袋里的[VAR FF00(0001)]自行车[VAR FF00(0000)]，\n就能骑上[VAR FF00(0001)]自行车[VAR FF00(0000)]。\n骑车时你可以骑过细窄的独木桥，\n但是骑不进那些高草丛。
DLP_adventure_note_010_02	骑着[VAR FF00(0001)]自行车[VAR FF00(0000)]时可以利用[VAR FF00(0001)]Ｂ键[VAR FF00(0000)]换挡，\n３挡容易操纵。\n４挡速度更快，还能越过沙坡。
DLP_adventure_note_011_00	带着宝可梦一起走
DLP_adventure_note_011_01	从菜单的[VAR FF00(0001)]宝可梦[VAR FF00(0000)]中选择自己喜欢的宝可梦，\n并选择[VAR FF00(0001)]结伴同行[VAR FF00(0000)]，宝可梦就能在\n互动广场以外的地方跟在你身后了！
DLP_adventure_note_012_00	烹饪宝芬
DLP_adventure_note_012_01	[VAR FF00(0001)]宝芬[VAR FF00(0000)]是由[VAR FF00(0001)]树果[VAR FF00(0000)]烹饪而来的\n宝可梦的食物。\n可以在[VAR FF00(0001)]家缘市[VAR FF00(0000)]的[VAR FF00(0001)]互动广场\n[VAR FF00(0000)]或[VAR FF00(0001)]宝芬料理厨房[VAR FF00(0000)]制作烹饪。
DLP_adventure_note_012_02	最多将４个[VAR FF00(0001)]树果[VAR FF00(0000)]放入锅中，\n注意不要烧焦或洒出锅，细心搅拌。\n做出的[VAR FF00(0001)]宝芬[VAR FF00(0000)]会根据\n[VAR FF00(0001)]树果[VAR FF00(0000)]的搭配，以及搅拌力道而不同！
DLP_adventure_note_012_03	把烹饪好的[VAR FF00(0001)]宝芬[VAR FF00(0000)]喂给宝可梦，\n会提升它们的帅气、可爱等状态！\n状态提升后，它们在超级华丽大赛的\n评价也会飞速上涨吧？
DLP_adventure_note_013_00	超级华丽大赛
DLP_adventure_note_013_01	[VAR FF00(0001)]超级华丽大赛[VAR FF00(0000)]可以从[VAR FF00(0001)]家缘市[VAR FF00(0000)]的\n[VAR FF00(0001)]华丽大赛会场[VAR FF00(0000)]报名参加。\n参赛的４只宝可梦将通过视觉、舞蹈、\n招式，这３种评审来竞争最佳表演者！
DLP_adventure_note_013_02	视觉评审\n将会评价宝可梦的外表。\n你可以喂宝可梦吃宝芬来提升状态，\n也可以通过为球壳贴上贴纸等方式\n来狙击高分！
DLP_adventure_note_013_03_01	舞蹈评审\n将会评价宝可梦的节奏感。\n随着播放的音乐，\n结合音符按下[VAR FF00(0001)]Ａ键[VAR FF00(0000)]吧！\n看准演奏时机，\n狙击最高评价Brilliant吧！
DLP_adventure_note_013_03_02	舞蹈评审\n将会评价宝可梦的节奏感。\n随着播放的音乐，\n结合音符按下[VAR FF00(0001)]Ａ键[VAR FF00(0000)]吧！\n看准演奏时机，\n狙击最高评价Shining吧！
DLP_adventure_note_013_04	招式评审将会评价宝可梦的华丽大赛招式。\n请在报名时从拥有各种效果的\n招式中选出１个吧。\n招式在评审过程中只能使用[VAR FF00(0001)]１次[VAR FF00(0000)]。\n选好绝佳时机好好表现吧！
DLP_adventure_note_013_05	[VAR FF00(0001)]超级华丽大赛[VAR FF00(0000)]的主旨\n不仅是表演者间的竞争。\n通过表演者间的合作来活跃舞台气氛，\n来一场最华丽的表演吧！\n表演成功后\n难道会场也会变得豪华吗？
DLP_adventure_note_014_00	换装
DLP_adventure_note_014_01	在[VAR FF00(0001)]帷幕市[VAR FF00(0000)]的[VAR FF00(0001)]挥指时尚精品馆[VAR FF00(0000)]里，\n你可以购买，或是更换服装。\n根据心情，随心搭配\n只属于你的风格吧。
DLP_adventure_note_015_00	探险套装
DLP_adventure_note_015_01	[VAR FF00(0001)]探险套装[VAR FF00(0000)]是专门为了探索\n地下大洞窟而准备的道具。\n可以从[VAR FF00(0001)]包包[VAR FF00(0000)]的\n[VAR FF00(0001)]重要物品[VAR FF00(0000)]口袋中使用。\n但它在室内或是迷宫等地\n无法使用。
DLP_adventure_note_016_00	地下大洞窟
DLP_adventure_note_016_01	[VAR FF00(0001)]地下大洞窟[VAR FF00(0000)]是延伸在神奥地区的\n浩瀚的地下空间。\n它分为多个区域，\n根据使用[VAR FF00(0001)]探险套装[VAR FF00(0000)]的地点，\n能够进入的区域也会有所不同。
DLP_adventure_note_016_02	[VAR FF00(0001)]地下大洞窟[VAR FF00(0000)]里有些地方聚集着宝可梦。\n这种地方被称之为[VAR FF00(0001)]宝可梦秘巢[VAR FF00(0000)]。\n根据秘巢的大小与地形的不同，\n出现的宝可梦也会有所不同，\n快去各种地方找找看吧！
DLP_adventure_note_016_03	通道里有些地点可以挖掘出[VAR FF00(0001)]化石[VAR FF00(0000)]。\n只要按下[VAR FF00(0001)]Ｒ键[VAR FF00(0000)]，\n能够挖掘的地点就会在雷达中闪烁。
DLP_adventure_note_016_04	在[VAR FF00(0001)]地下大洞窟[VAR FF00(0000)]你可以建造\n属于自己的[VAR FF00(0001)]秘密基地[VAR FF00(0000)]。\n只要对着墙壁使用[VAR FF00(0001)]挖洞钻\n[VAR FF00(0000)]马上就能建好。\n在[VAR FF00(0001)]秘密基地[VAR FF00(0000)]你可以摆放石像等，\n把它装扮成自己喜欢的样子吧！
DLP_adventure_note_017_00	挖掘化石
DLP_adventure_note_017_01	[VAR FF00(0001)]挖掘化石[VAR FF00(0000)]时不仅能挖到化石，\n还能发现各种道具以及宝物。\n不过每挖一下，墙壁的裂纹就会蔓延，\n最后会导致墙壁崩塌，\n挖的时候小心点吧！
DLP_adventure_note_017_02	灵活分配使用道具\n是顺利挖掘前进的关键。\n[VAR FF00(0001)]鹤嘴锄[VAR FF00(0000)]的挖掘范围窄，\n但挖掘时造成的裂纹也小。\n[VAR FF00(0001)]榔头[VAR FF00(0000)]虽然会造成较大的裂纹，\n但可以大范围挖掘。
DLP_adventure_note_017_03	墙壁有各种不同的硬度。\n硬度可以根据石头的大小\n以及颜色来区分。\n要小心，\n其中还有无法深挖的墙壁。
DLP_adventure_note_017_04	有时还能从墙壁中挖出石盒。\n石盒里面装着石像，装饰在秘密基地中\n就会产生特别的效果！
DLP_adventure_note_018_00	宝可梦秘巢
DLP_adventure_note_018_01	[VAR FF00(0001)]宝可梦秘巢\n[VAR FF00(0000)]是会聚集宝可梦的舒适空间。\n这里和地表不同，宝可梦们不用掩藏\n自由地生活。\n触碰宝可梦就会开始战斗！
DLP_adventure_note_018_02	秘巢拥有着沙地，\n以及地底湖等各种环境，\n因此聚集的宝可梦也会有所不同。\n另外，秘巢的空间大小不一，\n宝可梦越大，就越喜欢宽广的秘巢。
DLP_adventure_note_019_00	秘密基地
DLP_adventure_note_019_01	自己拥有的[VAR FF00(0001)]石像[VAR FF00(0000)]\n可以装饰在[VAR FF00(0001)]秘密基地[VAR FF00(0000)]里。\n[VAR FF00(0001)]石像[VAR FF00(0000)]还可以摆放在台座上。
DLP_adventure_note_019_02	摆放[VAR FF00(0001)]石像[VAR FF00(0000)]好像会使\n聚集在[VAR FF00(0001)]宝可梦秘巢[VAR FF00(0000)]的宝可梦的\n种类以及数量发生改变。\n尝试摆放各种[VAR FF00(0001)]石像[VAR FF00(0000)]，\n看看都会聚集来什么宝可梦吧。
DLP_adventure_note_019_03	[VAR FF00(0001)]秘密基地[VAR FF00(0000)]可以扩建。\n扩建基地能够增加\n可摆放的[VAR FF00(0001)]石像[VAR FF00(0000)]的数量。\n扩建时需要使用\n挖化石时所挖出的各种[VAR FF00(0001)]玉[VAR FF00(0000)]。
DLP_adventure_note_019_04	联机后进入[VAR FF00(0001)]地下大洞窟\n[VAR FF00(0000)]就能发现其他玩家的[VAR FF00(0001)]秘密基地[VAR FF00(0000)]。\n你可以通过那个基地的[VAR FF00(0001)]菜单\n[VAR FF00(0000)]打开那里的[VAR FF00(0001)]石像[VAR FF00(0000)]的效果！
DLP_adventure_note_020_00	玫瑰公园
DLP_adventure_note_020_01	坐落在[VAR FF00(0001)]２２１号道路[VAR FF00(0000)]尽头的[VAR FF00(0001)]玫瑰公园[VAR FF00(0000)]，\n汇集了来自全国各地的训练家与宝可梦。\n据说从古至今，绚丽绽放的玫瑰花都有着\n吸引强者的力量。
DLP_adventure_note_020_02	将地下大洞窟中挖到的[VAR FF00(0001)]谜之碎片\n[VAR FF00(0000)]带去那里，就可以交换[VAR FF00(0001)]石板[VAR FF00(0000)]。\n[VAR FF00(0001)]石板[VAR FF00(0000)]可以在遍布于[VAR FF00(0001)]玫瑰公园[VAR FF00(0000)]各处的\n大厅中使用。
DLP_adventure_note_020_03	这些大厅中分别安置了台座，\n使用与台座相符的[VAR FF00(0001)]石板[VAR FF00(0000)]后，\n你就会被引至其他空间。\n在那里你能够遇到传说的宝可梦！
DLP_adventure_note_021_00	联盟交谊厅
DLP_adventure_note_021_01a	在[VAR FF00(0001)]联盟交谊厅[VAR FF00(0000)]可以使用本地联机，\n或是通过互联网与其他玩家\n交换宝可梦以及对战。\n可以通过[VAR FF00(0001)]宝可梦中心[VAR FF00(0000)]的前台前往。
DLP_adventure_note_021_02	想与在附近的玩家一起游玩，\n你只需透过本地联机进入[VAR FF00(0001)]社群交谊厅[VAR FF00(0000)]，\n又或是连上互联网进入[VAR FF00(0001)]全球交谊厅[VAR FF00(0000)]，\n这样就能和全世界的玩家一起游玩了！
DLP_adventure_note_022_00	GMStation
DLP_adventure_note_022_01	在[VAR FF00(0001)]祝庆市[VAR FF00(0000)]的[VAR FF00(0001)]全球奇迹交换中心\n[VAR FF00(0000)]你可以和全世界的玩家[VAR FF00(0001)]奇迹交换[VAR FF00(0000)]。\n它的乐趣就在于，尝试交换后\n才会知道换来的宝可梦是谁！
DLP_adventure_note_022_02	交换来的宝可梦会被记载到\n名叫地理网的地球仪上。\n反复尝试[VAR FF00(0001)]奇迹交换[VAR FF00(0000)]，\n制作只属于你的宝可梦分布图吧！
DLP_adventure_note_023_00	大湿地
DLP_adventure_note_023_01	在[VAR FF00(0001)]野原市[VAR FF00(0000)]的[VAR FF00(0001)]大湿地\n[VAR FF00(0000)]可以游玩[VAR FF00(0001)]狩猎游戏[VAR FF00(0000)]。\n只有名叫[VAR FF00(0001)]狩猎球[VAR FF00(0000)]的专用的精灵球，\n才能捕捉在这里遇到的宝可梦。
DLP_adventure_note_023_02	游戏开始前你会得到\n[VAR FF00(0001)]３０个狩猎球[VAR FF00(0000)]。\n用完[VAR FF00(0001)]狩猎球[VAR FF00(0000)]或者行走超过[VAR FF00(0001)]５００步[VAR FF00(0000)]后\n[VAR FF00(0001)]狩猎游戏[VAR FF00(0000)]就会结束。
DLP_adventure_note_023_03	去瞧瞧[VAR FF00(0001)]展望台入口[VAR FF00(0000)]２层的望远镜吧。\n这样就能了解到[VAR FF00(0001)]大湿地[VAR FF00(0000)]的什么地方\n栖息着哪些宝可梦了。\n说不定还能发现\n只有在这里才能遇到的宝可梦呢？
DLP_adventure_note_024_00	贴纸与球壳装饰
DLP_adventure_note_024_01	将球壳贴上[VAR FF00(0001)]贴纸[VAR FF00(0000)]，\n把你喜欢的宝可梦的精灵球\n装饰起来吧。\n这样宝可梦从精灵球中跳出来时，\n就会绽放出奇光异彩！
DLP_adventure_note_024_02	[VAR FF00(0001)]贴纸[VAR FF00(0000)]拥有很多种类，\n有会飞散出爱心，\n又或是翩翩落下纸屑之类的，\n各种各样的特效。\n另外根据[VAR FF00(0001)]贴纸[VAR FF00(0000)]的位置不同，\n精灵球弹开的方式也会不一样。
DLP_adventure_note_024_03	选择菜单中的[VAR FF00(0001)]球壳装饰\n[VAR FF00(0000)]就能为球壳贴上[VAR FF00(0001)]贴纸[VAR FF00(0000)]啦。\n分别在２Ｄ模式／３Ｄ模式\n这两种不同的模式中，\n将[VAR FF00(0001)]贴纸[VAR FF00(0000)]贴在你喜欢的位置上，\n为你喜欢的宝可梦配上装饰好的球壳吧。
DLP_adventure_note_uitext_001	[VAR 0201(0000)]/[VAR 0201(0001)]
DLP_adventure_note_uitext_002	继续
DLP_adventure_note_uitext_003	关闭
DLP_adventure_note_002_simplified	有助于冒险的各种信息\n会一一被记录下来。\n从包包的重要物品里确认吧！
DLP_adventure_note_007_simplified	按下Ｒ键来启动，用点触来操作。\n长按Ｒ键就能收起来！
DLP_adventure_note_008_simplified	秘传招式就在宝可表的应用里！\n用秘传招式来清除障碍物吧！
DLP_adventure_note_010_simplified	从包包的重要物品里\n选择自行车来骑乘吧！\n按Ｂ键可换挡，使速度更快！
DLP_adventure_note_015_simplified	从包包的重要物品里\n使用探险套装，\n前往地下大洞窟吧！
DLP_adventure_note_021_01b	在[VAR FF00(0001)]联盟交谊厅[VAR FF00(0000)]里可透过本地联机\n与附近的玩家交换宝可梦。\n联盟交谊厅可从\n[VAR FF00(0001)]宝可梦中心[VAR FF00(0000)]的前台前往。
DLP_adventure_note_021_simplified	从宝可梦中心进入联盟交谊厅！\n与其他玩家交流吧！
DLP_adventure_note_022_simplified	在GMStation进行奇迹交换，\n制作只属于你的地球仪吧！
DLP_adventure_note_021_01a_patch1	在[VAR FF00(0001)]联盟交谊厅[VAR FF00(0000)]可以使用本地联机，\n或是通过网络与其他玩家交换宝可梦。\n可以通过[VAR FF00(0001)]宝可梦中心[VAR FF00(0000)]的前台前往。
contestwaza_info
CONTESTWAZA_INFO_000	―\n―\n―
CONTESTWAZA_INFO_001	没有追加效果。
CONTESTWAZA_INFO_002	[VAR 0201(0000)]秒之内，\n音符不会被判定为失败。
CONTESTWAZA_INFO_018	无法使用这个招式。\n虽然忘记之后就再也想不起来了，\n但还是建议忘记这个招式。
CONTESTWAZA_INFO_005	[VAR 0201(0000)]秒之内，\nHIGH度不会下降。
CONTESTWAZA_INFO_008	[VAR 0201(0000)]秒之内，\n比较容易累积爱心计量槽。
CONTESTWAZA_INFO_009	[VAR 0201(0000)]秒之内，\n更加容易累积爱心计量槽。
CONTESTWAZA_INFO_010	[VAR 0201(0000)]秒之内，\n非常容易累积爱心计量槽。
CONTESTWAZA_INFO_011	当宝可梦处于HIGH度提高的状态时，\n可获得的华丽点数将增加[VAR 0200(0000)]。
CONTESTWAZA_INFO_014	当宝可梦处于HIGH度下降的状态时，\n可获得的华丽点数将增加[VAR 0200(0000)]。
CONTESTWAZA_INFO_017	根据宝可梦HIGH度的不同，\n可以获得１～５的华丽点数。
gmstation
DLP_GMStation_001	想要利用GMStation，\n需要加入Nintendo Switch Online。\c\n请在加入Nintendo Switch Online后\n再来尝试。
DLP_GMStation_002	请确认连接环境。
DLP_GMStation_003	要结束GMStation吗？
DLP_GMStation_004	确定要删除这个标记吗？
DLP_GMStation_006	要在写入记录后开始奇迹交换吗？
DLP_GMStation_007	正在搜寻可以交换的对象……
DLP_GMStation_008	这个地点上已经标记了别的宝可梦。\c\n请决定要标记在这个地点上的宝可梦。
DLP_GMStation_009	新的宝可梦被标记下来了。
DLP_GMStation_010	已维持宝可梦的标记。
DLP_GMStation_011	查看详情
DLP_GMStation_012	删除
DLP_GMStation_013	将更改这个地点\n所标记的宝可梦。\c\n确定要继续吗？
DLP_GMStation_014	标记了新的宝可梦。
DLP_GMStation_015	已删除标记。
DLP_GMStation_016	GMStation
DLP_GMStation_017	New
DLP_GMStation_018	地点[VAR 0202(0000)]
DLP_GMStation_019	记录
DLP_GMStation_020	[VAR 0102(0000)]
DLP_GMStation_021	♀
DLP_GMStation_022	♂
DLP_GMStation_023	Lv.[VAR 0202(0000)]
DLP_GMStation_024	No.[VAR 0202(0000)]
DLP_GMStation_025	No.[VAR 0202(0000)]
DLP_GMStation_026	[VAR 0101(0000)]
DLP_GMStation_027	JPN
DLP_GMStation_028	ENG
DLP_GMStation_029	SPA
DLP_GMStation_030	FRA
DLP_GMStation_031	GER
DLP_GMStation_032	ITA
DLP_GMStation_033	KOR
DLP_GMStation_034	CHT
DLP_GMStation_035	CHS
DLP_GMStation_036	[VAR 0203(0000)]/[VAR 0201(0001)]/[VAR 0201(0002)]
DLP_GMStation_037	[VAR 0202(0000)]/[VAR 0202(0001)]
DLP_GMStation_038	旋转
DLP_GMStation_039	放大
DLP_GMStation_040	缩小
DLP_GMStation_041	利用GMStation
DLP_GMStation_042	听说明
DLP_GMStation_043	退出
DLP_GMStation_044	交换
DLP_GMStation_045	查看地球仪
DLP_GMStation_046	选择
DLP_GMStation_047	查看能力
DLP_GMStation_048	是
DLP_GMStation_049	否
DLP_GMStation_050	取消
DLP_GMStation_051	已取消交换。
DLP_GMStation_052	没有找到对象。
DLP_GMStation_053	已找到交换对象！\n开始交换。
DLP_GMStation_054	宝可梦的记录已满，\n请选择想要替换的宝可梦。
DLP_GMStation_055	要替换宝可梦的记录吗？
DLP_GMStation_056	已替换宝可梦的记录。
DLP_GMStation_057	要维持宝可梦的记录吗？
DLP_GMStation_058	已维持宝可梦的记录。
DLP_GMStation_059	要维持宝可梦的标记吗？
DLP_GMStation_060	达成标记[VAR 0202(0000)]个地点！
DLP_GMStation_061	完成标记所有地点！
DLP_GMStation_062	ーーーーー
DLP_GMStation_063	昵称
DLP_GMStation_064	图鉴No.
DLP_GMStation_065	名字
DLP_GMStation_066	属性
DLP_GMStation_067	初训家
DLP_GMStation_068	[VAR 0103(0000)]
DLP_GMStation_069	[VAR 0100(0000)]
DLP_GMStation_070	标记中
DLP_GMStation_071	----/--/--
DLP_GMStation_072	标记
DLP_GMStation_073	已删除宝可梦的记录。
DLP_GMStation_074	来交换宝可梦吧！
DLP_GMStation_075	确定
DLP_GMStation_076	返回
DLP_GMStation_077	要继续奇迹交换吗？
DLP_GMStation_078	请选择地点。
DLP_GMStation_079	即将删除宝可梦的记录。\n确定要继续吗？
DLP_GMStation_083	在GMStation中，可以通过\n互联网与全世界的人\r\n进行宝可梦的奇迹交换。\c\n当奇迹交换成立时，\n宝可梦会被标记在地球仪上。\c\n标记的地点数量增加的话，\n我们就会送您纪念品哦！\c\n反复进行奇迹交换，\n完成只属于您的地球仪吧！
DLP_GMStation_084	进行奇迹交换的时候，\n请先选择想要换出的宝可梦。\c\n不过，也有一部分宝可梦\n是无法进行交换的。\c\n接下来，选择地球仪上\n您喜欢的地点。\c\n比如，可以选择那只宝可梦\n有可能会栖息的地点。\c\n奇迹交换成立时，\n对方的宝可梦会被\r\n标记在您的地球仪上。\c\n同样，您的宝可梦也会被\n标记在对方的地球仪上。\c\n在接收到宝可梦之前，\n您不会知道换到的是什么宝可梦。\c\n总觉得让人心跳加速呢！
DLP_GMStation_085	可以查看反复进行奇迹交换\n所完成的属于自己的\r\n地球仪和地点。\c\n被标记的１个地点中\n最多可以记录５只宝可梦。\c\n另外，从记录中也可以\n更改标记的宝可梦，\r\n或是删除记录。\c\n并且还可以旋转或是\n放大缩小地球仪。\r\n请多多尝试吧。
DLP_GMStation_080	什么是GMStation
DLP_GMStation_081	奇迹交换
DLP_GMStation_082	查看地球仪
DLP_GMStation_086	取消
DLP_GMStation_087	作为达成标记的纪念品，\n获得了[VAR 0202(0000)]个神奇糖果！
DLP_GMStation_088	叫声
DLP_GMStation_089	加速
halloffame_demo
DLP_halloffame_demo_014	[VAR 0102(0000)]
DLP_halloffame_demo_015	Lv.[VAR 0202(0000)]
DLP_halloffame_demo_013	[VAR 0100(0000)]　ID[VAR 0205(0001)]　游戏时间[VAR 0202(0002)]:[VAR 0201(0003)]
net_union_room
DLP_net_union_room_001	大家可以查看彼此的训练家卡。\c\n对方到底经历了哪些冒险呢？\n您也很好奇吧！
DLP_net_union_room_002	这里有着形形色色的人，\n是难得的好机会。\c\n请多和他们搭搭话对对战，\n来磨炼自己身为训练家的技术吧！
DLP_net_union_room_003	交换宝可梦时\n如果选择能让对方高兴的宝可梦，\r\n交换就会比较容易成立哦！
DLP_net_union_room_004	只要通过记录混合\n来混合大家的各种记录，\r\n好像就会有好事发生哦！
DLP_net_union_room_005	连接的状况好像不太好，\n请您下次再来找我吧！
DLP_net_union_room_006	切换连接
DLP_net_union_room_007	……哎呀？\c\n这位客人，您没有加入\nNintendo Switch Online啊。\c\n要使用全球俱乐部，\n您就需要加入Nintendo Switch Online。\c\n请您在加入\nNintendo Switch Online后再来吧。
DLP_net_union_room_008	这位客人，您现在的心情\n是想做点什么呢？
DLP_net_union_room_009	什么都想做
DLP_net_union_room_010	我想对战
DLP_net_union_room_011	我想交换
DLP_net_union_room_012	来，请进。
DLP_net_union_room_013	要使用联盟交谊厅吗？
DLP_net_union_room_014	进入社群交谊厅
DLP_net_union_room_015	进入全球交谊厅
DLP_net_union_room_016	退出
DLP_net_union_room_017	即将离开社群交谊厅，\n确定要继续吗？
DLP_net_union_room_018	即将离开全球交谊厅，\n确定要继续吗？
DLP_net_union_room_019	离开了社群交谊厅。
DLP_net_union_room_020	离开了全球交谊厅。
DLP_net_union_room_021	辛苦了。那么，请下次再来。
DLP_net_union_room_022	要设置密码吗？
DLP_net_union_room_023	密码错误。
DLP_net_union_room_024	正在募集成员。
DLP_net_union_room_025	未募集到足够的成员。
DLP_net_union_room_026	正在分组。
DLP_net_union_room_027	要参加多人对战吗？
DLP_net_union_room_028	抱歉啊，名额已经满了。\n请下次再来吧。
DLP_net_union_room_114	仅贴上了现有的贴纸！
DLP_net_union_room_030	初次见面！
DLP_net_union_room_031	即将取消对战，\n确定要继续吗？
DLP_net_union_room_032	移动至全球交谊厅。
DLP_net_union_room_033	移动至社群交谊厅。
DLP_net_union_room_034	已移动至全球交谊厅。
DLP_net_union_room_035	已移动至社群交谊厅。
DLP_net_union_room_036	明白了，\n您现在是想对战的心情吧？\c\n我会尽量为您匹配\n相同心情的朋友的。
DLP_net_union_room_037	明白了，\n您现在是想交换的心情吧？\c\n我会尽量为您匹配\n相同心情的朋友的。
DLP_net_union_room_038	明白了，\n您现在是什么都想做的心情吧？\c\n我会尽量为您匹配\n相同心情的朋友的。
DLP_net_union_room_039	要用这个规则来对战吗？
DLP_net_union_room_040	记录混合
DLP_net_union_room_041	请选择对战队伍。
DLP_net_union_room_042	由２名玩家参加。\n双方各派出１只宝可梦上场，\n与对方进行对战。\n对战开始前，双方的宝可梦\n会被混合后重新分配。
