adventure_note
DLP_adventure_note_001_00	Your Adventure Begins
DLP_adventure_note_010_00	Bike Riding
DLP_adventure_note_010_01	Get on your [VAR FF00(0001)]bike [VAR FF00(0000)]by selecting it from the [VAR FF00(0001)]Key\nItems [VAR FF00(0000)]pocket of your Bag or by using a\n[VAR FF00(0001)]bike stand[VAR FF00(0000)].\nWhile riding your bike, you can ride over narrow\nlogs, but you can’t move through patches of\nextra tall grass.
DLP_adventure_note_010_02	Press the [VAR FF00(0001)]B Button[VAR FF00(0000)] while on your [VAR FF00(0001)]bike [VAR FF00(0000)]to change gears.\nYour bike is easier to control in [VAR FF00(0001)]third gear[VAR FF00(0000)], but in\n[VAR FF00(0001)]fourth gear[VAR FF00(0000)], it will gain speed and can even climb\nup steep, sandy slopes!
DLP_adventure_note_011_00	Walking with Pokémon
DLP_adventure_note_011_01	Even outside of Amity Square, you can take your\nPokémon on a walk—it’ll follow right behind you!\nJust select [VAR FF00(0001)]Pokémon [VAR FF00(0000)]from the menu, choose one\nof the Pokémon in your party, and select\n[VAR FF00(0001)]Walk together[VAR FF00(0000)].
DLP_adventure_note_012_00	Making Poffins
DLP_adventure_note_012_01	[VAR FF00(0001)]Poffins [VAR FF00(0000)]are a kind of Pokémon food made from\n[VAR FF00(0001)]Berries[VAR FF00(0000)]. You can make Poffins at Hearthome City’s\n[VAR FF00(0001)]Amity Square [VAR FF00(0000)]or inside the [VAR FF00(0001)]Poffin House[VAR FF00(0000)].
DLP_adventure_note_012_02	To make a [VAR FF00(0001)]Poffin[VAR FF00(0000)], put up to four [VAR FF00(0001)]Berries [VAR FF00(0000)]into the\npot and stir them up, taking care not to spill\nor scorch.\nYou’ll create different Poffins depending on which\nBerries you used and how well you stirred them.
DLP_adventure_note_012_03	You can raise a Pokémon’s [VAR FF00(0001)]conditions[VAR FF00(0000)], such as\nCoolness or Cuteness, by feeding it [VAR FF00(0001)]Poffins[VAR FF00(0000)].\nRaising a Pokémon’s conditions may give it a\nbetter shot at wowing the audience in Super\nContest Shows!
DLP_adventure_note_013_00	Super Contest Shows
DLP_adventure_note_013_01	You can participate in a [VAR FF00(0001)]Super Contest Show[VAR FF00(0000)] at\nthe [VAR FF00(0001)]Contest Hall[VAR FF00(0000)] in Hearthome City.\nFour Pokémon will compete—with the three\nevaluation criteria of [VAR FF00(0001)]Visual[VAR FF00(0000)], [VAR FF00(0001)]Dancing[VAR FF00(0000)], and\n[VAR FF00(0001)]Moves[VAR FF00(0000)]—to be named Star of the Show!
DLP_adventure_note_013_02	The [VAR FF00(0001)]Visual Evaluation[VAR FF00(0000)] is based on a\nPokémon’s style.\nYou can earn a higher score by feeding your\nPokémon Poffins to raise its conditions and by\nusing Stickers to decorate its Ball Capsule.
DLP_adventure_note_013_03_01	The [VAR FF00(0001)]Dance Evaluation[VAR FF00(0000)] tests your sense of rhythm.\nPress the [VAR FF00(0001)]A Button[VAR FF00(0000)] to match the [VAR FF00(0001)]notes[VAR FF00(0000)] that flow\nacross the screen in time with the music, and try\nto earn the best possible score: [VAR FF00(0001)]Brilliant[VAR FF00(0000)]!
DLP_adventure_note_013_03_02	The [VAR FF00(0001)]Dance Evaluation[VAR FF00(0000)] tests your sense of rhythm.\nPress the [VAR FF00(0001)]A Button[VAR FF00(0000)] to match the [VAR FF00(0001)]notes[VAR FF00(0000)] that flow\nacross the screen in time with the music, and\ntry to earn the best possible score: [VAR FF00(0001)]Shining[VAR FF00(0000)]!
DLP_adventure_note_013_04	The [VAR FF00(0001)]Move Evaluation[VAR FF00(0000)]  is based on your [VAR FF00(0001)]Contest\nMove[VAR FF00(0000)]. Choose one of your Pokémon’s moves,\nnoting their various effects. You can only score\nwith this move [VAR FF00(0001)]once per contest show[VAR FF00(0000)]—when the\nmoment feels right, that’s when it’s time to use it!
DLP_adventure_note_013_05	[VAR FF00(0001)]Super Contest Shows[VAR FF00(0000)] aren’t just about competing\nwith the other contestants. You’ll want to work\ntogether to put on a successful show that really\nexcites the crowd!\nIf you really go above and beyond, the stage itself\nmight have a stunning surprise in store...
DLP_adventure_note_014_00	Changing Clothes
DLP_adventure_note_014_01	Pay a visit to the [VAR FF00(0001)]Metronome Style Shop[VAR FF00(0000)] located in\n[VAR FF00(0001)]Veilstone City[VAR FF00(0000)] to buy clothes and change your outfit.\nWhy don’t you pick out a style all your own? Then\nyou can change your look whenever the mood\nstrikes you!
DLP_adventure_note_015_00	The Explorer Kit
DLP_adventure_note_015_01	The [VAR FF00(0001)]Explorer Kit[VAR FF00(0000)] contains tools you need to enter\nthe [VAR FF00(0001)]Grand Underground[VAR FF00(0000)]. You can find it in the\n[VAR FF00(0001)]Key Items [VAR FF00(0000)]pocket of your [VAR FF00(0001)]Bag[VAR FF00(0000)]. Note that there are\nsome places, such as inside buildings, where you\ncan’t use it.
DLP_adventure_note_016_00	The Grand Underground
DLP_adventure_note_016_01	The [VAR FF00(0001)]Grand Underground[VAR FF00(0000)] is a cavernous expanse\nlying just beneath the Sinnoh region’s surface.\nThe Underground is divided into several zones.\nWhich zone you enter depends on your location\nwhen you use the [VAR FF00(0001)]Explorer Kit [VAR FF00(0000)]from the surface.
DLP_adventure_note_016_02	There are certain areas within the [VAR FF00(0001)]Grand\nUnderground [VAR FF00(0000)]where Pokémon gather known as\n[VAR FF00(0001)]Pokémon Hideaways[VAR FF00(0000)].\nDifferent Pokémon appear based on a hideaway’s\nsize and terrain, so keep searching and exploring!
DLP_adventure_note_016_03	There are certain points in the\nGrand Underground’s tunnels where you can try\ndigging for [VAR FF00(0001)]Fossils[VAR FF00(0000)].\nThese spots will light up on your radar when you\npress the [VAR FF00(0001)]R Button[VAR FF00(0000)].
DLP_adventure_note_016_04	In the [VAR FF00(0001)]Grand Underground[VAR FF00(0000)], you can set up your\nvery own [VAR FF00(0001)]Secret Base[VAR FF00(0000)]. Just face a wall and use\nthe [VAR FF00(0001)]Digger Drill [VAR FF00(0000)]to build it instantly! Feel free to\nplace [VAR FF00(0001)]statues [VAR FF00(0000)]in your Secret Base and decorate\nit however you like.
DLP_adventure_note_017_00	Digging for Fossils
DLP_adventure_note_017_01	While [VAR FF00(0001)]digging for Fossils[VAR FF00(0000)], you can also find a\nvariety of other items and treasures. But each\ntime you dig, the cracks in the walls will grow\nlarger and larger, until the wall eventually\ncollapses. Dig carefully!
DLP_adventure_note_017_02	Use different tools to dig in the walls.\nThe [VAR FF00(0001)]pickax [VAR FF00(0000)]only covers a narrow area,\nbut the cracks it forms are smaller as\na result. The [VAR FF00(0001)]hammer [VAR FF00(0000)]forms large\ncracks, but it can cover a broader area.
DLP_adventure_note_017_03	Some walls are harder than others. You can tell\nhow hard a given wall is by the size and color of\nits stones.\nTake care—there are some parts of the walls that\nyou cannot dig through any further.
DLP_adventure_note_017_04	Sometimes, you may dig a [VAR FF00(0001)]stone box[VAR FF00(0000)] out of the wall.\nThese stone boxes contain statues, which you can\nplace in your Secret Base to gain special effects!
DLP_adventure_note_018_00	Pokémon Hideaways
DLP_adventure_note_018_01	[VAR FF00(0001)]Pokémon Hideaways [VAR FF00(0000)]are subterranean areas where\nPokémon feel comfortable gathering in the open.\nPokémon in the [VAR FF00(0001)]Underground [VAR FF00(0000)]aren’t hidden by tall\ngrass. If you come into contact with a Pokémon in its\nhideaway, your battle will begin!
DLP_adventure_note_018_02	[VAR FF00(0001)]Pokémon Hideaways[VAR FF00(0000)] range from dusty caves to\nstill-water caverns, attracting different Pokémon.\nThese hideaways can be found in differing sizes,\ntoo. Naturally, larger Pokémon prefer\nbigger spaces.
DLP_adventure_note_019_00	Your Secret Base
DLP_adventure_note_019_01	You can place any [VAR FF00(0001)]statues [VAR FF00(0000)]you have acquired in\nyour [VAR FF00(0001)]Secret Base[VAR FF00(0000)].\nYou can even place your [VAR FF00(0001)]statues [VAR FF00(0000)]on pedestals.
DLP_adventure_note_019_02	Placing a [VAR FF00(0001)]statue [VAR FF00(0000)]in your [VAR FF00(0001)]Secret Base[VAR FF00(0000)] seems to\naffect the number and kinds of Pokémon that\nappear within [VAR FF00(0001)]Pokémon Hideaways[VAR FF00(0000)].\nTry displaying various different statues to learn\nwhat sorts of Pokémon they attract.
DLP_adventure_note_019_03	If you upgrade your [VAR FF00(0001)]Secret Base[VAR FF00(0000)] by increasing its\nsize, you’ll get more room to display [VAR FF00(0001)]statues[VAR FF00(0000)].\nTo get a bigger base, you’ll need a variety of\n[VAR FF00(0001)]spheres[VAR FF00(0000)], which can be found while digging\nfor [VAR FF00(0001)]Fossils[VAR FF00(0000)].
DLP_adventure_note_019_04	If you go down to the [VAR FF00(0001)]Grand Underground[VAR FF00(0000)] while\ncommunications are activated, you might spot\nanother player’s [VAR FF00(0001)]Secret Base[VAR FF00(0000)]. Try looking inside!\nYou can even use the [VAR FF00(0001)]menu [VAR FF00(0000)]in another player’s\nSecret Base to activate the effect of its [VAR FF00(0001)]statues\n[VAR FF00(0000)]for your own journey!
DLP_adventure_note_020_00	Ramanas Park
DLP_adventure_note_020_01	Lying at the end of [VAR FF00(0001)]Route 221[VAR FF00(0000)], [VAR FF00(0001)]Ramanas Park[VAR FF00(0000)] is\nvisited by Trainers and Pokémon from all over.\nIt is said that Ramanas Park’s abundance of\nblooming roses attracts those with great strength,\nas it has since the Sinnoh region’s bygone days.
DLP_adventure_note_020_02	[VAR FF00(0001)]Mysterious Shards[VAR FF00(0000)] that you dig up while in the\nGrand Underground can be traded for [VAR FF00(0001)]slates[VAR FF00(0000)].\nYou can then use these slates in various rooms\nat [VAR FF00(0001)]Ramanas Park[VAR FF00(0000)].
DLP_adventure_note_020_03	Each room at [VAR FF00(0001)]Ramanas Park [VAR FF00(0000)]holds a [VAR FF00(0001)]pedestal[VAR FF00(0000)].\nIf you use the [VAR FF00(0001)]slate [VAR FF00(0000)]that matches a given pedestal,\nyou may find yourself in a mysterious new space.\nIn these spaces, you can encounter\n[VAR FF00(0001)]Legendary Pokémon[VAR FF00(0000)]!
DLP_adventure_note_021_00	The Union Room
DLP_adventure_note_021_01a	In the [VAR FF00(0001)]Union Room[VAR FF00(0000)], you can use local\ncommunication or the internet to trade Pokémon\nand battle with other Trainers. You can enter from\na [VAR FF00(0001)]Pokémon Center[VAR FF00(0000)].
DLP_adventure_note_021_02	Visit the [VAR FF00(0001)]Local Room[VAR FF00(0000)] to connect with other\nplayers nearby, or enter the [VAR FF00(0001)]Global Room[VAR FF00(0000)]\nto connect over the internet with players\nfrom all around the world!
DLP_adventure_note_022_00	The Global Wonder Station
DLP_adventure_note_022_01	At the [VAR FF00(0001)]Global Wonder Station[VAR FF00(0000)] (GWS) in [VAR FF00(0001)]Jubilife\nCity[VAR FF00(0000)], you can make [VAR FF00(0001)]Wonder Trades[VAR FF00(0000)] with players\nworldwide. You never know what Pokémon you\nmight receive in a Wonder Trade until it arrives!
DLP_adventure_note_022_02	Pokémon you receive at the [VAR FF00(0001)]GWS[VAR FF00(0000)] are recorded on\na globe called the [VAR FF00(0001)]Geonet[VAR FF00(0000)]. Make [VAR FF00(0001)]Wonder Trades\n[VAR FF00(0000)]until you fill up your very own Pokémon\ndistribution map!
DLP_adventure_note_023_00	The Great Marsh
DLP_adventure_note_023_01	At the [VAR FF00(0001)]Great Marsh[VAR FF00(0000)] in [VAR FF00(0001)]Pastoria City[VAR FF00(0000)], you can play\nthe [VAR FF00(0001)]Safari Game[VAR FF00(0000)]. To catch any Pokémon there,\nyou’ll have use a special item called the [VAR FF00(0001)]Safari Ball[VAR FF00(0000)].
DLP_adventure_note_023_02	When you start the [VAR FF00(0001)]Safari Game[VAR FF00(0000)], you’ll be given\n[VAR FF00(0001)]30 Safari Balls[VAR FF00(0000)]. After you have taken [VAR FF00(0001)]500 steps[VAR FF00(0000)],\nor run out of Safari Balls, the Safari Game will\nofficially end.
DLP_adventure_note_023_03	Before starting the [VAR FF00(0001)]Safari Game[VAR FF00(0000)], use the\n[VAR FF00(0001)]Observatory Gate[VAR FF00(0000)]’s second floor telescope.\nYou may see which Pokémon are in the\n[VAR FF00(0001)]Great Marsh[VAR FF00(0000)] and spot a Pokémon that\nyou can’t find anywhere else in the region!
DLP_adventure_note_024_00	Stickers & Capsule Decoration
DLP_adventure_note_024_01	Place [VAR FF00(0001)]Stickers [VAR FF00(0000)]on Ball Capsules to decorate your\nfavorite Pokémon’s Poké Balls. They’ll burst open\nbeautifully when your Pokémon jumps out!
DLP_adventure_note_024_02	From bursting heart shapes to showers of confetti,\nthere are many different kinds of [VAR FF00(0001)]Stickers\n[VAR FF00(0000)]featuring all sorts of exciting [VAR FF00(0001)]effects[VAR FF00(0000)].\nJust remember that the motion a [VAR FF00(0001)]Ball Capsule\n[VAR FF00(0000)]makes when it opens depends on the exact\nposition of any Stickers you placed.
DLP_adventure_note_024_03	Select [VAR FF00(0001)]Capsule Decoration[VAR FF00(0000)] from the menu to place\n[VAR FF00(0001)]Stickers [VAR FF00(0000)]on a [VAR FF00(0001)]Ball Capsule[VAR FF00(0000)]. You can use both 2D\nmode and 3D mode to apply your Stickers.\nWhen you’re finished, you can assign a Ball\nCapsule to your favorite Pokémon for extra flair!
DLP_adventure_note_uitext_001	[VAR 0201(0000)]/[VAR 0201(0001)]
DLP_adventure_note_uitext_002	 Next
DLP_adventure_note_uitext_003	 Close
DLP_adventure_note_002_simplified	Useful information for your adventure will be\nadded to this Guidebook. You can check it in\nyour Bag’s Key Items pocket!
DLP_adventure_note_007_simplified	Press the R Button to open your Pokétch,\ncontrol it by using the touch screen,\nand hold down the R Button to close it!
DLP_adventure_note_008_simplified	Use hidden moves from the Hidden Moves\nPokétch app to remove or bypass obstacles!
DLP_adventure_note_010_simplified	Ride your bike from your Bag’s Key Items pocket.\nPress the B Button to speed up or improve control!
DLP_adventure_note_015_simplified	Use the Explorer Kit from your Bag’s Key Items\npocket to visit the Grand Underground!
DLP_adventure_note_021_01b	In the [VAR FF00(0001)]Union Room[VAR FF00(0000)], you can use local communication\nto trade Pokémon with players nearby. You can enter\nfrom a [VAR FF00(0001)]Pokémon Center[VAR FF00(0000)].
DLP_adventure_note_021_simplified	You can interact with other players by visiting\nthe Union Room inside any Pokémon Center!
DLP_adventure_note_022_simplified	Customize your personal globe by making\nWonder Trades in the GWS!
DLP_adventure_note_021_01a_patch1	In the [VAR FF00(0001)]Union Room[VAR FF00(0000)], you can use local\ncommunication or the internet to trade Pokémon\nwith other Trainers. You can enter from\na [VAR FF00(0001)]Pokémon Center[VAR FF00(0000)].
contestwaza_info
CONTESTWAZA_INFO_000	
CONTESTWAZA_INFO_001	This move has no additional effects.
CONTESTWAZA_INFO_002	For [VAR 0201(0000)] seconds, missed notes will not be judged.
CONTESTWAZA_INFO_018	This move can’t be used.\nIt’s recommended that this move is forgotten.\nOnce forgotten, this move can’t be remembered.
CONTESTWAZA_INFO_005	Groove will not drop for [VAR 0201(0000)] seconds.
CONTESTWAZA_INFO_008	For [VAR 0201(0000)] seconds, it will be a bit easier to fill up the\nHeart Gauge.
CONTESTWAZA_INFO_009	For [VAR 0201(0000)] seconds, it will be easier to fill up the\nHeart Gauge.
CONTESTWAZA_INFO_010	For [VAR 0201(0000)] seconds, it will be much easier to fill up the\nHeart Gauge.
CONTESTWAZA_INFO_011	Hype Points gained will increase by [VAR 0200(0000)] if groove\nis positive.
CONTESTWAZA_INFO_014	Hype Points gained will increase by [VAR 0200(0000)] if groove\nis negative.
CONTESTWAZA_INFO_017	You will receive 1−5 Hype Points, depending on the\nPokémon’s groove.
gmstation
DLP_GMStation_001	A paid Nintendo Switch Online membership is\nrequired to use the Global Wonder Station.\c\nPlease try to access GWS features again if you\nbecome a Nintendo Switch Online member.
DLP_GMStation_002	Please check your connection.
DLP_GMStation_003	Are you finished using the GWS?
DLP_GMStation_004	This icon will be deleted. Is that OK?
DLP_GMStation_006	Would you like to save your progress and start\na Wonder Trade?
DLP_GMStation_007	Searching for a Trainer to trade with...
DLP_GMStation_008	This point already has a Pokémon’s icon on it.\nPlease choose which Pokémon’s icon to display.
DLP_GMStation_009	The new Pokémon’s icon has been set.
DLP_GMStation_010	The Pokémon icon has been left as it was.
DLP_GMStation_011	See details
DLP_GMStation_012	Delete
DLP_GMStation_013	Would you like to change the Pokémon icon\ndisplayed on this point?
DLP_GMStation_014	A new Pokémon icon has been set on the Globe.
DLP_GMStation_015	The icon has been deleted.
DLP_GMStation_016	Global Wonder Station
DLP_GMStation_017	New
DLP_GMStation_018	Point [VAR 0202(0000)]
DLP_GMStation_019	Records
DLP_GMStation_020	[VAR 0102(0000)]
DLP_GMStation_021	♀
DLP_GMStation_022	♂
DLP_GMStation_023	Lv. [VAR 0202(0000)]
DLP_GMStation_024	No. [VAR 0202(0000)]
DLP_GMStation_025	No. [VAR 0202(0000)]
DLP_GMStation_026	[VAR 0101(0000)]
DLP_GMStation_027	JPN
DLP_GMStation_028	ENG
DLP_GMStation_029	SPA
DLP_GMStation_030	FRA
DLP_GMStation_031	GER
DLP_GMStation_032	ITA
DLP_GMStation_033	KOR
DLP_GMStation_034	CHT
DLP_GMStation_035	CHS
DLP_GMStation_036	[VAR 0201(0001)]/[VAR 0201(0002)]/[VAR 0203(0000)]
DLP_GMStation_037	[VAR 0202(0000)]/[VAR 0202(0001)]
DLP_GMStation_038	 Rotate
DLP_GMStation_039	 Zoom In
DLP_GMStation_040	 Zoom Out
DLP_GMStation_041	Use the GWS
DLP_GMStation_042	Tell me more
DLP_GMStation_043	No, thanks
DLP_GMStation_044	Trade
DLP_GMStation_045	View globe
DLP_GMStation_046	Select
DLP_GMStation_047	Check summary
DLP_GMStation_048	Yes
DLP_GMStation_049	No
DLP_GMStation_050	 Quit
DLP_GMStation_051	The trade has been canceled.
DLP_GMStation_052	No trade partner was found.
DLP_GMStation_053	A trade partner has been found for you!\nBeginning trade...
DLP_GMStation_054	Your Pokémon records are full. Please select a\nPokémon to replace.
DLP_GMStation_055	Would you like to replace this Pokémon record?
DLP_GMStation_056	The Pokémon record has been replaced.
DLP_GMStation_057	Would you like to leave the Pokémon records as\nthey are?
DLP_GMStation_058	The Pokémon records have been left as is.
DLP_GMStation_059	Would you like to leave the Pokémon icon as is?
DLP_GMStation_060	You’ve successfully marked [VAR 0202(0000)] points!
DLP_GMStation_061	You’ve collected all marks!
DLP_GMStation_062	—
DLP_GMStation_063	Nickname
DLP_GMStation_064	Pokédex No.
DLP_GMStation_065	Name
DLP_GMStation_066	Type
DLP_GMStation_067	Original Trainer
DLP_GMStation_068	[VAR 0103(0000)]
DLP_GMStation_069	[VAR 0100(0000)]
DLP_GMStation_070	Currently marked
DLP_GMStation_071	--/--/----
DLP_GMStation_072	Mark
DLP_GMStation_073	The Pokémon’s records have been deleted.
DLP_GMStation_074	Try trading Pokémon!
DLP_GMStation_075	 Confirm
DLP_GMStation_076	 Back
DLP_GMStation_077	Would you like to continue the Wonder Trade?
DLP_GMStation_078	Please select a point.
DLP_GMStation_079	The Pokémon’s records will be deleted.\nIs that OK?
DLP_GMStation_083	At the GWS, you can connect with people all\nover the world through the internet to conduct\r\nPokémon Wonder Trades.\c\nWhen a Wonder Trade is complete, an icon of a\nPokémon will appear on the globe.\c\nYou’ll collect rewards as you fill more points on\nthe globe with icons!\c\nKeep making Wonder Trades to complete your\nvery own globe!
DLP_GMStation_084	To make a Wonder Trade, first select a Pokémon\nyou want to trade.\c\nBe warned that there are some Pokémon you\ncan’t trade, though.\c\nNext, choose any point you like on the globe.\c\nFor example, it could be a place where you think\nyour chosen Pokémon might live.\c\nWhen the Wonder Trade is complete, an icon of\nyour trade partner’s Pokémon will appear on\r\nyour globe.\c\nLikewise, your Pokémon’s icon will appear on\nyour trade partner’s globe.\c\nYou won’t know what Pokémon you’ll receive\nuntil it arrives.\c\nI think that’s pretty exciting!
DLP_GMStation_085	As you make more Wonder Trades, you can view\nthe points on the globe you’re filling in.\c\nEach point marked on the globe can hold records\nof up to five Pokémon.\c\nYou can change the Pokémon icon shown or\ndelete records.\c\nYou can also spin the globe, or enlarge or shrink\nit, so go ahead and try it out!
DLP_GMStation_080	The GWS
DLP_GMStation_081	Wonder Trades
DLP_GMStation_082	Viewing the globe
DLP_GMStation_086	Quit
DLP_GMStation_087	You received [VAR 0202(0000)] Rare [VAR 1301(-001)] as a reward for\nfilling in your globe!
DLP_GMStation_088	 Cry
DLP_GMStation_089	Speed Up
halloffame_demo
DLP_halloffame_demo_014	[VAR 0102(0000)]
DLP_halloffame_demo_015	Lv. [VAR 0202(0000)]
DLP_halloffame_demo_013	[VAR 0100(0000)] ID: [VAR 0205(0001)] Time: [VAR 0202(0002)]:[VAR 0201(0003)]
net_union_room
DLP_net_union_room_001	You can view each other’s Trainer Cards.\c\nDon’t you wonder what sort of adventures other\nplayers are having?
DLP_net_union_room_002	Many different people come here.\c\nIt’s a great opportunity to talk to everyone,\nbattle them, and improve your skills as a Trainer!
DLP_net_union_room_003	You’re much more likely to have a successful\ntrade if you choose a Pokémon that you think\r\nyour trade partner would be happy to receive!
DLP_net_union_room_004	As for record mixing, I hear that something good\nmay happen if you mix your records with others’!
DLP_net_union_room_005	It looks like your connection is unstable.\nPlease talk to me again later!
DLP_net_union_room_006	Toggle connection
DLP_net_union_room_007	It appears that you are not currently a\nNintendo Switch Online member.\c\nA paid Nintendo Switch Online membership is\nrequired to use the Global Club.\c\nPlease try to access the Global Club again if you\nbecome a Nintendo Switch Online member.
DLP_net_union_room_008	What would you like to do right now?
DLP_net_union_room_009	No preference!
DLP_net_union_room_010	I’d like to battle!
DLP_net_union_room_011	I’d like to trade!
DLP_net_union_room_012	Please, come on in.
DLP_net_union_room_013	Would you like to use the Union Room?
DLP_net_union_room_014	Enter the Local Room
DLP_net_union_room_015	Enter the Global Room
DLP_net_union_room_016	Never mind
DLP_net_union_room_017	You will leave the Local Room. Is that OK?
DLP_net_union_room_018	You will leave the Global Room. Is that OK?
DLP_net_union_room_019	You have left the Local Room.
DLP_net_union_room_020	You have left the Global Room.
DLP_net_union_room_021	Thank you. Please come again.
